name,id
Tubing Park Tow,242368166
Bear Rug Carpet,242368167
Powder Bear Triple,242368169
Polar Bear Triple,242368170
Black Bear Triple,242368171
East Slope,260169653
Pine Spills,260169654
Pine Slalom,260169656
Pokey Pine,260169657
Crooked Pine,260169658
Knotty Pine,260169659
Scotch Pine,260169660
Pine Cone,260169661
Pine Brule,260169662
Pine Board,260169663
King Pine,260169664
Jack Pine,260169665
White Pine,260169666
West Slope,260169667
Red Pine,260169668
Slow Pokey Pine,260169669
Pitch Pine,260169670
