name,id
Challenge Express,30280261
Comet Quad,30280279
Burma Chair,30280452
Vista Chair,44526180
Main Street Chair,44526181
Valley School Triple,44526207
,44526208
Easy Out,44526214
Window Maker,44526222
The Chute,44526227
Upper Main Street,44526230
Burma Road,44526238
,44526240
Switchback,44526251
Lazy Mile,44526323
Connector,44526325
,44526326
,44526327
Shuttle,44526333
Tut's Lane,44526334
Paradise,44526358
Sidewinder Park,44526374
,44526376
Challenge,44526379
,44526380
Falls,44526381
Razor's Edge,44526385
Valley School West,44526389
Terrain Run Park,44526390
,44526391
Connector,44526396
Come Around Park,44526397
X-ing,44526398
Nightmare,87424108
School Hill Lift,96595900
Midway,211754241
Lower Main Street,211754244
Dream Weaver,211754256
Lower Sidewinder,211754261
Home Stretch,211754266
Vista,211754268
Finish Line,211754272
Valley Conveyor,256636932
Trailblazer Conveyor,256636934
Tubing Lift,256636936
Explorer Conveyor,256636937
Barney's Bumps,320865879
School Hill,624541965
Valley School West,624541967
