name,id
,13731457
,13743408
Upper Nugget,13745230
Lodge Cat Track,13754342
Mid-Paradise Cut Off,13755615
Shaker Ridge,13756376
National Forest Development Road 374,13761399
National Forest Development Road 374,13761413
Shafer Butte Road,13774547
Pine Creek Express #6,158794847
Showcase Chair #4,158794848
Deer Point Express #1,158794849
Morning Star Express Chair #2,158794851
Coach,158794852
Bitterroot Chair #5,158794854
Superior Express #3,158794855
Easy Rider,319975149
Easy Rider,319975150
,338098361
Bowl,338098365
Coach's Corner,338098367
Lower Ridge,338098368
Lu Lu,338098370
Morning Star,338098371
Silver Queen,338098372
Stewart's Bowl,338098374
Upper Ridge,338098375
Bogus Creek Trail,338100306
,338141968
,338141969
,338141972
,338141973
,338141974
Alpine,338141975
#144 Cabin Traverse,338141977
Cascade,338141978
Easy Way Down,338141980
Goodenough,338141981
Goodenough,338141982
Lando's Mojo,338141983
Lodge Cat Track,338141984
Lower Nugget,338141985
Mambo Meadows,338141986
Mary's Ridge,338141987
National Forest Development Road 374,338141988
National Forest Development Road 374,338141990
Paradise Cat Track,338141991
Paradise,338141994
Paradise,338141996
Paradise,338141997
Second Chance,338141998
Shindig,338142000
Showcase,338142002
Sunbeam,338142003
Sunset,338142004
Superior,338142005
Upper Paradise,338142006
Widowmaker,338142007
,338142008
,338142012
