name,id
3 Triple,14599583
1 Super Chief Quad,14602708
,91810949
Easy Street,91810956
,91810958
,91810959
4 Easy Street Beginners,91810960
,91810962
Thru Way,91810964
,91963391
Midland,91963394
Spruce Bowl,92062804
,92062806
,92062808
,92062810
Santa Fe Trail,92062814
Broadway,92062816
Davey Lane,92062818
Thunderbird,92062820
,92062821
Lower Broadway,92511753
Open Slope,92511754
2 Sierra Double,92511755
Desafio,92511757
Crossover,92511760
JC,92511763
,92936870
,92936872
,92936874
,92940269
,92940273
Gayway,92940274
Thunderbird,93265449
T-Bird Glade,93265451
Broadway,93265453
Muerte,93265455
Saddle,93265458
Slalom,93265459
,93272868
Azmataz,93272870
7 Millenium,104595681
Parachute,104595690
Middle Midland,142716175
Midland,142716176
Lehigh's Lane,142716177
Sunrise,142976793
Sunset,142982366
Sunset,142982368
Lower Burro,142982369
,142982370
,143309296
Free Fall,143490654
Parachute,143490662
Lobo,143768351
Old Burro Runout,143768352
Marmot,143768353
Parachute,143768354
Sunnyside,143768356
,143768358
,143768359
Alpine Bowl,144327863
Camp Robber,144327864
Pinball Alley,144327865
Highline,144327866
Columbine,144327867
,144327868
5 Chipmunk Corner,257376652
6 Pine Flats,257376792
Adventure Land,689783228
,689783230
Raven,755964602
Wizard,755964603
Fall Line,756539247
Molly Hogan,756539248
Pipeline,756539249
Burro Alley,756539250
Roadrunner,756539251
Avalanche Bowl,756539252
Desperado,756539253
Double Eagle V,756539254
Luge,756539255
Central Park,756539256
Coyote,756539257
Richards Run,756539258
?,756539259
?,766380284
?,766380285
?,766380286
