name,id
Chairlift 1,136097905
Chairlift 6,136098718
Chairlift 4,136098719
Chairlift 8,139931074
Chairlift 3,139931075
Chairlift 2,256601335
,256601646
Chairlift 5,256601647
,256602110
Chairlift 7,256602111
Willie Wynkin Woodlands,1024912202
Finsbury Field,1024912203
Nottingham's Notch,1024912204
Long Bow,1024912205
Robin Hood's Retreat,1024912206
Cross Bow,1024912207
Catapult,1024912208
Quarterstaff,1024912209
Ox Bow,1024912210
Friar Tuck's Trek,1024919048
Will O' The Wisp,1024919049
Race Arena,1024919050
Sherwood Meadow,1024919051
Sherwood Glade,1024919052
Alan-A-Dale,1024919053
King Richard's Willy-Nilly,1024990057
Kensington Cross,1024990058
Doncaster Trail2,1024990059
Oxford Way2,1024990060
Maid Marian's,1024990061
Little John's Jaunt,1024990062
Castle Lea,1024990063
Arden Wood,1024990064
Greenwood Forest Trail,1024990065
Canterbury Trail,1024990066
