name,id
Outpost Double,159736786
Knomes Knoll Triple,159736787
Summit Express Quad,159736788
Little Pico Triple,159736792
Golden Express Quad,159736793
Bonanza Double,255729081
Bonanza Rope Tow,255729082
Lower Pike,267910959
Swinger,267910960
A Slope,267910961
A Slope Cutoff,267910962
A Slope,267910963
B Slope Cutoff,267910964
Bushwacker,267910965
B Slope,267910966
Sunset 71,273715148
Lower Sunset 71,273715149
Forty Niner,273715150
Forty Niner,273715153
Middle Pike,273715155
Upper K.A.,273715157
Easy Street,273715159
Middle K.A.,273715163
Upper Pike,273715165
Forty Niner,273715167
Lower K.A.,273715444
Sunset Schuss,273715445
C Slope,273715446
Gold Rush,273716416
Outpost Run,273716417
Poma Woods,273716418
Wrangler,273716419
Birch Glades,273716420
Prospector,273716422
Summit Glades,273716425
Stampede,273716426
Fool's Gold,273716427
Lower Giant Killer,273716428
Doozie,273716429
Bronco,273716430
Pipeline,273716431
Gold Rush,273716432
Upper Giant Killer,273716433
That A Way,273716434
Poma Loop,273716435
Birch Woods,273716436
Sidewinder,273716437
Summit Glades West,273716438
Expressway,273716439
Sunset Woods,273716440
Panhandler,273716441
,273716810
The Draw,273716811
Sundowner,273716813
Triple Slope,273716814
Ace of Clubs,273716815
GLM,273716816
Bonanza 1,273716818
Bonanza 2,273716820
Lift Line,273716821
Charlie's Highway,556878761
Outlaw,556881011
Summit Glades East,556882196
Lasso,907937060
Exhibition,907937061
Peekaboo,907937062
Expressway,907937063
Home Run,907947826
Home Run,907947827
Summit Glades,907947828
Forty Niner,907947829
Upper Giant Killer,907947830
Forty Niner,907947831
Forty Niner,907947832
Forty Niner,907947833
