name,id
Overbrook Triple,143792509
Whip,143792510
Cruiser Quad,143792511
Pied Piper,143792513
Upper Applejack,143792514
Paddy Wagon,143792515
Crosstown,143792516
Top Flight Quad,143792517
Lucifer's Leap,143792518
Highline Quad,143792519
Downspout,143793257
Freewheeler,143793258
West Way,143793259
Chute,143793261
Fiddler,143793262
Lower Applejack,143793263
Dipsy,143793264
Uptown,143793267
Twist,143793268
Nut Hatch,143793269
Main Street,143793270
Poma Lift,143793272
Lower Applejack,143900777
Cruiser,143900782
Hob Nob,143900786
Paddy's,255835855
Carpet #1,255835856
Carpet #2,255835857
Carpet #3,255835858
Tubing Carpet Lift,255836217
Cruiser Progression Park,434758069
Race Course,434796044
