name,id
Sunrise,137735976
Honeycomb Return,137770104
Apex Express,137770105
Eagle Express,137770106
Moonbeam Express,137770107
Link,137770108
Powderhorn 2,137770109
Summit Express,400353161
Roller Coaster,618345132
Timberline,618345944
Summit Access East,618347450
Zip-A-Dee,618347713
Polaris,618348956
North Star,618349553
Sensation,618350487
South Star,618350971
Back Door,618352217
Dynamite,618355795
Liberty,618355989
Front Door,618356428
Cathedral Cirque,618358881
Middle Slope,618358883
Parachute,618358884
Milk Run,618358885
Diamond Lane,618358886
Powderhorn Cirque,618358887
Summit Access West,618363708
Concord,618363709
Diamond Lane,618363710
Paradise Lost,618363712
Vertigo,618363713
Paradise,618363714
Corner Chute,618365029
Shaft,618365031
Headwall Forrest,618365032
Evergreen Peak,618366500
Broadway,618391941
Evening Star,618391942
TBD,618391944
Blue Spruce,618391945
Last Run,618391946
Fleet Street,618395014
Wall Street,618395015
Fluid Drive,618395017
Main Street,618395018
Little Dollie,618395019
Tude-Dudes,618395020
Same Street,618395021
Easy Street,618395022
Dean's Dash,618395023
Tude-Dudes,618403576
Home Run,618403577
Hal's Hollow,618403578
Shady Lane,618403579
Postcard,618403580
Rhapsody,618403581
Gary's Glade,618403582
Olympia,618403583
Sunshine Bowl,618403584
Sundancer,618403585
Challanger,618576405
Serenity/F.I.S.,618576407
Serenity/F.I.S.,618576409
Inspiration,618576410
Inspiration,618576411
Stumble,618576412
Stumble,618576413
Grumble,618576414
Wanderer,618576416
Grumble,618576419
Rumble,618576423
Rumble,618576425
Solbright,618578232
Waggon Wheel,618578796
Barrett's Glade,618578797
Wood Lawn,618584850
Black Forrest,618584851
Buckeye Junior,618584852
Fantasy Ridge,618584853
Fantasy Ridge,618584854
Black Bess,618584855
Voltaire,618584856
Prince Of Wales,618584857
Honetcomb Peak,618584858
Honeycomb Peak,618584859
Crystal Point,618586004
No Man's Land,618586005
Boundry Chutes,618586006
Here Be Dragons,618586009
Navarone,618586010
Queen Bess,618586011
,863627863
Queen Bess Trail,863627864
,975730213
,992936356
Honeycomb Return Trail,992936358
Eagle Ridge,992936360
