name,id
Blazing Zephyr 6,38790253
Northwest Magnum 6,38790355
Lakeview,38795516
America,38795552
Skyridge Chair,38795553
Chuter,175341323
Galena,175353185
Rocco,190869323
Rocco,190869324
Little Mule,257192523
Flying Jenny,257192524
Wizard,469593010
,534312564
,534348105
,534348106
,534348107
,534348108
,534348109
,534348110
,534348111
,534348112
,534348113
,534348114
,534348115
,534348116
,534348117
,534348118
,534348119
,534348120
,534348121
,534348122
,534348124
,534348125
,534348126
,534348127
,534348128
,534348129
,534348130
,534348131
,534348133
,534348135
Bullwhip,534348136
Northwest Passage,534348137
Waterfall,534348138
Six Gun,534348139
Mineshaft,534348140
Greg's Gamble,534348141
Ramsey's,534348142
Jetta,534348143
Upper Lakeview,534348144
Aida's,534348145
Upper Northwest,661946600
Kit Carson Traverse,661946601
Sunset,661946602
Kit Carson Bowl,661946603
Lower Lakeview,661948069
Around The World,661948070
,661948071
Main Lodge Return,662529026
,662529027
High Traverse,662529028
Big Bonanza,662529029
Bruce's,662529030
Washoe Zephyr,662529032
Comstock Glade,662529033
Log Flume,662529034
Silver Dollar,662529035
Mine Train,662529036
Sunrise Bowl,662529037
Switchback,662793291
,662794077
Little Red Glade,662794081
Upper Ramsey's,663077632
Express,663078038
