name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Dream Weaver,257509176,False,0.2219630478846475,0,0.2219630478846475,319.14,1678.5039017898641
Rimrock,257511000,False,0.22851713965767406,0,0.22851713965767406,304.5,1580.1921175177154
Off The Rim,257511800,False,0.19012689157621399,0,0.19012689157621399,170.33999999999992,785.7507629720681
Stump Jumper,257511801,False,0.21713094012226275,0,0.21713094012226275,189.75,823.2592130695814
Punch Line,257511802,False,0.2504773882003373,0,0.2504773882003373,209.03999999999996,891.1934432288899
Wild Thing,257511803,False,0.22983155353045903,0,0.22983155353045903,198.98000000000002,795.9795665869277
Blind Faith,257512874,False,0.2303113073011134,0,0.2303113073011134,196.24,759.3454370899992
Catnap,257513059,False,0.16639604081194428,0,0.16639604081194428,59.719999999999914,762.4719427818509
Upper Wild Thing,257514623,False,0.1855935779990386,0,0.1855935779990386,83.07999999999993,408.12900111946254
Moon Dog,257514754,False,0.17501278897280562,0,0.17501278897280562,26.180000000000064,118.54668563737133
Sun Dog,257514870,False,0.07750238327430936,0,0.07750238327430936,6.350000000000023,106.93404124316929
Upper Mountain Road,257538760,False,0.1665543172986928,0,0.1665543172986928,200.77999999999997,1986.544105161475
Buckhorn,257539125,False,0.14849099431269705,0,0.14849099431269705,42.02999999999997,466.1691875202011
Triplesec,257539490,False,0.2679279633846803,0,0.2679279633846803,102.24000000000001,385.88036245498427
Challenger,257539819,False,0.19938824804018473,0,0.19938824804018473,109.27999999999997,503.7469949371422
Moment's Rest,257541216,False,0.15706947067412505,0,0.15706947067412505,88.94000000000005,459.4288880299037
Turkey Shoot,257541300,False,0.17832080613611564,0,0.17832080613611564,42.74000000000001,222.0126952772874
Countdown,257541444,False,0.20162844238260605,0,0.20162844238260605,103.32000000000005,401.49973757148246
Sprint,257541487,False,0.16210558753391893,0,0.16210558753391893,28.81000000000006,118.19860175918468
Upper Fall Line,257541595,False,0.24420023779122865,0,0.24420023779122865,137.53999999999996,517.0572461972622
Lower Fall Line,257542035,False,0.24370177667405135,0,0.24370177667405135,157.79000000000008,602.3981539480139
Defiance,257542499,False,0.24182644094245787,0,0.24182644094245787,186.46000000000004,659.3836428549331
Upper World Cup,257545874,False,0.2457670464435193,0,0.2457670464435193,233.17999999999995,831.9463744885511
Upper Chief,257548958,False,0.2616595075858801,0,0.2616595075858801,216.73000000000002,735.4729071107015
Drop Off,257555647,False,0.15820045613977066,0,0.15820045613977066,61.710000000000036,301.6648389880785
Scooter,257555985,False,0.16092942226818127,0,0.16092942226818127,38.960000000000036,138.57804605908274
Link,257556184,False,0.07035437193248247,0,0.07035437193248247,16.649999999999977,159.30081370158308
Sachem,257558192,False,0.18897093949503432,0,0.18897093949503432,287.55999999999995,1803.3003505142353
Easy Street,257558294,False,0.18889772056331744,0,0.18889772056331744,80.90000000000009,424.146530807544
Home Stretch,257558476,False,0.12450715284786755,0,0.12450715284786755,51.049999999999955,299.0359339678217
Ledges,257558642,False,0.29078563087696624,0,0.29078563087696624,165.14999999999998,661.7525609216583
Lower World Cup,257559992,False,0.2335147291364225,0,0.2335147291364225,235.72000000000003,981.2575594314154
Chute,257560092,False,0.12429876566637772,0,0.12429876566637772,39.23000000000002,305.1385714832306
Lower Chief,257560678,False,0.18486762212359187,0,0.18486762212359187,253.5,1078.1224648766192
French Connection,257560780,False,0.1790040171384162,0,0.1790040171384162,80.01999999999998,349.98912022312714
Nor'Easter,257561440,False,0.24764505064839262,0,0.24764505064839262,478.11000000000007,1848.034770748914
Fast Lane,257562298,False,0.2626109758519155,0,0.2626109758519155,175.39999999999998,572.2213444991804
Timberline,257562413,False,0.21263821977565645,0,0.21263821977565645,303.78999999999996,1190.8449840507951
Jolly Green Giant,257632651,False,0.22957676000659996,0,0.22957676000659996,247.77999999999997,979.8384744411452
Searle's Way,257632735,False,0.23321883705246305,0,0.23321883705246305,186.20000000000005,762.6638328573052
Sidekick,257632796,False,0.1776287706387313,0,0.1776287706387313,27.399999999999977,144.35140291838573
