name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Outback Trail,530484025,False,20.7,0,20.7,147.6,1031.9
Upper Face,530484027,False,20.8,0,20.8,53.3,179.7
East Lone Pine,530484028,False,31.4,0,31.4,153.8,571.1
West Lone Pine,530484029,False,29.6,0,29.6,143.4,504.7
Lone Juniper,530484030,False,25.8,0,25.8,53.6,146.9
Lower Face,530484031,False,28.4,0,28.4,79.5,167.8
Lower Special,530484032,False,24.7,0,24.7,85.9,243.1
Upper Special,530484033,False,12.1,0,12.1,5.3,16.2
Upper Special_1,530484034,False,33.9,0,33.9,83.4,214.4
Come Along,530484035,False,27.2,0,27.2,35.4,98.3
Cross Mountain Trail,530484036,False,23.4,0,23.4,132.1,948.4
Lone Pine,530484037,False,9.1,0,9.1,6.9,100.4
Alligator Alley,530484038,False,28.0,0,28.0,50.4,105.3
Quick Draw,530484039,False,29.3,0,29.3,47.6,107.2
White Lightning,530484040,False,26.0,0,26.0,49.9,117.5
Ken's Gully,530484041,False,23.4,0,23.4,51.5,129.9
Ken's Gully_2,530484042,False,28.2,0,28.2,20.5,39.9
Ken's Gully_3,530484043,False,17.6,0,17.6,8.2,25.7
Little Jenny,530484044,False,24.3,0,24.3,35.2,100.1
Why Not,530484045,False,26.0,0,26.0,47.6,120.5
Why,530484046,False,29.0,0,29.0,52.3,130.1
Why Not_4,530484047,False,35.5,0,35.5,59.2,118.5
Why Not_5,530484048,False,31.6,0,31.6,17.0,28.0
West Lone Pine_6,530484049,False,14.9,0,14.9,10.2,52.3
East Bowl,530498147,False,18.5,0,18.5,28.7,145.9
East Bowl_7,530498150,False,14.1,0,14.1,11.2,58.5
East Bowl_8,530498152,False,25.3,0,25.3,22.6,62.5
Show Off,530498154,False,9.7,0,9.7,31.3,291.0
Show Off_9,530498159,False,17.6,0,17.6,42.9,172.9
Show Off_10,530498162,False,6.0,0,6.0,8.1,171.2
West Bowl,530498165,False,20.9,0,20.9,79.9,386.4
West Park Fun Bowl,530498167,False,10.6,0,10.6,29.3,209.2
Show Off_11,530498170,False,20.3,0,20.3,29.4,128.6
Aspen Glade,530498171,False,27.8,1,27.8,67.6,146.4
Slingshot,530498172,False,29.3,0,29.3,72.2,153.8
Glades,530498174,False,27.6,1,27.6,92.5,284.0
West Bowl_12,530498175,False,19.4,0,19.4,25.4,73.0
West Bowl_13,530498176,False,13.5,0,13.5,17.9,81.4
Gee Wiz,530498177,False,26.5,0,26.5,66.3,177.2
West Park Fun Bowl_14,530498178,False,13.1,0,13.1,28.1,133.8
Lower Special_15,530498179,False,20.4,0,20.4,19.6,70.4
Gunsight,530499590,False,34.0,0,34.0,68.3,138.3
