name,id
Raven Lift,17096076
D. Boyce Lift,17096079
Treasure Stoke Chairlift,138622382
Bonanza Chair,138622384
Nova Lift,258649229
,258649230
Alberta Lift,258650172
Elma Lift,685996699
Lynx Lift,685996703
Kelly Boyce Trail,685996705
Bunny Hop,685996707
Thumper,685996710
Snow Shoe,685996712
Gun Barrel,685996714
Divide Trail,685996717
Turnpike,685996719
Charisma,686215372
Gun Barrel,686215373
Treasure,686215374
Bonanza Crossover,686215375
Charisma Crossover,686215376
Solar Slide,686215377
Blueberry Hill,686215378
Valley,686215379
Powder Puff,686215380
Powder Puff,686215381
Windjammer,686215382
Susan's,686215383
,686215384
Nova,686215385
Coyote Park Trail,686215386
Horseshoe Bowl,686215387
Park Avenue,686215388
A-Way,686215389
Looky Loo,686215390
Flim Flam,686215391
Treasure Falls,686215392
Holy Moses,686215393
Bonanza Trail,686215394
Navajo Trail,686215395
Glory Hole,686215396
Silver Streak,686215397
Muskrat Ramble,686215398
Holy Moses,686215399
Tranquility,686215400
Navajo Trail,686215401
Charity Jane Express,900528149
Sasquatch,900528150
Whoopsie,900528151
Tail Spin,900528152
Lagerfest,900528153
The Expanse,900528154
G Eliot Parkway,900528155
Schuss Boom,900528156
Pitch's Gate,900528157
Orion's Beltway,900528158
