name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Agogebic,997277225,False,19.0,0,19.0,100.1,558.5
Hiawatha,997277226,False,24.3,0,24.3,95.1,425.8
Voyager's Highway,997277227,False,16.9,0,16.9,152.1,982.9
Nokomis,997277228,False,9.2,0,9.2,47.0,387.7
Standing Horse,997277229,False,12.7,0,12.7,62.2,535.0
Little Feather,997277230,False,12.7,0,12.7,42.3,264.3
Crazy Horse,997277231,False,21.4,0,21.4,64.5,244.0
East Voyager's Headwall,997277232,False,7.1,0,7.1,10.4,114.2
Chippewa,997277234,False,17.9,0,17.9,157.3,958.3
Jack's Cutoff,997277235,False,13.7,0,13.7,46.2,279.0
Old Flambeau,997277236,False,15.2,0,15.2,76.4,453.8
Sundance,997277237,False,16.5,0,16.5,90.0,567.1
Totem Pole Learning Area,997277238,False,7.5,0,7.5,8.8,77.3
Little Paw,997277239,False,9.6,0,9.6,16.7,162.2
Leelinaw,997277240,False,21.9,0,21.9,158.3,968.8
Winnebago,997277241,False,19.7,0,19.7,143.8,717.1
F.I.S Racing Trail,997277242,False,19.2,0,19.2,120.5,548.5
Geronimo,997277243,False,23.9,0,23.9,140.5,842.6
Tomahawk,997277244,False,19.4,0,19.4,118.0,692.7
West Headwall,997277245,False,22.3,0,22.3,36.9,195.7
Deer Track,997277246,False,14.1,0,14.1,108.6,1027.5
Snowshoe,997277247,False,10.9,0,10.9,21.6,262.2
Running Bear,997277248,False,19.7,0,19.7,70.6,455.9
Kodiak,997277249,False,6.4,0,6.4,20.4,275.3
Grizzly,997277250,False,22.8,0,22.8,62.3,297.9
Tetonka,997277251,False,22.5,0,22.5,87.5,584.3
Elkhorn,997277252,False,21.9,0,21.9,64.9,283.8
Moose Jaw,997277253,False,11.1,0,11.1,27.3,253.0
Bear Claw,997277254,False,4.0,0,4.0,8.5,191.9
Smokey,997277255,False,6.7,0,6.7,25.9,471.2
