name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Pandora's Pass,543987722,False,13.6,0,13.6,69.0,408.9
Terrain Park,543987726,False,15.5,0,15.5,62.1,416.8
Heather's Highlands,543987727,False,21.9,0,21.9,61.0,314.4
Amy's Lane,543987728,False,16.6,0,16.6,79.3,500.3
Dawn's Highlands,543987729,False,11.7,0,11.7,21.8,161.5
Monica's Highlands,543987730,False,14.4,0,14.4,79.3,520.2
 _1,543987731,False,9.1,0,9.1,6.8,47.9
Teresa's Trail,543987732,False,16.8,0,16.8,57.6,307.2
Paula's Pass,543987733,False,14.2,0,14.2,57.4,507.5
Rosie's Run,543987739,False,23.0,0,23.0,56.2,293.8
 _2,543987743,False,10.3,0,10.3,6.1,76.1
Chris's Canyon,543987748,False,13.4,0,13.4,36.3,284.0
Andrea's Highlands,543987756,False,18.2,0,18.2,52.7,273.0
 _3,709782245,False,3.8,0,3.8,2.1,32.8
 _4,709782246,False,3.3,0,3.3,1.2,27.5
Christina’s Trail,709782247,False,12.6,0,12.6,53.2,382.1
Heidi’s Playground,709782248,False,19.8,0,19.8,81.9,406.3
Inga’s Run,709782249,False,20.6,0,20.6,79.4,315.3
Inga’s Run_5,709782250,False,3.1,0,3.1,2.1,50.8
Inga’s Run_6,709782251,False,3.5,0,3.5,3.2,63.1
Trudy’s Schuss,709782252,False,24.9,0,24.9,82.7,389.9
Trudy’s Schuss_7,709782253,False,2.7,0,2.7,2.7,80.8
Trudy’s Schuss_8,709782254,False,8.8,0,8.8,4.2,67.9
Johanna's Pass,709782631,False,14.5,0,14.5,48.0,254.1
Sadie's Slide,826505249,False,17.8,0,17.8,34.8,313.0
Barbi’s Challenge,826505250,False,22.1,0,22.1,61.6,266.5
Nancy's Nursery,826505251,False,9.6,0,9.6,18.0,162.4
Patti's Pass,826505252,False,20.7,0,20.7,67.0,402.7
Annie's Alley,826509456,False,13.8,0,13.8,16.7,93.4
 _9,826509457,False,5.8,0,5.8,4.3,45.5
Darlene's Delta,826509458,False,20.4,0,20.4,23.2,124.5
Darlene's Delta_10,826509459,False,7.3,0,7.3,7.0,76.3
Belinda's Bowl,891249227,False,23.8,0,23.8,71.3,372.9
Sonja's Slope,891258115,False,18.9,0,18.9,57.8,279.1
De's Dive,891258116,False,18.1,0,18.1,51.2,178.0
Polly's Powder,891258117,False,10.4,0,10.4,20.3,163.3
Renee's Ridge,891258118,False,8.0,0,8.0,17.2,180.7
Andrea's Highlands_11,891258119,False,2.3,0,2.3,1.3,34.2
 _12,891258120,False,15.9,0,15.9,9.2,64.7
 _13,891258121,False,12.4,0,12.4,10.3,95.9
Sally's Valley,891258122,False,7.9,0,7.9,2.9,29.5
Sally's Valley_14,891258123,False,21.6,0,21.6,53.4,183.2
 _15,891258124,False,14.0,0,14.0,7.2,111.8
Andrea's Highlands_16,891258125,False,9.2,0,9.2,5.1,56.4
Karen's,892414176,False,26.9,0,26.9,32.5,135.3
Daisy's Meadow,892414177,False,10.9,0,10.9,53.1,398.0
Kitty's Garden,892414178,False,5.5,0,5.5,3.7,46.7
Susie's Meadow,892414180,False,11.9,0,11.9,48.9,354.8
Carol's Crib,892414181,False,12.0,0,12.0,52.5,380.6
Micky's Meadow,893688929,False,13.4,0,13.4,55.6,359.7
Susie's Meadow_18,893688930,False,4.3,0,4.3,0.8,20.0
 _19,893688931,False,15.2,0,15.2,9.5,88.0
 _20,893688932,False,1.5,0,1.5,0.4,37.1
Ruthie's Meadow,893688933,False,6.3,0,6.3,6.2,116.9
 _21,893688934,False,14.9,0,14.9,57.5,335.2
Rosie's Run_22,893688935,False,11.4,0,11.4,12.9,113.2
Ricky's Valley,893688936,False,12.8,0,12.8,56.1,422.2
Heather's Highlands_23,893688937,False,9.7,0,9.7,10.7,105.3
Brenda's Bypass,893688938,False,14.7,0,14.7,37.0,220.3
Hazel's Highlands,893688939,False,16.5,0,16.5,82.3,512.9
Hazel's Highlands_24,893688940,False,7.7,0,7.7,8.4,107.9
Hazel's Highlands_25,893688941,False,4.9,0,4.9,3.1,34.8
Chris's Canyon_26,894646976,False,7.5,0,7.5,3.6,36.8
Chris's Canyon_27,894646977,False,4.2,0,4.2,5.6,99.8
Dolly's Dip,894646978,False,9.8,0,9.8,12.2,210.4
Britta's Run,894646979,False,9.1,0,9.1,23.9,348.8
Chris's Canyon_28,894646980,False,12.4,0,12.4,9.4,57.6
 _29,894646981,False,11.6,0,11.6,24.2,197.2
