name,id
Drummer Boy Quad,153641293
Exhibition Quad,153641294
Ramrod Triple,153641297
Minuteman Quad,153641300
Fife &amp; Drum,153641302
,153647392
Upper Lafeyette Leap,153647395
Fanny Hill,153647398
Gunbarrel,153647402
Minuteman,153647403
Exhibition,153647405
Susquehanna,153647412
Barrett's trail,153647414
,153647419
,153647420
,153647421
,153647426
Ramrod,153647427
,153647432
,153647433
,153647435
,153647441
Fife and Drum,153647444
Recruit,153647447
Lower Lafeyette Leap,153647448
Powderhorn,153784271
,153784272
,153784273
Snow Tubing Lift,256717306
J-Bar,256717307
Magic Mountain,256717308
Revere's Ride,256717309
Drummer Boy,390542264
Half Pipe,390542266
