name,id
Maine T,11460462
Way Back Machine,11460464
Skyline Double,242120695
Sawicki,242120697
Mini T-Bar,242120699
Round a-Bout,251098305
Lower Round-a-Bout,251098306
Upper Rocky's Run,251109596
Snidley Whiplash,251109597
Lower Rocky's Run,251109598
Skyline Drive,266587739
Egomainieh,266587740
Hay Road,266587741
Frostbite Falls,266587744
Upper Easy Rider,266587746
Mahoosuc Meadow,266587747
Lower Easy Rider,266587748
Bullwinkle's Horn,266588210
Snake,266588211
Bullwinkle,266588212
Boris Badenov,364026836
Dudley-Do-Right,364026837
Nell's Way,364026838
Pat's Pass,364026839
Peabody's Pass,364026840
Dudley Do-Right,364026841
Polka Dot,474414792
Natasha's,474414793
Gidney's Gulch,474414794
Taylor's Treat,474414795
Maybelle's Tail,474414796
Cross Street,474414797
Wilk's Way,474414798
Upper Wassomatta U,474414799
Lower Wassomatta U,474414800
Presto,474414802
Sherman's Pass,474414803
The RAT,474414804
Chicken Chute,474414806
Lower Zephyr's,474414807
Zephyr's Glades,474414808
Snowfields,474414809
Bullwinkle's Other Horn,474414810
Sweeper,474414811
Lallypalooza,474414812
Fearless Leader,474414813
One Today,474414814
Hoppity Hooper,474414815
Arr2 Dee2,474414816
T-Line,474414817
Lower Fractured Fairy Tails,474414818
Upper Fractured Fairy Tales,474414819
The Cliff,474414820
The Zone (Glades),474414821
Tucker's Tumble (Glades),474414822
