name,id
Lookout Triple,242364581
C-More Double,242364582
Flying Carpet,242364583
Magic Carpet,242364584
Skimobile Express,242364585
South Quad,242364586
East Slope,260125046
Lower Beginner's Luck,260125047
Gibson Pitch,260125048
Schneider Triple Chair,260125049
Snow Train,260125050
Jimmy's Run,260125051
The Alley,260125052
Roundabout,260125053
Lucky Pitch,260125054
Gibson,260125055
Koessler,260125056
Beginner's Basin,260125057
Schneider,260125058
Lower Koessler,260125059
Lower Schneider,260125060
South Slope,260125061
Artist Falls,260125062
The Alley,260125063
The Ledges,260125066
Upper Beginner's Luck,260125068
Easy Street,260125069
South Slope,260125070
Lower Gibson,260125071
Outta Luck,260125072
Macaroni,260125073
Gentoo,260125074
Lower Hurricane,260127649
Lower Skimeister,260127650
Lower Kandahar,260127651
Rockhopper,260127652
Middle,260127653
Bandit,260127654
Zip Trail,260127655
Chinstrap,260127656
Pine Line Glades,260127657
Triple Shot,260127658
Lower Arlberg,260127659
Hurricane,260127661
Lower Tommy's Trail,260127662
Jughandle,260127664
North Slope,260127667
Upper Tommy's Trail,260127670
Rattlesnake,260127673
Arlberg,260127675
Connector,260127677
NOrth Conway,260127679
Evergreen,260127682
Black Forest Glades,260127686
Emperor,260127687
Tree Meister Glades,260127692
Kandahar,260127696
Split Decision,260127698
Competition Slope,260127699
Quad Chute,260127701
Skimeister,260127702
Beech Glades,260127703
Red Pine Glades,260127704
Gibson Chutes,260127705
Easy Street,334084944
,334084945
Gibson Chutes,568782342
Gibson Chutes,568782343
Gibson Chutes,568782344
Kandahar,958685143
,1017192436
