name,id
Gondola One,17037801
Eagle Bahn Gondola,17038066
Riva Bahn Express Lift,17038308
Northwoods Express Lift,17038607
Highline Express Lift,17039235
Wildwood Express Lift,17039297
High Noon Express Lift,17041793
Game Creek Express Lift,17041795
Pride Express Lift,89630012
Tea Cup Express Lift,94197335
Orient Express Lift,94197338
Skyline Express Lift,94197339
Pete's Express Lift,94197344
Mongolia,94197347
Sun Up Express Lift,94197349
Simba,95396490
Bwana,95398938
Born Free,95401207
Born Free,95401573
Born Free,95401574
Showboat,95403813
Faro,95403816
Ouzo,95403818
Lost Boy,95403821
Deuces Wild,95403823
Lost Boy,95403830
Game Trail,95403834
Wow,95407541
Mountain Top Express Lift (4),95407543
Ptarmigan Ridge,95407544
O.S.,95407547
Avanti Express Lift,95407548
Wapiti,95469496
Sourdough Express Lift,96250661
Morning Side Ridge,97557211
Overeasy,97562395
Avanti,97562613
Riva Catwalk,97563538
Tourist Trap,97563539
Riva Ridge,97563540
Riva Ridge,97563542
Earl's Express Lift,97565354
Little Ollie,97567845
The Divide,97567847
Whiskey Jack,97569124
Born Free Express Lift,102020349
Lindsey's,137921997
Head First,137922001
Bear Tree,137922004
38,137922009
Giant Steps,137922012
Upper Lion's Way,137922015
Riva Ridge,186005970
Christmas,186005981
Prima,186005987
Swingsville,186006004
Pronto,186006006
Cascade Village Lift (20),190560472
Cascade Way,190560473
Timberline Catwalk,190568973
Highline,190568974
Boomer,190568975
Boomer,190568976
Sourdough,190568978
Tin Pants,190568980
Roger's Run,190568981
Tin Pants,190568982
Blue Ox,190568983
Simba,190598909
Safari,190598910
Cheetah,190598911
Safari,190598912
Simba,190598913
Safari,190598914
Bwana Loop,190601947
Pride,190601949
The Preserve,190601951
Bwana,190601952
The Preserve,190601953
Born Free,190601954
Cubs Way,190601955
The Preserve,190601956
Avanti,190609322
Pickeroon,190609323
Berries,190609324
Vail Viliage Catwalk,190609325
Eagle's Nest Ridge,190609329
Cookshack,190609332
Avanti,190609334
Pickeroon,190609336
Cold Feet,190609338
Columbine,190613827
Old 9 Line,190613828
Lodgepole,190613829
Ledges,190613830
Minnie's,190613831
,191547017
Ruder's Run,191547018
Elvis Bahn,191547019
Skid Road,191547020
Skid Road,191547021
Prima,191547022
Compromise,191547023
Brisk Walk,191547024
Gopher Hill,191547025
Whippersnapper,191547026
Golden Peak Terrain Park,191547027
Whippersnapper,191547028
Gopher Hill Lift,191547029
Ranger Racoon's Escape,191547030
Golden Peak Race,191547031
Klickity Klack,191548845
Northface Catwalk,191548846
Northface Catwalk,191548848
Trans Montane,191548849
Choker Cut Off,191548850
Gitalong Road,191548852
Log Chute,191548855
South Rim,191553127
Gandy Dancer,191553128
Snag Park,191553129
Prima Cornice,191553130
First Step,191553131
Ramshorn,191553132
Northwoods,191553133
Northstar,191553134
Snag Park,191553135
S. Look Ma,191557297
Kangaroo Cornice,191557298
Look Ma,191557299
Surface Lift,191557300
Powerline Glade,191557301
Challenge,191557302
Surface Lift,191557303
The Meadows,191557304
Windows Road,191557306
Little Eagle,191557307
Hunky Dory,191557308
Mid Vail Express,191557311
The Skipper,191557312
Ramshorn,191557313
Ouzo Glade,191557314
Cow's Face,191567781
The Slot,191567782
Ricky's Ridge,191567783
Windows,191567784
Sundown Catwalk,191567785
Forever,191567786
Never,191567787
Sun Up Catwalk,191567788
Campbell's,191567789
Widge's Ridge,191567790
Straight Shot,191567791
Apres Vous,191567792
Chicken Yard,191567793
Seldom,191567794
Milt's Face,191567795
,191569235
Yonder Gully,191569236
,191569237
Headwall,191569240
Sleepytime Road,191569242
,191569246
Silk Road,191569249
Yonder,191569251
Emperor's Choice,191574150
Morning Thunder,191574151
Marmot Valley,191574152
Red Zinger,191574153
Chopstix,191575325
Poppyfields West,191575327
Poppyfields East,191575328
Genghis Khan,191575522
Jade Glade,191575523
Sweet N Sour,191575524
Dragon's Teeth,191575527
Whistle Pig,191579338
Slifer Express,191579339
Zot,191579340
Cappuccino,191579341
Outer Mongolia Bowl,191580147
Inner Mongolia Bowl,191580149
Gorky Park,191580150
Inner Mongolia Bowl,191580152
Silk Road,191580153
Red Square,191581378
Shangri-La Glade,191581379
Orient Express,191581380
Bolshoi Ballroom,191581381
Shangri-La,191581382
Rasputin's Revenge,191581383
Bolshoi Ballroom,191581384
Encore,191582138
Kelly's Toll Road,191582139
In The Wuides,191582140
China Spur (to China Bowl),191585287
Skree Field,191585288
Cloud Nine,191585289
Iron Mask,191585290
Heavy Metal,191585291
Lover's Leap,191585292
Big Rock Park,191585293
Montane Glade,191587644
Grand Review,191587646
Hornsilver,191587650
Resolution,191587653
The Star,191587654
Over Yonder,191588529
Windisch Way,191591155
Riva Glade,191591156
Mill Creek Road,191591157
Lower Lion's Way,191594111
Lionshead Catwalk,191594112
Post Road,191594113
Champagne Glade,191679854
The Woods,191683207
Wildcard,191683210
Dealer's Choice,191683212
Baccarat,191683213
Berries,191683832
Vail Village Catwalk,191684511
,191932422
Coyote Crossing,191940886
Practice Parkway,191940887
Windows Road,191940888
Minnie's,191940889
Pika,191940890
Cady's Cafe,191944212
Chaos Canyon,191944213
The Pump House,191944214
Spruce Face,191944215
Born Free,208190101
,258694653
Black Forest,258695749
Flapjack,329875694
Golden Peak Carpet,444723454
North Rim,444748164
Steep &amp; Deep,444862297
Ben's Face,444876021
Tubing Hill Lift,444879005
Golden Peak,772494514
Golden Peak Race,772494515
Fall Line,772494516
Slalom Alley,772494517
Cady's Cafe,776382409
