name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Croyle,498268567,False,18.2,0,18.2,57.0,221.4
North Bowl,498268568,False,20.3,0,20.3,58.2,260.9
Peter's Pride,498268569,False,13.8,0,13.8,56.8,302.6
Buttermilk,498268575,False,13.7,0,13.7,58.4,358.3
Tiger,498268576,False,22.1,0,22.1,41.1,155.4
Summit,498268577,False,10.0,0,10.0,19.2,132.7
