name,id
,256598287
,256598289
,256598291
,256598292
,256598294
Challenger,881665536
Mac's Back,881665537
Mac's Back,881665538
Mac's Run,881665539
Mighty Mite,881665540
Playmate,881665541
Sidewinder,881665542
,881665543
Decamp,881665544
Karl's Cutoff,881665545
Olympic,881665546
Skyride,881665547
Last Run,881665548
Helmer's,881665549
Bob's Bender,881665550
Racer,881665551
Upper God's Land,881665552
God's Land,881665553
Lost Trail,881665554
Hank's Hollow,881665555
Rambler,881665556
