name,id
Nile Mile,52014466
Cliffhanger,52050245
L8 Stevenson Express,52067303
Bactrain,52113268
Pharaoh,52113269
L16 Tubing II,256638605
L1 Raceway,256639308
L1 The Glen/CBK,256639310
L9 Sunbowl I,256639312
L9 Sunbowl II,256639314
L3 Marc Antony,256639317
L4 Cleopatra,256639320
L5 Sullivan Express,256640263
L6 Bailey,256640265
L7 Meadows,256640267
L11 Coolmoor Carpet,256642832
Pocono Raceway,389470522
Little Ceasar,389474769
Julius Caeser,389474772
Upper Marc Antony,389474775
Near East,389474779
Upper Cleopatra,389477804
Uncle Bill's Way,389477805
Big Pocono,389477806
Marjie's Delight,389477807
Rocket,389477808
Sullivan Trail,389477809
Birches,389481190
Laurel Glade,389481194
Meadows,389481197
King Tut,389481200
Hump,389481204
Asp,389481207
Sphinx,389484359
Honeymoon,389484360
Rhododendron Trail,389487908
Lower Moore's Ramble,389487909
Turkey Trot,389556916
Upper Moore's Ramble,389556918
Oak Groove,389556920
Lower Marc Antony,389556923
James Way,389556926
Lower Cleopatra,389556929
Old Main Lane,389556931
John Bailey,389556932
Sunbowl,389556933
SnowTube,389557248
