name,id
Yellow,143871149
Blue Double,143871152
Learning Area Carpet,255826987
Tube Town Carpet,255826989
Drifter,643540361
Upper Jewett,643540362
Louise's Folly,643540363
Russell,643540364
Roberto's Chute,643540365
Easy Rider,643540366
Yokun Slope,643540367
Grand Slalom,643540368
North Slope,643540369
Harris Slope,643540370
Nikki's Run,643540371
Upper Beeline,643540372
Lower Beeline,643540373
Main Street,643540374
East Slope,643540375
Parker Trail,643540376
Tube Town,643540377
Court's Area,643540378
