name,id
Lift 1,256757263
Lift 2,256757264
Lift 3,256757265
Lift 4,256757266
Lift 7,256757267
Lift 6,256757268
Lift 8,256757269
Lift 9,256757270
Lift 10,256757271
Lift 11,256757273
,392511924
,392511926
Buttermilk,392511927
Cascade,392511928
Compromise,392511929
Country Roads,392511930
Drop Off,392511931
Highland Run,392511933
Last Chance,392511934
Last Run,392511935
Look at Me!,392511936
Meadows,392511937
Milkshake,392511938
Nose Dive,392511939
Panorama Glades,392511940
Plunge,392511941
Powder Bowl,392511942
Rendezvous Too,392511943
Rendezvous,392511944
Ridge Runner,392511945
Turkey Chute,392511946
Wood's Run,392511947
