name,id
Chile Express,14447568
Dream Catcher,63707920
Southwest Flyer,63708337
Magic Carpet,257379455
Lift #2,257379456
Magic Carpet,257379457
Liberation Park,257380092
Exhibition,776370483
Ridge Run,776370484
High Road,776370485
Dream Catcher,776370486
Valley,776370487
Headin' Home,776370488
Upper Domingo,776370489
Lower Domingo,776370490
Glory Hole,776370491
Sluice Box,776370492
Moe's Road,776370493
Free Flight,776370494
Lower Free Flight,776370495
I-25,776370496
Pinky,776370497
Ring,776370498
Middle,776370499
Index,776370500
Thumb,776370501
Lower I-25,776370502
Prospector,776370503
Lower Prospector,776370504
Jasper,776370505
Lower Jasper,776370506
Mick's,776370507
Bodalicious,776370508
Malpais,776370509
Gusto Grande,776370510
Aspen Lane,776370511
Crossover,776370512
Leon's Lane,776370513
Lower Leon's Lane,776370514
Old Bo',776370515
Bominable,776370516
Lucky #7,776370517
Fly Home,776370518
Fly-Way,776370519
Silver Chute,776370520
Maxwell's Grant,776370521
Liberation Park,776370522
Highway,776370523
La Bajada,776370524
El Sol,776370525
El Sol,776370526
Hully Gully,776370527
Alley,776370528
Fat City,776370529
Lower Fat City,776370530
Fire Escape,776370531
Hallelujah,776370532
Heck No,776370533
Eagle Glade,776370534
Arriba,776370535
Arriba Pitch,776370536
Go Round,776370537
Motherlode,776370538
Hell's Bells,776370539
Angel's Plunge,776370540
Nice Day,776370541
Lower Nice Day,776370542
Ripcord,776370543
Minder Grinder,776370544
Lower Minder Grinder,776370545
Charisma,776370546
Hari Kari,776370547
Lower Hari Kari,776370548
Short Fuse,776370549
Baa-da-Boom,776370550
Nitro,776370551
C-4,776370552
Detonator,776370553
Baa-Da-Bing,776370554
,776370555
,800290497
,800290504
,800290547
,800290552
Headin' Home,962998912
Ridge Run,974428194
