name,id
Summt Chair,252693149
Fluke,252758692
Jonahs Revenge,252759364
Leviathan,252759528
Lower Ivory Run,252759634
Blubber,252759911
Upper Ivory Run,252762250
Davey Jones Locker,252762911
Y.O.O.Y.M.,252767182
Belly up,252768353
Jawbone,252769911
The Barnacles,252773799
Upper Whaletail,252774645
Flipper,252775065
Dorsal,252775066
Ambergris,252776464
Beluga,252776465
Fin,252776874
Spout,252776875
Spout,252777669
Lower Whaletail,252777795
Bouganvillea,252777924
Spout,252778076
Scrimshaw,252778307
Harpoon,252778607
Rib Cage,252779933
Ishmael's Alley,252779934
Blow Hole,252782849
Whaleback,252782948
Upper Face,252783585
Lower Face,252783586
,255618835
,255618836
,654064425
,654064426
Canyon,654064427
,654065692
,654065693
Kraken,654539995
,654539996
