name,id
You Can Do It,256608942
Double Chair,256609665
Thunder Bolt,256609666
Movin' Up,256609667
Triple Chair,256609668
T-Bar,256609669
Little Thunder Double,256609670
Lovers Lane,547309095
Wildcat,547309096
Eagle's Lair,547309097
Bull's Run,547309098
Timber Wolf,547309100
Competition,547309101
The Face,547309103
Sunset Run,547309104
Evergreen,547309106
Blackberry Pass,547309107
Santa Fe,547309108
Fawn Meadow,547309109
Little Thunder,547309112
Fools Delight,547309113
Deer Pasture,547309114
Don's Drop,547309115
The Road,547309116
Sissy Schuss,547309117
