name,id
South Star Triple,241643133
North Star Double,241643134
Space Walk,242156643
Elbow,252559723
Snake,254914464
Dream On,254914582
Space Cowboy,254915367
Twist y shout,254915595
Family Access,254915972
Bang-a-Gong,254916455
Truckin,254916519
Get Back,254916582
Plunge,254916723
Waterfall,254916835
School Out,254917005
Family Trail,254944687
Milky Way,254945184
Dipper,254945222
Upper Comet,254945291
Lower Comet,254945338
Upper Uncle Bud's,254945489
Lower Uncle Bud's,254945490
Slow Ride,254945547
Galaxy,254945645
Chair Trail,254945710
Hey Jude,254945822
Hooch,254945983
Upper Outer Orbit,254946376
Free Bird,254946942
Shooting Star,254947382
Lower Outer Orbit,254948341
Meagan's Way,255038318
Wendle's Way,255038418
Bunny Trail,255038862
Marie's Mark,255038863
Magic Carpet Ride,255039372
