name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Game Trail,78599801,False,17.3,0,17.3,112.1,914.7
Ambush,330869154,False,26.5,0,26.5,191.9,797.9
Apache Bowl,330869155,False,13.6,0,13.6,80.7,406.4
Apache Bowl_0,330869156,False,24.5,0,24.5,207.6,637.2
Apache Bowl_1,330869157,False,16.8,0,16.8,74.9,356.8
Bambi,330869158,False,15.6,0,15.6,43.8,572.1
Bear,330869159,False,25.6,0,25.6,144.8,350.8
Buckhorn,330869161,False,27.9,0,27.9,125.2,391.7
Bull Run,330869162,False,22.3,0,22.3,176.8,808.4
Caliente,330869163,False,31.9,0,31.9,211.6,470.2
Capitan Heavy,330869164,False,25.9,0,25.9,142.7,423.1
Capitan Lite,330869165,False,25.0,0,25.0,143.7,433.2
Chino,330869166,False,19.0,0,19.0,108.2,389.6
Cliff,330869167,False,22.5,0,22.5,41.3,114.9
Dead End,330869168,False,30.1,0,30.1,213.7,530.0
East Meadows,330869170,False,22.3,0,22.3,199.9,614.5
East of East,330869171,False,23.6,0,23.6,189.8,569.5
Elk Liftline,330869172,False,26.2,0,26.2,284.4,866.2
Elk Ridge,330869173,False,22.3,0,22.3,112.4,500.4
Game Trail_2,330869174,False,18.6,0,18.6,149.7,1198.2
Geronimo,330869175,False,27.1,0,27.1,180.3,446.3
Gondola Liftline,330869176,False,27.3,0,27.3,386.4,1472.3
Incredible,330869177,False,31.3,0,31.3,138.8,284.9
Lincoln Liftline,330869178,False,27.5,0,27.5,393.8,1517.8
Lower Deep Freeze,330869179,False,14.4,0,14.4,113.5,738.1
Lower Moonshine,330869180,False,15.2,0,15.2,87.2,991.0
Lower Pebbles,330869181,False,23.8,0,23.8,63.4,214.6
Meadows,330869182,False,22.5,0,22.5,149.3,489.1
Mescalero,330869185,False,30.7,0,30.7,229.1,504.5
Moonshine,330869186,False,14.5,0,14.5,201.1,1123.9
Oscars,330869187,False,30.4,0,30.4,157.9,398.4
Ramp,330869188,False,8.5,0,8.5,18.5,278.0
Ringtail,330869189,False,32.0,0,32.0,111.4,239.9
Rover,330869190,False,28.7,0,28.7,236.4,557.3
Roy's Run,330869191,False,28.7,0,28.7,252.6,614.7
Screaming,330869192,False,28.5,0,28.5,204.8,506.5
Sierra Blanca,330869193,False,13.1,0,13.1,378.9,3229.7
Snowpark,330869194,False,21.5,0,21.5,146.8,828.6
Sunnyside,330869195,False,25.8,0,25.8,148.3,470.0
The Terrible,330869196,False,31.9,0,31.9,243.7,603.8
Top,330869197,False,28.4,0,28.4,52.3,135.6
Upper Deep Freeze,330869198,False,14.9,0,14.9,182.3,1003.9
Upper Pebbles,330869199,False,14.2,0,14.2,59.6,422.7
Upper Pebbles_3,330869200,False,14.7,0,14.7,76.8,353.6
Upper Sierra Blanca,330869201,False,16.5,0,16.5,106.8,839.6
Upper Snow Park,330869202,False,29.3,0,29.3,171.1,451.2
Upper Spruce,330869203,False,11.7,0,11.7,47.9,455.2
Upper Spruce_4,330869204,False,15.3,0,15.3,26.7,195.9
Wild Onion,330869205,False,27.1,0,27.1,211.2,488.4
