name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
 _3,341909096,False,13.7,0,13.7,114.6,630.1
 _4,341909098,False,24.6,0,24.6,41.3,98.8
 _5,341909099,False,15.4,0,15.4,63.4,356.5
Al's Drop,341909108,False,35.3,0,35.3,164.9,297.3
Backdoor,341909110,False,28.5,0,28.5,74.5,159.4
Cherry Bomb,341909112,False,24.5,0,24.5,106.8,303.7
Dynamite,341909114,False,27.3,0,27.3,99.2,226.2
Edgie,341909116,False,31.5,0,31.5,130.7,290.2
Evan's Glen,341909118,False,31.7,0,31.7,280.4,626.2
Face Shot,341909120,False,27.6,0,27.6,140.9,355.9
Far Out,341909122,False,32.0,0,32.0,67.1,119.8
Green Canyon Traverse,341909124,False,10.0,0,10.0,31.3,330.2
Liftline,341909128,False,35.1,0,35.1,419.4,976.2
Lower Green Canyon,341909132,False,28.3,0,28.3,212.4,717.6
Max Out,341909135,False,29.9,0,29.9,207.6,654.1
North Traverse,341909138,False,15.3,1,15.3,25.2,241.7
Outback,341909140,False,25.4,0,25.4,83.2,254.7
Over Run,341909143,False,33.4,1,33.4,106.0,641.6
Pebble Lane,341909145,False,25.9,0,25.9,534.7,3554.8
Rattlesnake,341909158,False,36.9,1,36.9,163.6,335.9
Rock Garden,341909160,False,24.4,0,24.4,114.5,334.3
Side Shot,341909163,False,30.3,0,30.3,195.1,451.7
South Bowl Cat Track,341909165,False,14.6,0,14.6,73.9,1118.7
South Bowl,341909167,False,29.8,0,29.8,473.6,1089.3
Southbound,341909170,False,2.8,0,2.8,2.6,89.7
Southbound_6,341909172,False,6.2,0,6.2,8.3,311.4
Stacy's,341909174,False,14.9,0,14.9,17.6,278.6
Stacy's_7,341909177,False,33.7,0,33.7,163.9,335.8
Sun Bowl Cornice,341909178,False,32.9,0,32.9,303.8,671.7
Sun Bowl,341909180,False,29.8,0,29.8,309.1,672.4
Sunshine Ridge,341909183,False,24.6,0,24.6,183.5,485.4
The Cut,341909185,False,27.5,0,27.5,157.7,389.9
The Drop,341909186,False,29.4,0,29.4,107.5,240.6
The Face,341909188,False,30.5,0,30.5,102.5,211.5
The Ridge,341909189,False,31.4,0,31.4,227.4,533.5
The Rock,341909190,False,36.8,0,36.8,76.0,122.1
The Woods,341909191,False,28.8,0,28.8,86.9,180.1
Toads,341909192,False,25.6,0,25.6,106.5,262.7
Upper Al's,341909193,False,36.2,0,36.2,77.7,144.3
Upper Green,341909194,False,30.6,0,30.6,118.2,240.6
Upper Stacy's,341909195,False,36.9,0,36.9,66.7,123.2
Wedgie,341909196,False,30.7,0,30.7,108.1,219.2
