trail_id,for_display,lat,lon,elevation,slope,index
278379821,True,42.74494540,-83.37070670,343.03,0.00,0
278379821,True,42.74501999,-83.37062452,341.67,-7.26,1
278379821,True,42.74509457,-83.37054235,340.18,-7.96,2
278379821,True,42.74516916,-83.37046018,338.74,-7.66,3
278379821,True,42.74524375,-83.37037800,337.40,-7.16,4
278379821,True,42.74531834,-83.37029582,336.25,-6.19,5
278379821,True,42.74539293,-83.37021365,335.37,-4.72,6
278379821,True,42.74546751,-83.37013148,334.68,-3.68,7
278379821,True,42.74554210,-83.37004930,334.24,-2.37,8
278379822,True,42.74401210,-83.37051840,359.25,0.00,0
278379822,True,42.74409546,-83.37045052,357.33,-10.07,1
278379822,True,42.74417882,-83.37038264,355.49,-9.67,2
278379822,True,42.74426219,-83.37031476,353.66,-9.66,3
278379822,True,42.74434555,-83.37024687,351.81,-9.68,4
278379822,True,42.74442891,-83.37017899,350.04,-9.33,5
278379822,True,42.74451227,-83.37011111,348.35,-8.89,6
278379822,True,42.74459564,-83.37004323,346.70,-8.70,7
278379822,True,42.74467900,-83.36997535,345.07,-8.54,8
278379822,True,42.74476236,-83.36990747,343.35,-9.05,9
278379822,True,42.74484572,-83.36983959,341.64,-9.03,10
278379822,True,42.74492909,-83.36977171,340.00,-8.64,11
278379822,True,42.74501245,-83.36970383,338.43,-8.25,12
278379822,True,42.74509581,-83.36963594,336.85,-8.33,13
278379822,True,42.74517917,-83.36956806,335.35,-7.89,14
278379822,True,42.74526254,-83.36950018,334.09,-6.64,15
278379822,True,42.74534590,-83.36943230,333.17,-4.86,16
278379824,True,42.74429890,-83.37087650,353.92,0.00,0
278379824,True,42.74436979,-83.37080841,352.68,-7.34,1
278379824,True,42.74444069,-83.37074032,351.68,-5.88,2
278379824,True,42.74451158,-83.37067224,350.47,-7.16,3
278379824,True,42.74458248,-83.37060415,348.91,-9.23,4
278379824,True,42.74465337,-83.37053606,347.45,-8.60,5
278379824,True,42.74472426,-83.37046797,346.06,-8.18,6
278379824,True,42.74479516,-83.37039989,344.65,-8.29,7
278379824,True,42.74486605,-83.37033180,343.26,-8.20,8
278379824,True,42.74493694,-83.37026371,341.94,-7.78,9
278379824,True,42.74500784,-83.37019563,340.64,-7.69,10
278379824,True,42.74507873,-83.37012754,339.31,-7.88,11
278379824,True,42.74514962,-83.37005945,337.94,-8.06,12
278379824,True,42.74522052,-83.36999136,336.57,-8.09,13
278379824,True,42.74529141,-83.36992327,335.36,-7.17,14
278379824,True,42.74536231,-83.36985519,334.41,-5.60,15
278379824,True,42.74543320,-83.36978710,333.82,-3.48,16
278379826,True,42.74334870,-83.36941320,390.87,0.00,0
278379826,True,42.74332050,-83.36957472,390.06,-3.43,1
278379826,True,42.74329230,-83.36973625,388.18,-7.88,2
278379826,True,42.74326410,-83.36989777,384.86,-13.78,3
278379826,True,42.74323590,-83.37005930,382.01,-11.86,4
278379826,True,42.74321475,-83.37023840,379.77,-8.62,5
278379826,True,42.74319360,-83.37041750,377.72,-7.87,6
278379826,True,42.74321005,-83.37051345,376.52,-8.46,7
278379826,True,42.74322650,-83.37060940,375.19,-9.40,8
278379826,True,42.74327585,-83.37067980,373.92,-9.06,9
278379826,True,42.74332520,-83.37075020,372.72,-8.60,10
278379826,True,42.74341915,-83.37083335,371.12,-7.33,11
278379826,True,42.74351310,-83.37091650,370.03,-5.00,12
278379826,True,42.74363760,-83.37093890,368.56,-6.00,13
