coordinates,elevation
"(43.2187662, -72.9384955)",753.60
"(43.21866065, -72.9386001)",751.13
"(43.2185551, -72.9387047)",749.22
"(43.21846713, -72.93873823)",747.51
"(43.21837915, -72.93877175)",745.39
"(43.21829118, -72.93880527)",743.05
"(43.2182032, -72.9388388)",740.95
"(43.2181299, -72.93886697)",738.89
"(43.2180566, -72.93889515)",736.72
"(43.2179833, -72.93892333)",734.47
"(43.21791, -72.9389515)",732.41
"(43.21780935, -72.93900783)",729.70
"(43.2177087, -72.93906415)",726.75
"(43.21760805, -72.93912048)",723.76
"(43.2175074, -72.9391768)",720.99
"(43.2174937, -72.9391826)",720.64
"(43.21739352, -72.9392254)",717.68
"(43.21729335, -72.9392682)",714.66
"(43.21719317, -72.939311)",711.78
"(43.217093, -72.9393538)",708.92
"(43.2170187, -72.93938198)",706.54
"(43.2169444, -72.93941015)",704.00
"(43.2168701, -72.93943832)",701.50
"(43.2167958, -72.9394665)",699.09
"(43.21671077, -72.93949062)",696.51
"(43.21662575, -72.93951475)",694.23
"(43.21654073, -72.93953888)",691.77
"(43.2164557, -72.939563)",689.34
"(43.21634625, -72.93954425)",686.49
"(43.2162368, -72.9395255)",683.19
"(43.21615577, -72.93945102)",680.73
"(43.21607475, -72.93937655)",678.01
"(43.21599372, -72.93930208)",675.89
"(43.2159127, -72.9392276)",673.62
"(43.2244852, -72.9383024)",904.50
"(43.22437478, -72.9382702)",898.87
"(43.22426435, -72.938238)",894.36
"(43.22415392, -72.9382058)",890.36
"(43.2240435, -72.9381736)",886.63
"(43.22395799, -72.93814209)",884.78
"(43.22387248, -72.93811057)",883.03
"(43.22378696, -72.93807906)",881.57
"(43.22370145, -72.93804755)",880.08
"(43.22361594, -72.93801604)",878.08
"(43.22353042, -72.93798452)",876.66
"(43.22344491, -72.93795301)",875.99
"(43.2233594, -72.9379215)",875.32
"(43.2232778, -72.93788865)",874.44
"(43.2231962, -72.9378558)",872.85
"(43.2231146, -72.93782295)",871.24
"(43.223033, -72.9377901)",869.01
"(43.2229514, -72.93775725)",866.22
"(43.2228698, -72.9377244)",863.52
"(43.2227882, -72.93769155)",861.26
"(43.2227066, -72.9376587)",859.11
"(43.22261865, -72.93762986)",856.76
"(43.2225307, -72.93760102)",855.20
"(43.22244275, -72.93757219)",853.06
"(43.2223548, -72.93754335)",850.47
"(43.22226685, -72.93751451)",847.85
"(43.2221789, -72.93748568)",845.00
"(43.22209095, -72.93745684)",842.90
"(43.222003, -72.937428)",840.84
"(43.22188768, -72.9373891)",838.37
"(43.22177235, -72.9373502)",835.84
"(43.22165702, -72.9373113)",833.30
"(43.2215417, -72.9372724)",830.15
"(43.22143735, -72.9372248)",827.10
"(43.221333, -72.9371772)",822.96
"(43.22121805, -72.93714735)",819.40
"(43.2211031, -72.9371175)",816.47
"(43.22098815, -72.93708765)",814.22
"(43.2208732, -72.9370578)",811.22
"(43.2205757, -72.9379311)",803.05
"(43.2204732, -72.93800247)",800.44
"(43.2203707, -72.93807385)",798.38
"(43.2202682, -72.93814522)",796.76
"(43.2201657, -72.9382166)",794.74
"(43.22008875, -72.93824935)",793.03
"(43.2200118, -72.9382821)",790.90
"(43.2199187, -72.93832175)",788.06
"(43.2198256, -72.9383614)",785.32
"(43.2197005, -72.9383748)",781.88
"(43.2195754, -72.9383882)",778.50
"(43.2195021, -72.9383882)",775.85
"(43.2194288, -72.9383882)",773.17
"(43.2193555, -72.9383882)",770.64
"(43.2192822, -72.9383882)",768.46
"(43.21915905, -72.9384177)",765.70
"(43.2190359, -72.9384472)",763.20
"(43.21895185, -72.9384767)",760.37
"(43.2188678, -72.9385062)",757.29
"(43.2187662, -72.9384955)",753.60
"(43.21865475, -72.9384231)",751.10
"(43.2185433, -72.9383507)",749.71
"(43.21845535, -72.93832925)",748.53
"(43.2183674, -72.9383078)",747.11
"(43.21827847, -72.93831315)",745.45
"(43.21818955, -72.9383185)",743.50
"(43.21810062, -72.93832385)",741.29
"(43.2180117, -72.9383292)",739.18
"(43.21789245, -72.93835467)",735.85
"(43.2177732, -72.93838015)",732.48
"(43.21765395, -72.93840563)",728.72
"(43.2175347, -72.9384311)",724.46
"(43.21746042, -72.93847066)",721.92
"(43.21738615, -72.93851023)",719.37
"(43.21731188, -72.93854979)",716.91
"(43.2172376, -72.93858935)",714.69
"(43.21716333, -72.93862891)",712.46
"(43.21708905, -72.93866848)",710.21
"(43.21701477, -72.93870804)",707.80
"(43.2169405, -72.9387476)",705.25
