coordinates,elevation
"(36.59090495, -105.4589879)",3046.83
"(36.59099302, -105.4590167)",3045.84
"(36.5910811, -105.4590455)",3044.70
"(36.5795223, -105.457046)",3432.79
"(36.57956148, -105.45716515)",3432.93
"(36.57960065, -105.4572843)",3428.83
"(36.57963983, -105.45740345)",3424.33
"(36.579679, -105.4575226)",3422.13
"(36.57975007, -105.45757625)",3421.06
"(36.57982115, -105.4576299)",3420.04
"(36.57989223, -105.45768355)",3419.42
"(36.5799633, -105.4577372)",3418.52
"(36.5800473, -105.45772915)",3418.48
"(36.5801313, -105.4577211)",3418.08
"(36.5802153, -105.45771305)",3416.06
"(36.5802993, -105.457705)",3413.16
"(36.5803833, -105.45769695)",3410.46
"(36.5804673, -105.4576889)",3407.87
"(36.5805513, -105.45768085)",3405.41
"(36.5806353, -105.4576728)",3403.13
"(36.58075807, -105.4576862)",3399.55
"(36.58088085, -105.4576996)",3394.18
"(36.58100363, -105.457713)",3385.83
"(36.5811264, -105.4577264)",3379.51
"(36.58119855, -105.45774786)",3377.20
"(36.5812707, -105.45776932)",3375.29
"(36.58134285, -105.45779079)",3373.32
"(36.581415, -105.45781225)",3371.16
"(36.58148715, -105.45783371)",3369.07
"(36.5815593, -105.45785517)",3367.02
"(36.58163145, -105.45787664)",3364.92
"(36.5817036, -105.4578981)",3362.90
"(36.58177037, -105.45795442)",3360.94
"(36.58183715, -105.45801075)",3359.30
"(36.58190392, -105.45806708)",3357.92
"(36.5819707, -105.4581234)",3357.11
"(36.58202455, -105.45818777)",3356.24
"(36.5820784, -105.45825215)",3355.08
"(36.58213225, -105.45831652)",3353.52
"(36.5821861, -105.4583809)",3351.15
"(36.58228518, -105.45840101)",3348.16
"(36.58238425, -105.45842113)",3344.83
"(36.58248332, -105.45844124)",3341.20
"(36.5825824, -105.45846135)",3337.39
"(36.58268148, -105.45848146)",3333.75
"(36.58278055, -105.45850157)",3330.14
"(36.58287962, -105.45852169)",3326.38
"(36.5829787, -105.4585418)",3322.74
"(36.58305946, -105.45858874)",3319.22
"(36.58314023, -105.45863568)",3315.87
"(36.58322099, -105.45868261)",3312.94
"(36.58330175, -105.45872955)",3310.52
"(36.58338251, -105.45877649)",3308.51
"(36.58346327, -105.45882342)",3306.76
"(36.58354404, -105.45887036)",3305.64
"(36.5836248, -105.4589173)",3304.70
"(36.58367003, -105.45898972)",3302.75
"(36.58371525, -105.45906215)",3300.66
"(36.58376047, -105.45913457)",3298.42
"(36.5838057, -105.459207)",3296.32
"(36.58385093, -105.45927942)",3294.09
"(36.58389615, -105.45935185)",3291.65
"(36.58394138, -105.45942428)",3289.25
"(36.5839866, -105.4594967)",3286.94
"(36.58406521, -105.45951279)",3284.06
"(36.58414382, -105.45952887)",3281.09
"(36.58422244, -105.45954496)",3278.03
"(36.58430105, -105.45956105)",3274.81
"(36.58437966, -105.45957714)",3271.42
"(36.58445828, -105.45959322)",3267.60
"(36.58453689, -105.45960931)",3263.76
"(36.5846155, -105.4596254)",3260.24
"(36.58469842, -105.45965356)",3256.88
"(36.58478135, -105.45968172)",3253.53
"(36.58486428, -105.45970989)",3250.24
"(36.5849472, -105.45973805)",3247.02
"(36.58503013, -105.45976621)",3244.02
"(36.58511305, -105.45979438)",3241.38
"(36.58519598, -105.45982254)",3238.82
"(36.5852789, -105.4598507)",3236.26
"(36.58539735, -105.45991778)",3232.94
"(36.5855158, -105.45998485)",3229.76
"(36.58563425, -105.46005193)",3226.32
"(36.5857527, -105.460119)",3223.07
"(36.58587115, -105.460178)",3220.54
"(36.5859896, -105.460237)",3217.95
"(36.58610805, -105.460296)",3213.88
"(36.5862265, -105.460355)",3209.97
"(36.58634495, -105.460414)",3206.24
"(36.5864634, -105.460473)",3202.07
"(36.58658185, -105.460532)",3197.54
"(36.5867003, -105.460591)",3193.11
"(36.58681767, -105.46059235)",3189.80
"(36.58693505, -105.4605937)",3186.62
"(36.58705242, -105.46059505)",3183.84
"(36.5871698, -105.4605964)",3180.85
"(36.58728718, -105.46059775)",3178.78
"(36.58740455, -105.4605991)",3178.74
"(36.58752193, -105.46060045)",3176.78
"(36.5876393, -105.4606018)",3171.94
"(36.5877513, -105.460583)",3165.74
"(36.5878633, -105.4605642)",3159.63
"(36.5879753, -105.4605454)",3154.22
"(36.5880873, -105.4605266)",3149.25
"(36.58818852, -105.46056418)",3146.06
"(36.58828975, -105.46060175)",3142.84
"(36.58839097, -105.46063932)",3139.79
