coordinates,elevation
"(43.4034946, -72.7513625)",1007.46
"(43.40337585, -72.7514092)",1005.92
"(43.4032571, -72.7514559)",1004.30
"(43.40315022, -72.75145122)",1002.91
"(43.40304335, -72.75144655)",1000.09
"(43.40293647, -72.75144187)",995.87
"(43.4028296, -72.7514372)",992.25
"(43.40276683, -72.75140217)",990.53
"(43.40270405, -72.75136715)",988.64
"(43.40264127, -72.75133213)",986.49
"(43.4025785, -72.7512971)",984.10
"(43.40253777, -72.75122237)",982.86
"(43.40249705, -72.75114765)",981.75
"(43.40245632, -72.75107293)",980.57
"(43.4024156, -72.7509982)",979.49
"(43.402324, -72.7508768)",977.38
"(43.4022324, -72.7507554)",975.41
"(43.4021374, -72.7507274)",973.23
"(43.4020424, -72.7506994)",971.24
"(43.40192705, -72.75072275)",968.78
"(43.4018117, -72.7507461)",966.22
"(43.40173025, -72.75071808)",963.58
"(43.4016488, -72.75069005)",960.40
"(43.40156735, -72.75066202)",955.90
"(43.4014859, -72.750634)",952.12
"(43.40138075, -72.75055925)",949.35
"(43.4012756, -72.7504845)",946.75
"(43.40115683, -72.7504635)",943.31
"(43.40103805, -72.7504425)",940.88
"(43.40091927, -72.7504215)",938.83
"(43.4008005, -72.7504005)",936.38
"(43.4007038, -72.7503935)",933.38
"(43.4006071, -72.7503865)",930.21
"(43.4005104, -72.7503795)",927.14
"(43.4004137, -72.7503725)",924.24
"(43.40028648, -72.7503865)",920.39
"(43.40015925, -72.7504005)",916.44
"(43.40003203, -72.7504145)",912.78
"(43.3999048, -72.7504285)",909.52
"(43.39983609, -72.75043901)",907.60
"(43.39976738, -72.75044951)",905.36
"(43.39969866, -72.75046002)",902.82
"(43.39962995, -72.75047052)",900.32
"(43.39956124, -72.75048103)",897.87
"(43.39949252, -72.75049154)",895.50
"(43.39942381, -72.75050204)",893.79
"(43.3993551, -72.75051255)",892.33
"(43.39928639, -72.75052306)",890.98
"(43.39921768, -72.75053356)",889.58
"(43.39914896, -72.75054407)",887.80
"(43.39908025, -72.75055457)",885.93
"(43.39901154, -72.75056508)",884.03
"(43.39894282, -72.75057559)",882.21
"(43.39887411, -72.75058609)",880.49
"(43.3988054, -72.7505966)",878.74
"(43.39867985, -72.7505826)",875.79
"(43.3985543, -72.7505686)",872.84
"(43.39842875, -72.7505546)",870.04
"(43.3983032, -72.7505406)",867.37
"(43.3981768, -72.75048105)",865.08
"(43.3980504, -72.7504215)",862.05
"(43.397924, -72.75036195)",858.32
"(43.3977976, -72.7503024)",854.96
"(43.3976712, -72.75024285)",852.01
"(43.3975448, -72.7501833)",848.86
"(43.3974184, -72.75012375)",845.77
"(43.397292, -72.7500642)",843.77
"(43.39721226, -72.75002567)",842.59
"(43.39713253, -72.74998715)",841.28
"(43.39705279, -72.74994863)",839.76
"(43.39697305, -72.7499101)",837.97
"(43.39689331, -72.74987158)",835.97
"(43.39681357, -72.74983305)",834.18
"(43.39673384, -72.74979452)",832.77
"(43.3966541, -72.749756)",831.38
"(43.39657775, -72.74966144)",829.88
"(43.3965014, -72.74956687)",828.14
"(43.39642505, -72.74947231)",826.40
"(43.3963487, -72.74937775)",824.69
"(43.39627235, -72.74928319)",823.05
"(43.396196, -72.74918863)",821.10
"(43.39611965, -72.74909406)",818.66
"(43.3960433, -72.7489995)",816.18
"(43.39597544, -72.74888041)",814.61
"(43.39590758, -72.74876133)",813.39
"(43.39583971, -72.74864224)",812.04
"(43.39577185, -72.74852315)",810.55
"(43.39570399, -72.74840406)",809.14
"(43.39563613, -72.74828497)",807.56
"(43.39556826, -72.74816589)",805.77
"(43.3955004, -72.7480468)",803.74
"(43.39545586, -72.74796741)",802.07
"(43.39541131, -72.74788802)",800.30
"(43.39536677, -72.74780864)",798.20
"(43.39532223, -72.74772925)",795.61
"(43.39527768, -72.74764986)",792.93
"(43.39523314, -72.74757048)",790.60
"(43.39518859, -72.74749109)",788.49
"(43.39514405, -72.7474117)",786.26
"(43.39509951, -72.74733231)",784.95
"(43.39505496, -72.74725292)",783.76
"(43.39501042, -72.74717354)",782.48
"(43.39496587, -72.74709415)",780.88
"(43.39492133, -72.74701476)",779.48
"(43.39487679, -72.74693538)",777.91
"(43.39483224, -72.74685599)",776.02
"(43.3947877, -72.7467766)",774.03
"(43.39474784, -72.74669954)",772.42
"(43.39470798, -72.74662248)",770.56
"(43.39466811, -72.74654541)",768.65
"(43.39462825, -72.74646835)",767.96
"(43.39458839, -72.74639129)",767.81
"(43.39454852, -72.74631422)",767.77
"(43.39450866, -72.74623716)",767.45
"(43.3944688, -72.7461601)",766.46
"(43.39445182, -72.74598965)",763.93
"(43.39443485, -72.7458192)",760.46
"(43.39441788, -72.74564875)",756.21
"(43.3944009, -72.7454783)",752.64
"(43.3943992, -72.74532185)",749.82
"(43.3943975, -72.7451654)",748.86
"(43.3943958, -72.74500895)",748.51
"(43.3943941, -72.7448525)",748.16
"(43.39437375, -72.74472175)",747.85
"(43.3943534, -72.744591)",747.25
"(43.39433305, -72.74446025)",746.56
"(43.3943127, -72.7443295)",745.91
"(43.39428045, -72.74416838)",745.13
"(43.3942482, -72.74400725)",744.17
"(43.39421595, -72.74384613)",742.66
"(43.3941837, -72.743685)",740.72
"(43.3941854, -72.74354958)",739.25
"(43.3941871, -72.74341415)",737.93
"(43.3941888, -72.74327873)",736.37
"(43.3941905, -72.7431433)",734.30
"(43.39421255, -72.74303355)",732.62
"(43.3942346, -72.7429238)",731.35
"(43.39425665, -72.74281405)",730.63
"(43.3942787, -72.7427043)",730.48
"(43.3942838, -72.7426039)",730.36
"(43.3942889, -72.7425035)",730.39
"(43.394294, -72.7424031)",730.50
"(43.3942991, -72.7423027)",730.56
"(43.39427705, -72.7421766)",729.72
"(43.394255, -72.7420505)",728.50
"(43.39423295, -72.7419244)",726.92
"(43.3942109, -72.7417983)",724.81
"(43.39414473, -72.74165355)",720.31
"(43.39407855, -72.7415088)",715.83
"(43.39401238, -72.74136405)",711.59
"(43.3939462, -72.7412193)",707.57
"(43.39392583, -72.74110487)",704.76
"(43.39390545, -72.74099045)",701.98
"(43.39388508, -72.74087603)",699.62
"(43.3938647, -72.7407616)",697.66
"(43.39388847, -72.74062385)",695.93
"(43.39391225, -72.7404861)",693.83
"(43.39393603, -72.74034835)",690.95
"(43.3939598, -72.7402106)",688.32
"(43.4049909, -72.7504804)",1007.31
"(43.4049006, -72.750403)",1007.09
"(43.4048293, -72.7503713)",1005.67
"(43.40471515, -72.75036785)",1003.86
"(43.404601, -72.7503644)",1002.33
"(43.4045145, -72.75036907)",1001.51
"(43.404428, -72.75037375)",1000.79
