coordinates,elevation
"(37.8790747, -107.6572001)",3616.99
"(37.87915515, -107.6573208)",3611.94
"(37.8792356, -107.6574415)",3607.32
"(37.87931605, -107.6575622)",3602.25
"(37.8793965, -107.6576829)",3595.58
"(37.87947695, -107.65780495)",3589.99
"(37.8795574, -107.657927)",3584.10
"(37.87963785, -107.65804905)",3574.44
"(37.8797183, -107.6581711)",3564.77
"(37.87979875, -107.65829315)",3557.72
"(37.8798792, -107.6584152)",3551.80
"(37.87995965, -107.65853725)",3545.45
"(37.8800401, -107.6586593)",3537.09
"(37.88010415, -107.65877905)",3530.67
"(37.8801682, -107.6588988)",3524.34
"(37.88021675, -107.65898956)",3519.32
"(37.8802653, -107.65908033)",3513.54
"(37.88031385, -107.65917109)",3506.96
"(37.8803624, -107.65926185)",3501.67
"(37.88041095, -107.65935261)",3496.65
"(37.8804595, -107.65944337)",3492.13
"(37.88050805, -107.65953414)",3487.58
"(37.8805566, -107.6596249)",3483.32
"(37.88062964, -107.65975096)",3477.45
"(37.88070267, -107.65987702)",3471.61
"(37.88077571, -107.66000309)",3466.24
"(37.88084875, -107.66012915)",3460.78
"(37.88092179, -107.66025521)",3453.30
"(37.88099483, -107.66038127)",3444.86
"(37.88106786, -107.66050734)",3437.55
"(37.8811409, -107.6606334)",3430.81
"(37.88120177, -107.6607313)",3425.55
"(37.88126264, -107.6608292)",3420.62
"(37.88132351, -107.6609271)",3416.00
"(37.88138437, -107.661025)",3411.39
"(37.88144524, -107.6611229)",3406.88
"(37.88150611, -107.6612208)",3402.54
"(37.88156698, -107.6613187)",3397.92
"(37.88162785, -107.6614166)",3393.04
"(37.88168872, -107.6615145)",3386.60
"(37.88174959, -107.6616124)",3380.34
"(37.88181046, -107.6617103)",3373.86
"(37.88187132, -107.6618082)",3368.40
"(37.88193219, -107.6619061)",3362.74
"(37.88199306, -107.662004)",3357.60
"(37.88205393, -107.6621019)",3352.13
"(37.8821148, -107.6621998)",3346.67
"(37.88216402, -107.66227892)",3341.65
"(37.88221324, -107.66235805)",3336.55
"(37.88226246, -107.66243717)",3331.55
"(37.88231167, -107.6625163)",3325.99
"(37.88236089, -107.66259542)",3320.34
"(37.88241011, -107.66267455)",3313.91
"(37.88245933, -107.66275367)",3306.56
"(37.88250855, -107.6628328)",3300.01
"(37.88255777, -107.66291192)",3292.83
"(37.88260699, -107.66299105)",3286.03
"(37.88265621, -107.66307017)",3280.03
"(37.88270542, -107.6631493)",3274.86
"(37.88275464, -107.66322842)",3269.54
"(37.88280386, -107.66330755)",3263.22
"(37.88285308, -107.66338667)",3255.88
"(37.8829023, -107.6634658)",3248.86
"(37.88298063, -107.66359186)",3238.48
"(37.88305895, -107.66371792)",3229.06
"(37.88313727, -107.66384399)",3220.64
"(37.8832156, -107.66397005)",3212.55
"(37.88329393, -107.66409611)",3205.11
"(37.88337225, -107.66422217)",3198.56
"(37.88345057, -107.66434824)",3191.94
"(37.8835289, -107.6644743)",3185.39
"(37.88357769, -107.6645611)",3181.24
"(37.88362647, -107.6646479)",3177.21
"(37.88367526, -107.6647347)",3173.19
"(37.88372405, -107.6648215)",3169.19
"(37.88377284, -107.6649083)",3165.24
"(37.88382162, -107.6649951)",3161.38
"(37.88387041, -107.6650819)",3158.11
"(37.8839192, -107.6651687)",3155.03
"(37.88396804, -107.66525042)",3152.28
"(37.88401688, -107.66533215)",3149.37
"(37.88406571, -107.66541387)",3147.54
"(37.88411455, -107.6654956)",3145.52
"(37.88416339, -107.66557733)",3142.96
"(37.88421222, -107.66565905)",3141.33
"(37.88426106, -107.66574078)",3142.48
"(37.8843099, -107.6658225)",3143.01
"(37.8809212, -107.6550838)",3665.60
"(37.88094743, -107.65516399)",3663.74
"(37.88097365, -107.65524418)",3660.33
"(37.88099988, -107.65532436)",3656.31
"(37.8810261, -107.65540455)",3651.83
"(37.88105232, -107.65548474)",3646.78
"(37.88107855, -107.65556492)",3641.79
"(37.88110477, -107.65564511)",3637.05
"(37.881131, -107.6557253)",3631.69
"(37.88115722, -107.65580549)",3625.87
"(37.88118345, -107.65588568)",3620.28
"(37.88120967, -107.65596586)",3615.11
"(37.8812359, -107.65604605)",3609.36
"(37.88126212, -107.65612624)",3603.57
"(37.88128835, -107.65620642)",3598.30
"(37.88131457, -107.65628661)",3593.02
"(37.8813408, -107.6563668)",3587.50
"(37.8813793, -107.65645236)",3581.06
"(37.8814178, -107.65653793)",3574.98
"(37.8814563, -107.65662349)",3569.43
"(37.8814948, -107.65670905)",3563.20
"(37.8815333, -107.65679461)",3557.44
"(37.8815718, -107.65688017)",3552.70
"(37.8816103, -107.65696574)",3546.94
"(37.8816488, -107.6570513)",3541.34
"(37.8816873, -107.65713686)",3535.42
"(37.8817258, -107.65722243)",3528.88
"(37.8817643, -107.65730799)",3522.10
"(37.8818028, -107.65739355)",3516.23
"(37.8818413, -107.65747911)",3510.69
"(37.8818798, -107.65756468)",3505.28
"(37.8819183, -107.65765024)",3500.11
