coordinates,elevation
"(44.0478431, -71.6278223)",510.91
"(44.04789935, -71.6277701)",509.28
"(44.0479556, -71.6277179)",507.40
"(44.04801185, -71.6276657)",505.53
"(44.0480681, -71.6276135)",504.35
"(44.04812435, -71.6275613)",503.17
"(44.0481806, -71.6275091)",501.85
"(44.04823685, -71.6274569)",500.31
"(44.0482931, -71.6274047)",498.52
"(44.04838055, -71.6273557)",496.01
"(44.048468, -71.6273067)",493.62
"(44.04855545, -71.6272577)",491.15
"(44.0486429, -71.6272087)",488.79
"(44.0487249, -71.6271365)",486.14
"(44.0488483, -71.62712845)",483.24
"(44.0489717, -71.6271204)",480.86
"(44.0490951, -71.62711235)",478.57
"(44.0492185, -71.6271043)",475.91
"(44.04930429, -71.62711771)",473.76
"(44.04939008, -71.62713113)",471.06
"(44.04947586, -71.62714454)",468.96
"(44.04956165, -71.62715795)",467.83
"(44.04964744, -71.62717136)",466.60
"(44.04973322, -71.62718477)",464.93
"(44.04981901, -71.62719819)",463.02
"(44.0499048, -71.6272116)",461.10
"(44.0500301, -71.6271955)",457.90
"(44.0501554, -71.6271794)",454.73
"(44.0502807, -71.6271633)",451.90
"(44.050406, -71.6271472)",447.92
"(44.05049275, -71.6270855)",444.56
"(44.0505795, -71.6270238)",441.72
"(44.05066625, -71.6269621)",439.26
"(44.050753, -71.6269004)",436.41
"(44.05084168, -71.62688298)",433.80
"(44.05093035, -71.62686555)",431.38
"(44.05101903, -71.62684812)",429.00
"(44.0511077, -71.6268307)",426.82
"(44.05119638, -71.62681328)",424.75
"(44.05128505, -71.62679585)",422.37
"(44.05137373, -71.62677842)",419.54
"(44.0514624, -71.626761)",416.83
"(44.05153084, -71.62675831)",414.95
"(44.05159928, -71.62675563)",413.27
"(44.05166771, -71.62675294)",411.55
"(44.05173615, -71.62675025)",409.82
"(44.05180459, -71.62674756)",408.14
"(44.05187302, -71.62674487)",406.53
"(44.05194146, -71.62674219)",404.94
"(44.0520099, -71.6267395)",403.43
"(44.052087, -71.62672072)",401.78
"(44.0521641, -71.62670195)",399.39
"(44.0522412, -71.62668317)",396.90
"(44.0523183, -71.6266644)",394.38
"(44.05239733, -71.62662148)",391.49
"(44.05247635, -71.62657855)",388.77
"(44.05255538, -71.62653563)",386.28
"(44.0526344, -71.6264927)",384.35
"(44.0527443, -71.6264659)",382.63
"(44.0528542, -71.6264391)",380.59
"(44.0529641, -71.6264123)",378.60
"(44.053074, -71.6263855)",376.55
"(44.05315689, -71.62641231)",375.52
"(44.05323978, -71.62643912)",374.54
"(44.05332266, -71.62646594)",373.18
"(44.05340555, -71.62649275)",371.65
"(44.05348844, -71.62651956)",370.10
"(44.05357133, -71.62654638)",368.57
"(44.05365421, -71.62657319)",366.92
"(44.0537371, -71.6266)",364.87
"(44.05382962, -71.6266)",362.32
"(44.05392215, -71.6266)",359.68
"(44.05401467, -71.6266)",357.06
"(44.0541072, -71.6266)",354.52
"(44.0542383, -71.6266322)",351.49
"(44.0543694, -71.6266644)",348.91
"(44.0544542, -71.62673412)",347.17
"(44.054539, -71.62680385)",346.03
"(44.0546238, -71.62687357)",344.78
"(44.0547086, -71.6269433)",343.20
"(44.05478377, -71.62696477)",341.74
"(44.05485895, -71.62698625)",340.07
"(44.05493413, -71.62700772)",337.92
"(44.0550093, -71.6270292)",336.02
"(44.0551404, -71.62700775)",332.83
"(44.0552715, -71.6269863)",330.03
"(44.05533895, -71.62700505)",328.91
"(44.0554064, -71.6270238)",328.07
"(44.0554701, -71.62705823)",327.23
"(44.0555338, -71.62709265)",326.46
"(44.0555975, -71.62712708)",325.46
"(44.0556612, -71.6271615)",323.95
"(44.0557543, -71.62727315)",322.13
"(44.0558474, -71.6273848)",320.70
"(44.0559405, -71.62749645)",319.25
"(44.0560336, -71.6276081)",317.41
"(44.05605921, -71.62769691)",316.40
"(44.05608482, -71.62778572)",315.21
"(44.05611044, -71.62787454)",314.05
"(44.05613605, -71.62796335)",312.91
"(44.05616166, -71.62805216)",312.06
"(44.05618727, -71.62814098)",311.53
"(44.05621289, -71.62822979)",310.80
"(44.0562385, -71.6283186)",309.90
"(44.037676, -71.6275493)",834.72
"(44.0377583, -71.62754532)",834.62
"(44.0378406, -71.62754135)",834.22
"(44.0379229, -71.62753738)",833.26
"(44.0380052, -71.6275334)",831.27
"(44.03812095, -71.62754795)",828.32
"(44.0382367, -71.6275625)",825.67
"(44.0383434, -71.6276535)",823.45
"(44.0384501, -71.6277445)",821.41
"(44.03849255, -71.6278371)",820.07
"(44.038535, -71.6279297)",819.17
"(44.03858095, -71.62808735)",817.42
"(44.0386269, -71.628245)",815.49
"(44.03868025, -71.6283077)",813.75
"(44.0387336, -71.6283704)",812.40
"(44.03884835, -71.62844105)",809.64
"(44.0389631, -71.6285117)",806.99
"(44.0390232, -71.6286142)",805.79
"(44.0390581, -71.6287541)",803.51
"(44.0390431, -71.6288681)",801.84
"(44.0389802, -71.6289839)",800.15
"(44.03889375, -71.62905795)",798.19
"(44.0388073, -71.629132)",795.92
"(44.038756, -71.629228)",793.77
"(44.0387047, -71.629324)",791.64
"(44.0386908, -71.6294207)",789.18
"(44.0386737, -71.6295397)",786.36
"(44.0386737, -71.629699)",783.23
"(44.03865395, -71.62979865)",781.57
"(44.0386342, -71.6298983)",779.86
"(44.0385533, -71.63001215)",777.65
"(44.0384724, -71.630126)",774.89
"(44.038405, -71.6302018)",772.44
"(44.0383376, -71.6302776)",770.40
"(44.03832785, -71.6304121)",768.09
"(44.0383181, -71.6305466)",765.62
"(44.03830685, -71.6306492)",763.92
"(44.0382956, -71.6307518)",762.49
"(44.0349047, -71.619806)",927.64
"(44.03499195, -71.61980885)",927.07
"(44.0350792, -71.6198117)",925.87
"(44.03516645, -71.61981455)",923.65
"(44.0352537, -71.6198174)",920.85
"(44.03534095, -71.61982025)",917.74
"(44.0354282, -71.6198231)",914.47
"(44.03551545, -71.61982595)",911.12
