coordinates,elevation
"(43.985807, -121.6723504)",2198.82
"(43.98589013, -121.67235291)",2197.45
"(43.98597326, -121.67235543)",2196.33
"(43.98605639, -121.67235794)",2195.15
"(43.98613952, -121.67236045)",2194.30
"(43.98622266, -121.67236296)",2193.56
"(43.98630579, -121.67236547)",2192.50
"(43.98638892, -121.67236799)",2191.16
"(43.98647205, -121.6723705)",2189.73
"(43.98655518, -121.67237301)",2188.15
"(43.98663831, -121.67237553)",2186.25
"(43.98672144, -121.67237804)",2184.17
"(43.98680458, -121.67238055)",2182.02
"(43.98688771, -121.67238306)",2179.84
"(43.98697084, -121.67238557)",2177.04
"(43.98705397, -121.67238809)",2174.07
"(43.9871371, -121.6723906)",2171.71
"(43.98720397, -121.67231776)",2169.36
"(43.98727084, -121.67224491)",2167.12
"(43.98733771, -121.67217207)",2165.32
"(43.98740457, -121.67209922)",2163.42
"(43.98747144, -121.67202638)",2161.39
"(43.98753831, -121.67195354)",2159.20
"(43.98760518, -121.67188069)",2156.94
"(43.98767205, -121.67180785)",2154.47
"(43.98773892, -121.67173501)",2152.12
"(43.98780579, -121.67166216)",2150.06
"(43.98787266, -121.67158932)",2147.92
"(43.98793953, -121.67151648)",2145.68
"(43.98800639, -121.67144363)",2143.40
"(43.98807326, -121.67137079)",2141.09
"(43.98814013, -121.67129794)",2138.84
"(43.988207, -121.6712251)",2136.66
"(43.98828054, -121.67114499)",2134.35
"(43.98835408, -121.67106488)",2132.19
"(43.98842761, -121.67098476)",2130.44
"(43.98850115, -121.67090465)",2128.69
"(43.98857469, -121.67082454)",2126.51
"(43.98864823, -121.67074443)",2123.86
"(43.98872176, -121.67066431)",2121.73
"(43.9887953, -121.6705842)",2119.45
"(43.98886884, -121.67050409)",2117.08
"(43.98894237, -121.67042398)",2114.85
"(43.98901591, -121.67034386)",2112.68
"(43.98908945, -121.67026375)",2110.42
"(43.98916299, -121.67018364)",2108.28
"(43.98923652, -121.67010353)",2106.10
"(43.98931006, -121.67002341)",2104.14
"(43.9893836, -121.6699433)",2101.87
"(43.98943853, -121.66988346)",2100.48
"(43.98949346, -121.66982362)",2098.96
"(43.98954839, -121.66976379)",2097.66
"(43.98960332, -121.66970395)",2096.16
"(43.98965826, -121.66964411)",2094.46
"(43.98971319, -121.66958428)",2092.77
"(43.98976812, -121.66952444)",2091.18
"(43.98982305, -121.6694646)",2089.57
"(43.98987798, -121.66940476)",2087.55
"(43.98993291, -121.66934492)",2086.51
"(43.98998784, -121.66928509)",2085.28
"(43.99004277, -121.66922525)",2083.91
"(43.99009771, -121.66916541)",2082.76
"(43.99015264, -121.66910558)",2081.24
"(43.99020757, -121.66904574)",2079.98
"(43.9902625, -121.6689859)",2078.45
"(43.99035115, -121.6688893)",2075.73
"(43.9904398, -121.6687927)",2073.35
"(43.99052845, -121.6686961)",2070.91
"(43.9906171, -121.6685995)",2067.98
"(43.99066255, -121.66852246)",2065.40
"(43.990708, -121.66844543)",2063.32
"(43.99075345, -121.66836839)",2062.00
