coordinates,elevation
"(42.4942201, -71.8947926)",497.48
"(42.4943229, -71.89487845)",496.82
"(42.4944257, -71.8949643)",495.10
"(42.49452855, -71.89495895)",493.48
"(42.4946314, -71.8949536)",492.03
"(42.49473425, -71.89494825)",491.00
"(42.4948371, -71.8949429)",489.89
"(42.4949083, -71.89487316)",489.02
"(42.4949795, -71.89480342)",488.34
"(42.4950507, -71.89473369)",487.82
"(42.4951219, -71.89466395)",487.19
"(42.4951931, -71.89459421)",486.47
"(42.4952643, -71.89452447)",485.76
"(42.4953355, -71.89445474)",485.06
"(42.4954067, -71.894385)",484.36
"(42.49547591, -71.894339)",483.71
"(42.49554512, -71.894293)",483.07
"(42.49561434, -71.894247)",482.47
"(42.49568355, -71.894201)",481.92
"(42.49575276, -71.894155)",481.39
"(42.49582197, -71.894109)",480.85
"(42.49589119, -71.894063)",480.31
"(42.4959604, -71.894017)",479.77
"(42.49601578, -71.89395034)",479.18
"(42.49607115, -71.89388368)",478.59
"(42.49612652, -71.89381701)",477.99
"(42.4961819, -71.89375035)",477.37
"(42.49623727, -71.89368369)",476.51
"(42.49629265, -71.89361702)",475.18
"(42.49634803, -71.89355036)",473.44
"(42.4964034, -71.8934837)",471.10
"(42.49648449, -71.89347834)",469.70
"(42.49656557, -71.89347298)",468.23
"(42.49664666, -71.89346761)",466.61
"(42.49672775, -71.89346225)",465.06
"(42.49680884, -71.89345689)",463.84
"(42.49688992, -71.89345152)",463.05
"(42.49697101, -71.89344616)",462.23
"(42.4970521, -71.8934408)",461.46
"(42.49713318, -71.89339252)",460.42
"(42.49721425, -71.89334425)",459.21
"(42.49729532, -71.89329597)",457.44
"(42.4973764, -71.8932477)",454.95
"(42.49745748, -71.89319942)",452.30
"(42.49753855, -71.89315115)",450.49
"(42.49761962, -71.89310287)",448.86
"(42.4977007, -71.8930546)",447.30
"(42.49781739, -71.89297412)",445.00
"(42.49793408, -71.89289365)",442.18
"(42.49805076, -71.89281317)",439.29
"(42.49816745, -71.8927327)",437.00
"(42.49828414, -71.89265223)",434.79
"(42.49840082, -71.89257175)",432.15
"(42.49851751, -71.89249127)",429.39
"(42.4986342, -71.8924108)",427.51
"(42.49871923, -71.8923353)",426.25
"(42.49880425, -71.8922598)",424.73
"(42.49888927, -71.8921843)",422.93
"(42.4989743, -71.8921088)",421.01
"(42.49905933, -71.8920333)",419.41
"(42.49914435, -71.8919578)",418.06
"(42.49922937, -71.8918823)",416.68
"(42.4993144, -71.8918068)",415.27
"(42.49943701, -71.8918072)",413.49
"(42.49955963, -71.8918076)",411.57
"(42.49968224, -71.891808)",409.59
"(42.49980485, -71.8918084)",407.66
"(42.49992746, -71.8918088)",405.76
"(42.50005008, -71.8918092)",404.37
"(42.50017269, -71.8918096)",403.18
"(42.5002953, -71.89181)",401.97
"(42.50036649, -71.89172149)",401.09
"(42.50043768, -71.89163297)",399.96
"(42.50050886, -71.89154446)",398.78
"(42.50058005, -71.89145595)",397.50
"(42.50065124, -71.89136744)",396.20
"(42.50072242, -71.89127892)",394.76
"(42.50079361, -71.89119041)",393.30
"(42.5008648, -71.8911019)",391.91
"(42.50089645, -71.89098925)",390.73
"(42.5009281, -71.8908766)",388.98
"(42.50095975, -71.89076395)",387.12
"(42.5009914, -71.8906513)",385.56
"(42.50102305, -71.89053865)",383.95
"(42.5010547, -71.890426)",382.21
"(42.50108635, -71.89031335)",380.05
"(42.501118, -71.8902007)",377.79
"(42.50117137, -71.8900823)",375.80
"(42.50122475, -71.8899639)",373.70
"(42.50127812, -71.8898455)",371.39
"(42.5013315, -71.8897271)",368.97
"(42.50138295, -71.8896313)",366.74
"(42.5014344, -71.8895355)",364.32
"(42.50150163, -71.88947113)",362.21
"(42.50156885, -71.88940675)",360.21
"(42.50163608, -71.88934237)",358.45
"(42.5017033, -71.889278)",356.57
"(42.50177052, -71.88921362)",354.54
"(42.50183775, -71.88914925)",352.93
