coordinates,elevation
"(39.3224062, -119.8899887)",2583.94
"(39.3224678, -119.88989015)",2582.75
"(39.3225294, -119.8897916)",2581.40
"(39.32259373, -119.88971383)",2580.35
"(39.32265805, -119.88963605)",2579.24
"(39.32272237, -119.88955828)",2578.23
"(39.3227867, -119.8894805)",2577.41
"(39.32286368, -119.88939095)",2576.53
"(39.32294065, -119.8893014)",2575.55
"(39.32301762, -119.88921185)",2574.59
"(39.3230946, -119.8891223)",2573.36
"(39.3231602, -119.889046)",2572.14
"(39.32323908, -119.8889811)",2570.81
"(39.32331795, -119.8889162)",2569.50
"(39.32339683, -119.8888513)",2568.37
"(39.3234757, -119.8887864)",2567.25
"(39.323571, -119.888708)",2565.76
"(39.3238325, -119.8797548)",2503.47
"(39.32394039, -119.87969579)",2499.07
"(39.32404827, -119.87963677)",2496.29
"(39.32415616, -119.87957776)",2493.11
"(39.32426405, -119.87951875)",2489.31
"(39.32437194, -119.87945974)",2486.55
"(39.32447982, -119.87940073)",2482.75
"(39.32458771, -119.87934171)",2479.49
"(39.3246956, -119.8792827)",2476.41
"(39.32480142, -119.8792076)",2473.20
"(39.32490725, -119.8791325)",2469.39
"(39.32501308, -119.8790574)",2465.26
"(39.3251189, -119.8789823)",2461.36
"(39.3251687, -119.87891258)",2459.15
"(39.3252185, -119.87884285)",2457.39
"(39.3252683, -119.87877313)",2454.82
"(39.3253181, -119.8787034)",2452.97
"(39.32538447, -119.87857465)",2450.35
"(39.32545085, -119.8784459)",2448.43
"(39.32551722, -119.87831715)",2446.67
"(39.3255836, -119.8781884)",2443.91
"(39.3255753, -119.87808648)",2441.49
"(39.325567, -119.87798455)",2439.57
"(39.3255587, -119.87788263)",2437.16
"(39.3255504, -119.8777807)",2434.67
"(39.3255131, -119.87763585)",2431.29
"(39.3254758, -119.877491)",2429.47
"(39.3255172, -119.8773515)",2428.11
"(39.32556908, -119.87728445)",2427.17
"(39.32562095, -119.8772174)",2426.62
"(39.32567282, -119.87715035)",2425.89
"(39.3257247, -119.8770833)",2425.17
"(39.3257579, -119.8769653)",2425.02
"(39.3257911, -119.8768473)",2425.07
"(39.32579732, -119.8767467)",2422.97
"(39.32580355, -119.8766461)",2420.21
"(39.32580978, -119.8765455)",2419.52
"(39.325816, -119.8764449)",2419.23
"(39.3249363, -119.8839283)",2565.98
"(39.32497054, -119.88381832)",2560.61
"(39.32500477, -119.88370835)",2554.57
"(39.32503901, -119.88359838)",2547.12
"(39.32507325, -119.8834884)",2540.55
"(39.32510749, -119.88337843)",2536.02
"(39.32514173, -119.88326845)",2531.75
"(39.32517596, -119.88315848)",2529.33
"(39.3252102, -119.8830485)",2527.66
"(39.32524754, -119.88296804)",2526.84
"(39.32528488, -119.88288757)",2525.29
"(39.32532221, -119.88280711)",2523.67
"(39.32535955, -119.88272665)",2521.83
"(39.32539689, -119.88264619)",2520.56
"(39.32543423, -119.88256573)",2519.33
"(39.32547156, -119.88248526)",2518.16
"(39.3255089, -119.8824048)",2517.07
"(39.32552135, -119.88228276)",2513.33
"(39.3255338, -119.88216073)",2508.75
"(39.32554625, -119.88203869)",2503.45
"(39.3255587, -119.88191665)",2498.48
"(39.32557115, -119.88179461)",2495.38
"(39.3255836, -119.88167257)",2494.21
"(39.32559605, -119.88155054)",2492.59
"(39.3256085, -119.8814285)",2490.92
"(39.32558673, -119.88134401)",2489.56
"(39.32556495, -119.88125952)",2488.23
"(39.32554317, -119.88117504)",2487.10
"(39.3255214, -119.88109055)",2485.87
"(39.32549962, -119.88100606)",2484.98
"(39.32547785, -119.88092158)",2484.34
"(39.32545607, -119.88083709)",2483.25
"(39.3254343, -119.8807526)",2482.42
"(39.3253845, -119.88059435)",2481.41
"(39.3253347, -119.8804361)",2480.37
"(39.3252849, -119.88027785)",2479.41
"(39.3252351, -119.8801196)",2479.04
"(39.3232681, -119.8844755)",2621.81
"(39.32325565, -119.88434137)",2615.98
"(39.3232432, -119.88420725)",2606.54
"(39.32323075, -119.88407313)",2597.58
"(39.3232183, -119.883939)",2589.22
"(39.32322245, -119.88378075)",2579.44
"(39.3232266, -119.8836225)",2569.97
"(39.32323075, -119.88346425)",2560.78
"(39.3232349, -119.883306)",2552.75
"(39.3233013, -119.88316653)",2545.74
"(39.3233677, -119.88302705)",2540.78
"(39.3234341, -119.88288758)",2538.24
"(39.3235005, -119.8827481)",2535.76
"(39.3210769, -119.8753452)",2651.26
"(39.32114071, -119.87530028)",2647.26
"(39.32120451, -119.87525535)",2642.57
"(39.32126832, -119.87521043)",2637.41
"(39.32133212, -119.8751655)",2631.97
"(39.32139593, -119.87512057)",2626.48
"(39.32145974, -119.87507565)",2620.83
"(39.32152354, -119.87503072)",2614.83
"(39.32158735, -119.8749858)",2609.04
"(39.32165116, -119.87494087)",2603.07
"(39.32171496, -119.87489595)",2596.87
"(39.32177877, -119.87485102)",2590.60
"(39.32184258, -119.8748061)",2584.39
"(39.32190638, -119.87476118)",2578.40
"(39.32197019, -119.87471625)",2572.33
"(39.32203399, -119.87467133)",2566.22
"(39.3220978, -119.8746264)",2560.37
"(39.32217146, -119.87459287)",2554.07
"(39.32224513, -119.87455935)",2548.32
"(39.32231879, -119.87452583)",2542.43
"(39.32239245, -119.8744923)",2536.41
