coordinates,elevation
"(44.1910715, -72.9309353)",1101.37
"(44.19109, -72.9308152)",1101.13
"(44.19107155, -72.9306521)",1096.44
"(44.1910531, -72.930489)",1090.60
"(44.1910454, -72.9303903)",1087.84
"(44.1910377, -72.9302916)",1085.11
"(44.19103, -72.9301929)",1081.38
"(44.1910223, -72.9300942)",1076.81
"(44.19101922, -72.92999977)",1072.09
"(44.19101615, -72.92990535)",1067.39
"(44.19101308, -72.92981092)",1063.73
"(44.19101, -72.9297165)",1060.55
"(44.1909977, -72.92955345)",1055.40
"(44.1909854, -72.9293904)",1051.37
"(44.19094693, -72.9292874)",1048.53
"(44.19090845, -72.9291844)",1045.76
"(44.19086997, -72.9290814)",1042.73
"(44.1908315, -72.9289784)",1039.30
"(44.19080228, -72.92888828)",1036.51
"(44.19077305, -72.92879815)",1033.77
"(44.19074382, -72.92870803)",1030.51
"(44.1907146, -72.9286179)",1026.90
"(44.19070535, -72.9285149)",1022.96
"(44.1906961, -72.9284119)",1019.21
"(44.1907423, -72.92828745)",1015.66
"(44.1907885, -72.928163)",1012.34
"(44.1904146, -72.9280133)",1013.35
"(44.1905054, -72.9280514)",1012.29
"(44.1905669, -72.928163)",1013.41
"(44.1906654, -72.9281716)",1012.49
"(44.1907885, -72.928163)",1012.34
"(44.1908685, -72.9280857)",1010.21
"(44.1909362, -72.9280772)",1009.65
"(44.1910039, -72.9280171)",1006.92
"(44.19109, -72.9279227)",1003.31
"(44.1911516, -72.927854)",1002.37
"(44.1911762, -72.9276737)",1000.46
"(44.19119155, -72.92756645)",997.48
"(44.1912069, -72.9274592)",994.96
"(44.1913054, -72.9273562)",992.94
"(44.1914346, -72.9273304)",993.02
"(44.1915577, -72.9273047)",991.48
"(44.1916562, -72.9272875)",990.27
"(44.1917547, -72.9272188)",987.44
"(44.1918224, -72.92716305)",984.58
"(44.1918901, -72.9271073)",981.63
"(44.1919824, -72.92706653)",978.19
"(44.1920747, -72.92702575)",977.08
"(44.192167, -72.92698497)",974.68
"(44.1922593, -72.9269442)",972.53
"(44.1923455, -72.9269356)",970.44
"(44.19241315, -72.92690555)",968.15
"(44.1924808, -72.9268755)",966.44
"(44.1925793, -72.9269614)",967.50
"(44.1926655, -72.9269699)",966.63
"(44.1927301, -72.9270257)",967.52
"(44.1927947, -72.9270815)",967.94
"(44.19285625, -72.9270257)",964.20
"(44.1929178, -72.9269699)",961.20
"(44.1930347, -72.9269699)",957.91
"(44.1931578, -72.9269785)",955.15
"(44.1932809, -72.9270129)",952.62
"(44.1933301, -72.9268927)",949.20
"(44.1933178, -72.9267811)",948.22
"(44.193324, -72.9266266)",942.37
"(44.193324, -72.926455)",937.52
"(44.1933301, -72.9262919)",934.04
"(44.1934347, -72.9262232)",929.82
"(44.1935147, -72.92624465)",927.40
"(44.1935947, -72.9262661)",924.78
"(44.1936993, -72.9263434)",921.92
"(44.1937978, -72.9264035)",920.08
"(44.1938778, -72.9264893)",919.39
"(44.1939947, -72.9264979)",916.58
"(44.1941117, -72.9264979)",914.13
"(44.19419475, -72.92647645)",911.48
"(44.1942778, -72.926455)",908.47
"(44.1943947, -72.926515)",905.25
"(44.1944532, -72.9265837)",903.23
"(44.1945117, -72.9266524)",901.30
"(44.1945855, -72.9267983)",899.48
"(44.1946409, -72.92687125)",898.33
"(44.1946963, -72.9269442)",897.27
"(44.19475785, -72.9270386)",895.71
"(44.1948194, -72.927133)",893.75
"(44.1939069, -72.9257718)",913.04
"(44.1939455, -72.925837)",913.37
"(44.1939763, -72.9258799)",913.11
"(44.1940378, -72.9259915)",912.67
"(44.1941055, -72.9261116)",912.15
"(44.1941917, -72.9261975)",910.27
"(44.1942286, -72.9263176)",909.39
"(44.1942778, -72.926455)",908.47
"(44.1935947, -72.9262661)",924.78
"(44.1936501, -72.9261374)",921.57
"(44.1936809, -72.9260172)",918.74
"(44.1937223, -72.9258405)",916.09
"(44.1924808, -72.9268755)",966.44
"(44.1925793, -72.9267554)",963.30
"(44.192647, -72.9266953)",961.42
"(44.192727, -72.9267554)",961.71
"(44.1928132, -72.9267554)",959.44
"(44.1928993, -72.9268669)",959.85
"(44.1929178, -72.9269699)",961.20
"(44.1929301, -72.9268755)",959.17
"(44.1929424, -72.9267811)",956.88
"(44.1929609, -72.9266266)",953.39
"(44.1929855, -72.9264807)",949.47
"(44.1930655, -72.9264464)",945.35
"(44.1931578, -72.9263262)",939.36
"(44.19324395, -72.92630905)",936.54
"(44.1933301, -72.9262919)",934.04
"(44.1926655, -72.9315018)",1073.32
"(44.19268395, -72.9313945)",1070.61
"(44.1927024, -72.9312872)",1067.78
"(44.1927516, -72.9311413)",1061.12
"(44.1928378, -72.9310984)",1054.54
"(44.1929486, -72.9310641)",1048.90
"(44.1925609, -72.9319138)",1081.70
"(44.1926655, -72.9318795)",1078.24
"(44.1927147, -72.931785)",1075.35
"(44.1927455, -72.9316563)",1072.53
"(44.1927055, -72.93157905)",1073.03
"(44.1926655, -72.9315018)",1073.32
"(44.1927455, -72.9316563)",1072.53
"(44.1928132, -72.9316563)",1069.48
"(44.1928809, -72.9316563)",1065.90
"(44.1929116, -72.9316048)",1062.95
"(44.1929116, -72.9314589)",1059.97
"(44.192887, -72.9313645)",1060.05
"(44.1945424, -72.9305405)",965.27
"(44.1946532, -72.9306263)",959.62
"(44.1947394, -72.9306521)",955.00
"(44.1947763, -72.9305233)",949.13
"(44.19477015, -72.93035595)",947.88
"(44.194764, -72.9301886)",945.88
"(44.1912269, -72.9310174)",1105.49
"(44.1913123, -72.93097155)",1106.34
"(44.1913977, -72.9309257)",1105.85
"(44.19145925, -72.9308747)",1105.31
"(44.1915208, -72.9308237)",1103.46
"(44.19157005, -72.93074645)",1100.85
"(44.1916193, -72.9306692)",1098.39
"(44.1917147, -72.9306778)",1097.57
"(44.1918101, -72.9306864)",1096.47
"(44.1919085, -72.9305748)",1093.25
"(44.1919639, -72.930489)",1089.43
"(44.1920193, -72.9304032)",1085.18
"(44.19209005, -72.93032165)",1079.84
"(44.1921608, -72.9302401)",1073.53
"(44.19225315, -72.9301285)",1067.72
"(44.1923455, -72.9300169)",1062.48
"(44.1924029, -72.92989295)",1058.74
"(44.1924603, -72.929769)",1053.34
"(44.19251979, -72.92970986)",1050.10
"(44.19257927, -72.92965072)",1045.88
"(44.19263876, -72.92959159)",1042.04
"(44.19269825, -72.92953245)",1037.14
"(44.19275774, -72.92947331)",1031.84
"(44.19281722, -72.92941418)",1026.48
"(44.19287671, -72.92935504)",1023.15
"(44.1929362, -72.9292959)",1019.43
"(44.19299236, -72.9292251)",1017.16
"(44.19304852, -72.9291543)",1013.18
"(44.19310469, -72.9290835)",1008.95
"(44.19316085, -72.9290127)",1004.61
"(44.19321701, -72.9289419)",1001.01
"(44.19327318, -72.9288711)",996.67
"(44.19332934, -72.9288003)",992.67
"(44.1933855, -72.9287295)",988.70
"(44.19346319, -72.92863723)",984.03
"(44.19354087, -72.92854495)",978.95
"(44.19361856, -72.92845268)",973.27
"(44.19369625, -72.9283604)",968.36
"(44.19377394, -72.92826813)",963.77
"(44.19385163, -72.92817585)",958.38
"(44.19392931, -72.92808358)",951.71
"(44.194007, -72.9279913)",945.49
"(44.19410855, -72.92788401)",939.08
"(44.1942101, -72.92777673)",933.04
"(44.19431165, -72.92766944)",925.51
"(44.1944132, -72.92756215)",917.22
"(44.19451475, -72.92745486)",909.73
"(44.1946163, -72.92734757)",904.27
"(44.19471785, -72.92724029)",898.57
"(44.1948194, -72.927133)",893.75
"(44.1916193, -72.9306692)",1098.39
"(44.1916377, -72.9305147)",1092.73
"(44.1916931, -72.9303774)",1089.48
"(44.1917731, -72.93034735)",1087.80
"(44.1918531, -72.9303173)",1086.07
"(44.19193003, -72.930298)",1084.50
"(44.19200695, -72.9302787)",1082.15
"(44.19208388, -72.9302594)",1078.18
"(44.1921608, -72.9302401)",1073.53
"(44.1923455, -72.9300169)",1062.48
"(44.19233935, -72.92990535)",1061.51
"(44.1923332, -72.9297938)",1059.69
"(44.1923301, -72.9296908)",1058.22
"(44.192327, -72.9295878)",1055.02
"(44.1923516, -72.9294247)",1049.18
"(44.1924562, -72.9293818)",1043.44
"(44.19255775, -72.9293818)",1038.64
"(44.1926593, -72.9293818)",1033.96
"(44.19272852, -72.92936033)",1030.20
"(44.19279775, -72.92933885)",1025.75
"(44.19286698, -72.92931737)",1022.42
"(44.1929362, -72.9292959)",1019.43
"(44.1948194, -72.927133)",893.75
"(44.194924, -72.9270472)",893.05
"(44.1949732, -72.9269699)",892.26
"(44.195004, -72.9267983)",892.26
"(44.1950901, -72.9267468)",887.43
"(44.1952009, -72.9266438)",881.40
"(44.19530245, -72.9265923)",875.59
"(44.195404, -72.9265408)",869.70
"(44.195444, -72.9264292)",865.90
"(44.195484, -72.9263176)",861.07
"(44.19555165, -72.9262189)",856.15
"(44.1956193, -72.9261202)",852.30
"(44.19569625, -72.92600865)",848.46
"(44.1957732, -72.9258971)",845.92
"(44.19583734, -72.92582624)",842.26
"(44.19590147, -72.92575537)",838.77
"(44.19596561, -72.92568451)",834.83
"(44.19602975, -72.92561365)",831.47
"(44.19609389, -72.92554279)",827.45
"(44.19615802, -72.92547193)",823.69
"(44.19622216, -72.92540106)",818.70
"(44.1962863, -72.9253302)",813.63
"(44.19635955, -72.92523587)",807.17
"(44.1964328, -72.92514155)",800.54
"(44.19650605, -72.92504723)",796.45
"(44.1965793, -72.9249529)",790.89
"(44.19666052, -72.9248507)",785.02
"(44.19674174, -72.92474849)",780.15
"(44.19682297, -72.92464629)",778.96
"(44.19690419, -72.92454409)",773.68
"(44.19698541, -72.92444188)",767.07
"(44.19706663, -72.92433968)",762.09
"(44.19714785, -72.92423748)",758.31
"(44.19722908, -72.92413527)",754.18
"(44.1973103, -72.92403307)",748.62
"(44.19739152, -72.92393087)",742.89
"(44.19747274, -72.92382867)",733.43
"(44.19755396, -72.92372646)",724.16
"(44.19763518, -72.92362426)",718.33
"(44.19771641, -72.92352206)",711.37
"(44.19779763, -72.92341985)",706.49
"(44.19787885, -72.92331765)",702.85
"(44.19796007, -72.92321545)",700.48
"(44.19804129, -72.92311324)",698.33
"(44.19812252, -72.92301104)",695.57
"(44.19820374, -72.92290884)",692.10
"(44.19828496, -72.92280663)",688.08
"(44.19836618, -72.92270443)",684.32
"(44.1984474, -72.92260223)",680.46
"(44.19852863, -72.92250003)",676.87
"(44.19860985, -72.92239782)",672.55
"(44.19869107, -72.92229562)",669.39
"(44.19877229, -72.92219342)",665.93
"(44.19885351, -72.92209121)",660.88
"(44.19893473, -72.92198901)",656.49
"(44.19901596, -72.92188681)",652.38
"(44.19909718, -72.9217846)",648.02
"(44.1991784, -72.9216824)",643.19
"(44.1948194, -72.927133)",893.75
"(44.19489015, -72.9272446)",891.27
"(44.1949609, -72.9273562)",888.46
"(44.1950163, -72.927442)",886.22
"(44.1950717, -72.9275278)",884.32
"(44.1951286, -72.9276394)",881.92
"(44.1951855, -72.927751)",881.16
"(44.1952424, -72.9278626)",879.77
"(44.1952993, -72.9279742)",878.51
"(44.19534548, -72.92809435)",877.42
"(44.19539165, -72.9282145)",876.02
"(44.19543782, -72.92833465)",875.54
"(44.195484, -72.9284548)",874.63
"(44.1955163, -72.92856853)",874.09
"(44.1955486, -72.92868225)",873.71
"(44.1955809, -72.92879598)",872.84
"(44.1956132, -72.9289097)",872.12
"(44.19565627, -72.9289891)",871.01
"(44.19569935, -72.9290685)",869.93
"(44.19574242, -72.9291479)",868.87
"(44.1957855, -72.9292273)",867.36
"(44.19582858, -72.9293067)",866.27
"(44.19587165, -72.9293861)",865.05
"(44.19591473, -72.9294655)",863.26
"(44.1959578, -72.9295449)",861.52
"(44.19601933, -72.92962)",858.72
"(44.19608085, -72.9296951)",855.92
"(44.19614238, -72.9297702)",853.58
"(44.1962039, -72.9298453)",851.73
"(44.19626952, -72.92994495)",849.80
"(44.19633515, -72.9300446)",848.59
"(44.19640078, -72.93014425)",847.31
"(44.1964664, -72.9302439)",846.23
"(44.19654372, -72.93036425)",845.22
"(44.19662105, -72.9304846)",843.99
"(44.19669838, -72.93060495)",842.84
"(44.1967757, -72.9307253)",842.82
"(44.1967757, -72.9307253)",842.82
"(44.1968974, -72.93075055)",840.27
"(44.1970191, -72.9307758)",838.08
"(44.19710525, -72.93075005)",836.42
"(44.1971914, -72.9307243)",834.32
"(44.19725765, -72.93068432)",832.23
"(44.1973239, -72.93064435)",830.53
"(44.19739015, -72.93060438)",829.17
"(44.1974564, -72.9305644)",827.68
"(44.19755465, -72.93051985)",825.58
"(44.1976529, -72.9304753)",822.57
"(44.19774057, -72.93046888)",820.24
"(44.19782825, -72.93046245)",818.54
"(44.19791593, -72.93045602)",816.54
"(44.1980036, -72.9304496)",814.94
"(44.19807438, -72.9304539)",813.76
"(44.19814515, -72.9304582)",812.48
"(44.19821592, -72.9304625)",811.26
"(44.1982867, -72.9304668)",810.55
"(44.19840995, -72.93044355)",808.64
"(44.1985332, -72.9304203)",806.15
"(44.1986208, -72.93038257)",804.09
"(44.1987084, -72.93034485)",801.69
"(44.198796, -72.93030712)",797.51
"(44.1988836, -72.9302694)",794.35
"(44.1989493, -72.9302507)",793.40
"(44.1990518, -72.9302214)",791.82
"(44.1991543, -72.9301921)",789.68
"(44.19924045, -72.93017708)",788.68
"(44.1993266, -72.93016205)",788.26
"(44.19941275, -72.93014702)",787.82
"(44.1994989, -72.930132)",786.98
"(44.1996216, -72.93007755)",786.53
"(44.1997443, -72.9300231)",785.38
"(44.19985545, -72.9300175)",784.59
"(44.1999666, -72.9300119)",782.62
"(44.20007735, -72.9300977)",782.58
"(44.2001881, -72.9301835)",784.34
