coordinates,elevation
"(45.3325083, -121.7140134)",1836.84
"(45.33251957, -121.7141115)",1835.36
"(45.33253085, -121.7142096)",1834.33
"(45.33254213, -121.7143077)",1834.22
"(45.3325534, -121.7144058)",1833.82
"(45.33257835, -121.7145276)",1832.78
"(45.3326033, -121.7146494)",1831.99
"(45.33267015, -121.714811)",1830.41
"(45.332737, -121.7149726)",1828.60
"(45.3327545, -121.7150894)",1827.41
"(45.3326783, -121.7151645)",1825.70
"(45.3325933, -121.715177)",1824.53
"(45.3325083, -121.7151895)",1823.43
"(45.33241961, -121.7151186)",1822.89
"(45.33233093, -121.7150477)",1822.16
"(45.33224224, -121.7149768)",1820.93
"(45.33215355, -121.7149059)",1820.70
"(45.33206486, -121.714835)",1820.64
"(45.33197618, -121.7147641)",1819.99
"(45.33188749, -121.7146932)",1819.31
"(45.3317988, -121.7146223)",1819.52
"(45.3317255, -121.7146244)",1817.92
"(45.3316522, -121.7146265)",1815.97
"(45.3315789, -121.7146286)",1813.82
"(45.3315056, -121.7146307)",1811.74
"(45.33144178, -121.71467446)",1810.13
"(45.33137795, -121.71471823)",1808.89
"(45.33131413, -121.71476199)",1807.29
"(45.3312503, -121.71480575)",1805.54
"(45.33118647, -121.71484951)",1804.02
"(45.33112265, -121.71489328)",1802.17
"(45.33105882, -121.71493704)",1799.72
"(45.330995, -121.7149808)",1798.26
"(45.33088488, -121.7150571)",1796.09
"(45.33077475, -121.7151334)",1793.21
"(45.33066462, -121.7152097)",1790.80
"(45.3305545, -121.715286)",1788.44
"(45.3304966, -121.71533763)",1786.59
"(45.3304387, -121.71538925)",1784.34
"(45.3303808, -121.71544087)",1782.94
"(45.3303229, -121.7154925)",1781.40
"(45.33026636, -121.71560455)",1780.09
"(45.33020981, -121.71571659)",1778.26
"(45.33015327, -121.71582864)",1776.05
"(45.33009672, -121.71594069)",1774.71
"(45.33004018, -121.71605273)",1772.82
"(45.32998364, -121.71616478)",1772.13
"(45.32992709, -121.71627683)",1770.70
"(45.32987055, -121.71638888)",1769.38
"(45.32981401, -121.71650092)",1767.70
"(45.32975746, -121.71661297)",1766.27
"(45.32970092, -121.71672502)",1765.08
"(45.32964438, -121.71683706)",1763.79
"(45.32958783, -121.71694911)",1762.36
"(45.32953129, -121.71706116)",1759.72
"(45.32947474, -121.7171732)",1757.65
"(45.3294182, -121.71728525)",1756.15
"(45.32936166, -121.7173973)",1754.80
"(45.32930511, -121.71750934)",1753.64
"(45.32924857, -121.71762139)",1752.68
"(45.32919202, -121.71773344)",1751.81
"(45.32913548, -121.71784548)",1748.66
"(45.32907894, -121.71795753)",1746.05
"(45.32902239, -121.71806958)",1744.05
"(45.32896585, -121.71818162)",1743.44
"(45.32890931, -121.71829367)",1742.94
"(45.32885276, -121.71840572)",1742.87
"(45.32879622, -121.71851777)",1740.62
"(45.32873968, -121.71862981)",1738.38
"(45.32868313, -121.71874186)",1736.71
"(45.32862659, -121.71885391)",1736.02
"(45.32857004, -121.71896595)",1735.46
"(45.3285135, -121.719078)",1733.97
"(45.32846185, -121.71917817)",1732.67
"(45.3284102, -121.71927835)",1731.15
"(45.32835855, -121.71937852)",1728.76
"(45.3283069, -121.7194787)",1726.19
"(45.32825525, -121.71957887)",1724.21
"(45.3282036, -121.71967905)",1722.01
"(45.32815195, -121.71977922)",1718.48
"(45.3281003, -121.7198794)",1717.72
"(45.32802503, -121.72002795)",1717.15
"(45.32794975, -121.7201765)",1714.55
"(45.32787448, -121.72032505)",1711.52
"(45.3277992, -121.7204736)",1709.36
"(45.327724, -121.72062204)",1707.12
"(45.3276488, -121.72077047)",1704.40
"(45.3275736, -121.72091891)",1701.24
"(45.3274984, -121.72106735)",1698.49
"(45.3274232, -121.72121579)",1696.35
