,coordinates,elevation
28,"(37.624653725, -107.81817745000001)",2894.34521484375
29,"(37.62472041875, -107.81814571250001)",2892.08984375
30,"(37.6247871125, -107.818113975)",2889.853759765625
31,"(37.62485380625, -107.8180822375)",2887.1865234375
32,"(37.6249205, -107.8180505)",2884.656005859375
33,"(37.6249964875, -107.8179137125)",2876.3388671875
34,"(37.625072475, -107.817776925)",2871.6708984375
35,"(37.62514846250001, -107.8176401375)",2867.097412109375
36,"(37.625224450000005, -107.81750335)",2859.61181640625
37,"(37.6253004375, -107.81736656249998)",2852.9853515625
38,"(37.625376425, -107.81722977499999)",2848.299560546875
39,"(37.625452412499996, -107.81709298749999)",2843.421630859375
40,"(37.6255284, -107.81695619999999)",2837.251220703125
41,"(37.625604387500005, -107.8168194125)",2830.60205078125
42,"(37.625680375, -107.816682625)",2824.819091796875
43,"(37.6257563625, -107.8165458375)",2819.300048828125
44,"(37.625832349999996, -107.81640905)",2814.270751953125
45,"(37.62590833749999, -107.81627226250001)",2809.332763671875
46,"(37.625984325, -107.81613547500001)",2802.617919921875
47,"(37.6260603125, -107.81599868750001)",2792.885986328125
48,"(37.6261363, -107.8158619)",2781.795654296875
49,"(37.626196825, -107.81580500000001)",2775.607666015625
50,"(37.62625735, -107.81574810000001)",2770.306396484375
51,"(37.626317875, -107.8156912)",2766.787109375
52,"(37.6263784, -107.8156343)",2764.25537109375
53,"(37.626438925, -107.8155774)",2761.93017578125
54,"(37.62649945, -107.81552049999999)",2759.6767578125
55,"(37.626559975, -107.81546359999999)",2757.37255859375
56,"(37.6266205, -107.8154067)",2755.136474609375
57,"(37.6267190875, -107.8153692375)",2753.29150390625
58,"(37.626817675, -107.815331775)",2751.391845703125
59,"(37.6269162625, -107.8152943125)",2749.29052734375
60,"(37.62701485, -107.81525685)",2747.321533203125
61,"(37.6271134375, -107.8152193875)",2745.70556640625
62,"(37.627212025000006, -107.81518192499999)",2744.600830078125
63,"(37.627310612500004, -107.8151444625)",2743.669921875
64,"(37.6274092, -107.815107)",2742.931396484375
65,"(37.6274968125, -107.8151110125)",2742.9599609375
66,"(37.627584425, -107.815115025)",2742.97607421875
67,"(37.627672037500005, -107.8151190375)",2742.932373046875
68,"(37.62775965, -107.81512305)",2742.779052734375
69,"(37.6278472625, -107.8151270625)",2742.45556640625
70,"(37.627934875, -107.815131075)",2741.920166015625
71,"(37.628022487500004, -107.8151350875)",2741.234619140625
72,"(37.6281101, -107.8151391)",2740.415283203125
73,"(37.6282057, -107.81513104999999)",2739.05517578125
74,"(37.628301300000004, -107.815123)",2737.693603515625
75,"(37.6283969, -107.81511495)",2736.30615234375
76,"(37.6284925, -107.81510689999999)",2734.90185546875
77,"(37.6285881, -107.81509885)",2733.470703125
78,"(37.628683699999996, -107.8150908)",2732.275390625
79,"(37.6287793, -107.81508274999999)",2731.454833984375
80,"(37.6288749, -107.8150747)",2730.7900390625
0,"(37.620152, -107.8564837)",3204.40380859375
1,"(37.620241899999996, -107.8564585125)",3200.623779296875
2,"(37.6203318, -107.856433325)",3197.61865234375
3,"(37.6204217, -107.8564081375)",3194.3154296875
4,"(37.6205116, -107.85638295)",3190.132080078125
5,"(37.6206015, -107.8563577625)",3186.343017578125
6,"(37.6206914, -107.856332575)",3183.24951171875
7,"(37.620781300000004, -107.8563073875)",3180.26416015625
8,"(37.6208712, -107.8562822)",3177.496337890625
9,"(37.620977800000006, -107.8562523)",3174.21240234375
10,"(37.6210844, -107.8562224)",3170.0107421875
11,"(37.6211810625, -107.8562063125)",3164.935302734375
12,"(37.621277725, -107.856190225)",3159.95361328125
13,"(37.6213743875, -107.8561741375)",3155.606201171875
14,"(37.62147105, -107.85615805)",3151.582763671875
15,"(37.621567712499996, -107.8561419625)",3147.880859375
16,"(37.621664374999995, -107.856125875)",3143.923828125
17,"(37.621761037499994, -107.8561097875)",3139.778564453125
18,"(37.6218577, -107.8560937)",3135.802978515625
19,"(37.621954362500006, -107.8560776125)",3131.489990234375
20,"(37.622051025000005, -107.856061525)",3127.1533203125
21,"(37.622147687500004, -107.8560454375)",3123.02197265625
22,"(37.62224435, -107.85602935)",3118.777587890625
23,"(37.6223410125, -107.8560132625)",3114.70166015625
24,"(37.622437675, -107.855997175)",3111.130615234375
25,"(37.6225343375, -107.8559810875)",3108.379638671875
26,"(37.622631, -107.855965)",3105.958984375
27,"(37.62270323125, -107.8559810875)",3104.063720703125
28,"(37.6227754625, -107.855997175)",3102.17578125
29,"(37.62284769375, -107.8560132625)",3100.362548828125
30,"(37.622919925, -107.85602935)",3098.573974609375
31,"(37.62299215624999, -107.8560454375)",3096.294677734375
32,"(37.623064387499994, -107.856061525)",3093.95751953125
33,"(37.623136618749996, -107.8560776125)",3091.583251953125
34,"(37.62320885, -107.8560937)",3089.26806640625
35,"(37.62328108125, -107.8561097875)",3087.13623046875
36,"(37.6233533125, -107.856125875)",3085.004638671875
37,"(37.62342554375, -107.8561419625)",3082.927978515625
38,"(37.623497775, -107.85615805)",3080.821533203125
39,"(37.62357000624999, -107.8561741375)",3078.622802734375
40,"(37.62364223749999, -107.856190225)",3076.568359375
41,"(37.623714468749995, -107.8562063125)",3074.490234375
42,"(37.6237867, -107.8562224)",3072.2666015625
43,"(37.62388866249999, -107.8563270125)",3068.3076171875
44,"(37.623990625, -107.856431625)",3064.20458984375
45,"(37.6240925875, -107.8565362375)",3060.525390625
46,"(37.62419455, -107.85664084999999)",3057.06787109375
47,"(37.624296512499996, -107.85674546249999)",3053.3017578125
48,"(37.624398475, -107.856850075)",3049.44775390625
49,"(37.624500437500004, -107.85695468750001)",3044.103759765625
50,"(37.6246024, -107.8570593)",3038.169677734375
51,"(37.6246767625, -107.8571209875)",3035.289306640625
52,"(37.624751125, -107.857182675)",3032.855224609375
53,"(37.624825487500004, -107.85724436250001)",3030.91357421875
54,"(37.624899850000006, -107.85730605)",3029.32666015625
55,"(37.62497421250001, -107.8573677375)",3027.443359375
56,"(37.62504857500001, -107.85742942499999)",3025.19384765625
57,"(37.62512293750001, -107.85749111249999)",3022.845947265625
58,"(37.6251973, -107.8575528)",3019.887939453125
59,"(37.625244025, -107.85762255)",3017.780029296875
60,"(37.625290750000005, -107.8576923)",3015.995849609375
61,"(37.625337475, -107.85776204999999)",3014.497802734375
62,"(37.6253842, -107.8578318)",3013.2431640625
0,"(37.6188265, -107.8547956)",3233.647216796875
1,"(37.618923575, -107.854803625)",3231.48876953125
2,"(37.619020649999996, -107.85481165)",3229.39208984375
3,"(37.619117724999995, -107.854819675)",3227.078857421875
4,"(37.6192148, -107.8548277)",3224.43359375
5,"(37.619308275, -107.854816975)",3221.93701171875
6,"(37.61940175, -107.85480625)",3218.941650390625
7,"(37.619495225, -107.854795525)",3215.553955078125
8,"(37.6195887, -107.8547848)",3211.97509765625
9,"(37.619682175, -107.854774075)",3207.35302734375
10,"(37.61977565, -107.85476335)",3200.5166015625
11,"(37.619869125, -107.854752625)",3194.167724609375
12,"(37.6199626, -107.8547419)",3188.88427734375
13,"(37.620066699999995, -107.85471774999999)",3183.58740234375
14,"(37.6201708, -107.85469359999999)",3179.044189453125
15,"(37.6202749, -107.85466944999999)",3174.5947265625
16,"(37.620379, -107.85464529999999)",3170.654296875
17,"(37.6204831, -107.85462114999999)",3166.9892578125
18,"(37.6205872, -107.85459699999998)",3163.080810546875
19,"(37.620691300000004, -107.85457284999998)",3159.181396484375
20,"(37.6207954, -107.8545487)",3154.784423828125
21,"(37.6208655125, -107.8545487)",3151.603271484375
22,"(37.620935625, -107.8545487)",3148.558349609375
23,"(37.6210057375, -107.8545487)",3145.46484375
24,"(37.62107585, -107.8545487)",3142.142822265625
25,"(37.621145962499995, -107.8545487)",3138.081787109375
26,"(37.621216075, -107.8545487)",3135.0126953125
27,"(37.621286187500004, -107.8545487)",3132.477783203125
28,"(37.6213563, -107.8545487)",3130.141845703125
29,"(37.6214264125, -107.8545487)",3127.312255859375
30,"(37.621496525, -107.8545487)",3124.325927734375
31,"(37.621566637499996, -107.8545487)",3121.63134765625
32,"(37.62163675, -107.8545487)",3119.15283203125
33,"(37.621706862500005, -107.8545487)",3116.553955078125
34,"(37.621776975, -107.8545487)",3113.754638671875
35,"(37.6218470875, -107.8545487)",3111.4208984375
36,"(37.6219172, -107.8545487)",3109.59375
0,"(37.6180253, -107.8529625)",3293.1435546875
1,"(37.618094340625, -107.852987259375)",3290.5078125
2,"(37.61816338125, -107.85301201875001)",3285.569580078125
3,"(37.618232421875, -107.853036778125)",3281.072021484375
4,"(37.6183014625, -107.8530615375)",3277.13818359375
5,"(37.618370503125, -107.853086296875)",3273.632568359375
6,"(37.61843954375, -107.85311105625)",3269.85009765625
7,"(37.618508584375, -107.853135815625)",3265.690185546875
8,"(37.618577625, -107.853160575)",3261.1259765625
9,"(37.618646665625, -107.85318533437501)",3256.356689453125
10,"(37.61871570625, -107.85321009375001)",3250.782470703125
11,"(37.618784746875, -107.853234853125)",3244.878173828125
12,"(37.6188537875, -107.85325961250001)",3238.953125
13,"(37.618922828125, -107.853284371875)",3233.427978515625
14,"(37.61899186875, -107.85330913125)",3229.736572265625
15,"(37.619060909375, -107.85333389062501)",3226.482421875
16,"(37.61912995, -107.85335865)",3223.2802734375
17,"(37.619198990625, -107.853383409375)",3220.0693359375
18,"(37.61926803125, -107.85340816875001)",3216.85205078125
19,"(37.619337071875, -107.853432928125)",3213.66015625
20,"(37.6194061125, -107.8534576875)",3210.485595703125
21,"(37.619475153125, -107.853482446875)",3207.186767578125
22,"(37.61954419375, -107.85350720625)",3203.513916015625
23,"(37.619613234375, -107.853531965625)",3199.737548828125
24,"(37.619682275, -107.853556725)",3195.938720703125
25,"(37.619751315625, -107.85358148437501)",3192.20458984375
26,"(37.61982035625, -107.85360624375001)",3188.55908203125
27,"(37.619889396875, -107.853631003125)",3185.144287109375
28,"(37.6199584375, -107.85365576250001)",3182.09814453125
29,"(37.620027478125, -107.853680521875)",3179.67041015625
30,"(37.62009651875, -107.85370528125)",3177.32421875
31,"(37.620165559375, -107.85373004062501)",3175.1064453125
32,"(37.6202346, -107.8537548)",3173.01953125
33,"(37.6203397625, -107.85380441875)",3170.10400390625
34,"(37.620444925, -107.85385403750001)",3167.34130859375
35,"(37.6205500875, -107.85390365625001)",3164.388916015625
36,"(37.62065525, -107.85395327500001)",3161.312255859375
37,"(37.6207604125, -107.85400289375)",3157.25341796875
38,"(37.620865574999996, -107.8540525125)",3152.205322265625
39,"(37.6209707375, -107.85410213125)",3147.2822265625
40,"(37.6210759, -107.85415175)",3142.420166015625
41,"(37.6211810625, -107.85420136875)",3137.723388671875
42,"(37.621286225000006, -107.8542509875)",3133.3896484375
43,"(37.621391387500005, -107.85430060624999)",3129.019775390625
44,"(37.62149655, -107.85435022499999)",3124.633544921875
45,"(37.6216017125, -107.85439984374999)",3120.314453125
46,"(37.621706875, -107.85444946249999)",3115.9228515625
47,"(37.6218120375, -107.85449908125)",3111.681640625
48,"(37.6219172, -107.8545487)",3109.59375
49,"(37.622008525, -107.85459646249998)",3108.210205078125
50,"(37.62209985, -107.85464422499999)",3106.93310546875
51,"(37.622191175, -107.85469198749999)",3105.702880859375
52,"(37.6222825, -107.85473975)",3104.521484375
53,"(37.622373825, -107.8547875125)",3103.443603515625
54,"(37.62246515, -107.854835275)",3102.413330078125
55,"(37.622556474999996, -107.8548830375)",3101.545654296875
56,"(37.6226478, -107.8549308)",3100.521240234375
57,"(37.62271472500001, -107.8549658)",3099.697509765625
58,"(37.62278165000001, -107.8550008)",3098.656005859375
59,"(37.622848575000006, -107.8550358)",3097.474609375
60,"(37.622915500000005, -107.85507080000001)",3095.996826171875
61,"(37.622982425000004, -107.85510580000002)",3094.559326171875
62,"(37.62304935, -107.85514080000002)",3093.193603515625
63,"(37.623116275, -107.85517580000001)",3091.784912109375
64,"(37.6231832, -107.85521080000001)",3090.320068359375
65,"(37.623250125, -107.8552458)",3088.798828125
66,"(37.62331705, -107.8552808)",3087.0224609375
67,"(37.623383974999996, -107.8553158)",3085.078369140625
68,"(37.6234509, -107.85535080000001)",3082.671875
69,"(37.62351782500001, -107.85538580000002)",3080.2666015625
70,"(37.623584750000006, -107.85542080000002)",3078.01416015625
71,"(37.623651675000005, -107.85545580000002)",3075.938720703125
72,"(37.623718600000004, -107.85549080000001)",3073.84033203125
73,"(37.623785525, -107.85552580000001)",3071.53564453125
74,"(37.62385245, -107.8555608)",3069.12548828125
75,"(37.623919375, -107.8555958)",3066.936279296875
76,"(37.6239863, -107.85563080000001)",3064.750244140625
77,"(37.624053225, -107.85566580000003)",3062.587890625
78,"(37.624120149999996, -107.85570080000002)",3060.5126953125
79,"(37.624187074999995, -107.85573580000002)",3058.417236328125
80,"(37.624254, -107.85577080000002)",3056.336669921875
81,"(37.624320925000006, -107.85580580000001)",3054.239990234375
82,"(37.624387850000005, -107.85584080000001)",3052.140625
83,"(37.624454775000004, -107.8558758)",3050.28125
84,"(37.6245217, -107.8559108)",3048.414306640625
85,"(37.624588625, -107.8559458)",3046.57763671875
86,"(37.62465555, -107.8559808)",3044.8525390625
87,"(37.624722475, -107.8560158)",3042.984619140625
88,"(37.6247894, -107.8560508)",3041.13232421875
89,"(37.624870125, -107.85606957499999)",3039.013427734375
90,"(37.62495085, -107.85608835)",3036.548583984375
91,"(37.625031574999994, -107.856107125)",3034.72021484375
92,"(37.6251123, -107.8561259)",3033.31884765625
93,"(37.625193025, -107.856144675)",3031.786376953125
94,"(37.62527375, -107.85616345)",3030.1943359375
95,"(37.625354474999995, -107.856182225)",3028.6630859375
96,"(37.6254352, -107.856201)",3027.13037109375
97,"(37.62552655, -107.85626268749999)",3024.981689453125
98,"(37.625617899999995, -107.856324375)",3022.389892578125
99,"(37.62570925, -107.85638606250001)",3019.536865234375
100,"(37.6258006, -107.85644775)",3016.642578125
101,"(37.625891949999996, -107.8565094375)",3013.589599609375
102,"(37.6259833, -107.856571125)",3010.448974609375
103,"(37.62607465, -107.85663281250001)",3007.27978515625
104,"(37.626166, -107.8566945)",3004.060546875
105,"(37.626286018749994, -107.8567602125)",2999.359130859375
106,"(37.6264060375, -107.85682592500001)",2993.95361328125
107,"(37.62652605625, -107.85689163750001)",2988.505615234375
108,"(37.626646075, -107.85695735)",2981.61279296875
109,"(37.62676609374999, -107.85702306249999)",2975.28857421875
110,"(37.626886112499996, -107.857088775)",2969.645263671875
111,"(37.62700613125, -107.8571544875)",2964.185791015625
112,"(37.627126149999995, -107.8572202)",2958.25634765625
113,"(37.62724616874999, -107.8572859125)",2952.91796875
114,"(37.627366187499995, -107.857351625)",2949.7294921875
115,"(37.62748620625, -107.85741733750001)",2947.249755859375
116,"(37.627606224999994, -107.85748305)",2944.3798828125
117,"(37.62772624375, -107.85754876249999)",2941.389404296875
118,"(37.6278462625, -107.85761447499999)",2935.86962890625
119,"(37.627966281249996, -107.8576801875)",2929.282958984375
120,"(37.6280863, -107.8577459)",2923.733642578125
121,"(37.62815321875, -107.85779954374999)",2920.61279296875
122,"(37.628220137499994, -107.8578531875)",2917.500732421875
123,"(37.628287056249995, -107.85790683125)",2914.435302734375
124,"(37.628353974999996, -107.857960475)",2911.336669921875
125,"(37.62842089375, -107.85801411874999)",2908.165283203125
126,"(37.6284878125, -107.8580677625)",2905.0537109375
127,"(37.62855473125, -107.85812140625)",2901.987548828125
128,"(37.62862165, -107.85817505)",2899.111083984375
129,"(37.62868856875, -107.85822869375)",2896.0546875
130,"(37.6287554875, -107.8582823375)",2892.721923828125
131,"(37.62882240625, -107.85833598125001)",2888.445068359375
132,"(37.628889325, -107.858389625)",2883.50927734375
133,"(37.628956243750004, -107.85844326875)",2878.683349609375
134,"(37.629023162500005, -107.8584969125)",2874.464111328125
135,"(37.62909008125, -107.85855055625001)",2870.320068359375
136,"(37.629157, -107.8586042)",2865.606689453125
137,"(37.6292632125, -107.85861225)",2859.04052734375
138,"(37.629369425, -107.8586203)",2854.294189453125
139,"(37.6294756375, -107.85862835)",2851.609130859375
140,"(37.62958185, -107.8586364)",2848.966064453125
141,"(37.6296880625, -107.85864445)",2846.28466796875
142,"(37.629794275, -107.8586525)",2843.999267578125
143,"(37.6299004875, -107.85866055)",2842.283935546875
144,"(37.6300067, -107.8586686)",2841.302490234375
0,"(37.6180421, -107.8531325)",3288.485595703125
1,"(37.6180337, -107.8530475)",3290.61767578125
2,"(37.6180253, -107.8529625)",3293.1435546875
