coordinates,elevation
"(36.3816761, -105.2697935)",2751.31
"(36.3817668, -105.2698096)",2749.26
"(36.3818575, -105.2698257)",2746.67
"(36.3819482, -105.2698418)",2743.91
"(36.3820389, -105.2698579)",2740.99
"(36.38211295, -105.26988309)",2738.55
"(36.382187, -105.26990828)",2736.07
"(36.38226105, -105.26993346)",2733.40
"(36.3823351, -105.26995865)",2731.07
"(36.38240915, -105.26998384)",2728.81
"(36.3824832, -105.27000903)",2726.63
"(36.38255725, -105.27003421)",2724.53
"(36.3826313, -105.2700594)",2722.36
"(36.38270345, -105.27008412)",2720.19
"(36.3827756, -105.27010885)",2718.12
"(36.38284775, -105.27013358)",2716.14
"(36.3829199, -105.2701583)",2714.30
"(36.38299116, -105.2701878)",2712.27
"(36.38306242, -105.2702173)",2710.30
"(36.38313369, -105.2702468)",2708.34
"(36.38320495, -105.2702763)",2706.28
"(36.38327621, -105.2703058)",2703.98
"(36.38334748, -105.2703353)",2701.34
"(36.38341874, -105.2703648)",2698.87
"(36.38349, -105.2703943)",2696.54
"(36.38358716, -105.27044526)",2693.24
"(36.38368433, -105.27049623)",2689.68
"(36.38378149, -105.27054719)",2686.23
"(36.38387865, -105.27059815)",2682.52
"(36.38397581, -105.27064911)",2678.66
"(36.38407297, -105.27070008)",2675.20
"(36.38417014, -105.27075104)",2671.63
"(36.3842673, -105.270802)",2668.01
"(36.38433424, -105.27086637)",2665.35
"(36.38440117, -105.27093075)",2662.68
"(36.38446811, -105.27099513)",2660.49
"(36.38453505, -105.2710595)",2658.81
"(36.38460199, -105.27112388)",2657.21
"(36.38466892, -105.27118825)",2655.71
"(36.38473586, -105.27125262)",2654.25
"(36.3848028, -105.271317)",2652.66
"(36.3848721, -105.27136522)",2651.28
"(36.3849414, -105.27141345)",2649.87
"(36.3850107, -105.27146167)",2648.77
"(36.38508, -105.2715099)",2647.52
"(36.38518778, -105.27158505)",2645.20
"(36.38529555, -105.2716602)",2642.79
"(36.38540332, -105.27173535)",2640.13
"(36.3855111, -105.2718105)",2637.88
"(36.3855267, -105.2718217)",2637.69
"(36.3856176, -105.27189004)",2636.29
"(36.3857085, -105.27195837)",2634.00
"(36.3857994, -105.27202671)",2632.57
"(36.3858903, -105.27209505)",2631.80
"(36.3859812, -105.27216339)",2630.73
"(36.3860721, -105.27223173)",2629.26
"(36.386163, -105.27230006)",2627.61
"(36.3862539, -105.2723684)",2626.80
"(36.3863086, -105.272402)",2626.83
"(36.38641945, -105.27247105)",2624.66
"(36.3865303, -105.2725401)",2622.40
"(36.3814515, -105.270287)",2749.77
"(36.38144287, -105.2704104)",2747.64
"(36.38143425, -105.2705338)",2744.87
"(36.38142562, -105.2706572)",2742.51
"(36.381417, -105.2707806)",2740.51
"(36.3813954, -105.27092007)",2738.73
"(36.3813738, -105.27105955)",2736.63
"(36.3813522, -105.27119902)",2734.34
"(36.3813306, -105.2713385)",2732.81
"(36.3813306, -105.27149405)",2731.11
"(36.3813306, -105.2716496)",2727.39
"(36.3813306, -105.27180515)",2723.76
"(36.3813306, -105.2719607)",2720.54
"(36.38138087, -105.27207545)",2717.39
"(36.38143115, -105.2721902)",2713.66
"(36.38148142, -105.27230495)",2710.12
"(36.3815317, -105.2724197)",2706.94
"(36.3816934, -105.2726259)",2701.88
"(36.3817668, -105.27257762)",2701.03
"(36.3818402, -105.27252935)",2700.04
"(36.3819136, -105.27248108)",2698.91
"(36.381987, -105.2724328)",2697.73
"(36.38207338, -105.27238453)",2696.72
"(36.38215975, -105.27233625)",2695.23
"(36.38224612, -105.27228797)",2694.57
"(36.3823325, -105.2722397)",2693.72
"(36.382372, -105.2722207)",2693.32
"(36.38245992, -105.27218016)",2692.88
"(36.38254785, -105.27213962)",2691.92
"(36.38263577, -105.27209909)",2691.27
"(36.3827237, -105.27205855)",2690.57
"(36.38281163, -105.27201801)",2689.50
"(36.38289955, -105.27197747)",2688.37
"(36.38298748, -105.27193694)",2687.13
"(36.3830754, -105.2718964)",2685.68
"(36.38316609, -105.2718964)",2684.04
"(36.38325678, -105.2718964)",2682.39
"(36.38334746, -105.2718964)",2680.74
"(36.38343815, -105.2718964)",2678.70
"(36.38352884, -105.2718964)",2675.72
"(36.38361953, -105.2718964)",2673.76
"(36.38371021, -105.2718964)",2672.38
"(36.3838009, -105.2718964)",2670.45
"(36.38387118, -105.27188987)",2669.05
"(36.38394146, -105.27188335)",2667.85
"(36.38401174, -105.27187682)",2666.37
"(36.38408202, -105.2718703)",2664.82
"(36.38415231, -105.27186378)",2663.20
"(36.38422259, -105.27185725)",2661.56
"(36.38429287, -105.27185073)",2660.13
"(36.38436315, -105.2718442)",2658.70
"(36.38443343, -105.27183768)",2657.13
"(36.38450371, -105.27183115)",2655.62
"(36.38457399, -105.27182462)",2654.91
"(36.38464427, -105.2718181)",2653.62
"(36.38471456, -105.27181158)",2652.39
"(36.38478484, -105.27180505)",2651.42
"(36.38485512, -105.27179853)",2650.88
"(36.3849254, -105.271792)",2650.25
"(36.3849583, -105.2717891)",2649.85
"(36.38503873, -105.27183605)",2647.89
"(36.38511915, -105.271883)",2646.07
"(36.38519958, -105.27192995)",2645.22
"(36.38528, -105.2719769)",2644.76
"(36.38536043, -105.27202385)",2642.60
"(36.38544085, -105.2720708)",2640.02
"(36.38552128, -105.27211775)",2638.06
"(36.3856017, -105.2721647)",2636.77
"(36.3857086, -105.27222713)",2635.07
"(36.3858155, -105.27228955)",2632.86
"(36.3859224, -105.27235198)",2630.57
"(36.3860293, -105.2724144)",2628.43
"(36.386133, -105.2724757)",2626.72
"(36.38621935, -105.27252935)",2625.64
"(36.3863057, -105.272583)",2624.75
"(36.38639205, -105.27263665)",2622.96
"(36.3864784, -105.2726903)",2621.14
"(36.3816934, -105.2726259)",2701.88
"(36.38181433, -105.27266882)",2700.38
"(36.38193525, -105.27271175)",2697.03
"(36.38205618, -105.27275468)",2693.34
"(36.3821771, -105.2727976)",2690.10
"(36.38230674, -105.27280654)",2686.48
"(36.38243637, -105.27281548)",2682.82
"(36.38256601, -105.27282441)",2678.53
"(36.38269565, -105.27283335)",2674.59
"(36.38282529, -105.27284229)",2671.36
"(36.38295492, -105.27285122)",2668.35
"(36.38308456, -105.27286016)",2666.04
"(36.3832142, -105.2728691)",2664.26
"(36.38331755, -105.27287625)",2662.78
"(36.3834209, -105.2728834)",2660.71
"(36.38349648, -105.2728834)",2659.28
"(36.38357205, -105.2728834)",2657.97
"(36.38364762, -105.2728834)",2656.87
"(36.3837232, -105.2728834)",2655.84
"(36.38379878, -105.2728834)",2654.74
"(36.38387435, -105.2728834)",2653.65
"(36.38394992, -105.2728834)",2652.66
"(36.3840255, -105.2728834)",2651.75
"(36.38410108, -105.2728834)",2650.57
"(36.38417665, -105.2728834)",2649.45
"(36.38425222, -105.2728834)",2648.37
"(36.3843278, -105.2728834)",2647.29
"(36.38440338, -105.2728834)",2646.23
"(36.38447895, -105.2728834)",2645.01
"(36.38455452, -105.2728834)",2643.60
"(36.3846301, -105.2728834)",2642.42
"(36.38474454, -105.27286731)",2641.16
"(36.38485898, -105.27285122)",2639.30
"(36.38497341, -105.27283514)",2638.20
"(36.38508785, -105.27281905)",2637.79
"(36.38520229, -105.27280296)",2637.39
"(36.38531673, -105.27278687)",2636.64
"(36.38543116, -105.27277079)",2635.97
"(36.3855456, -105.2727547)",2634.83
"(36.3856622, -105.27274665)",2632.65
"(36.3857788, -105.2727386)",2629.80
"(36.3858954, -105.27273055)",2628.18
"(36.386012, -105.2727225)",2626.77
"(36.3861286, -105.27271445)",2625.79
"(36.3862452, -105.2727064)",2623.71
"(36.3863618, -105.27269835)",2622.56
"(36.3864784, -105.2726903)",2621.14
"(36.3816934, -105.2726259)",2701.88
"(36.38170203, -105.27273855)",2701.79
"(36.38171065, -105.2728512)",2701.72
"(36.38171928, -105.27296385)",2702.29
"(36.3817279, -105.2730765)",2702.53
"(36.3818127, -105.2731999)",2702.68
"(36.3818975, -105.2733233)",2702.23
"(36.3819823, -105.2734467)",2701.43
"(36.3820671, -105.2735701)",2699.31
"(36.38213005, -105.27363885)",2698.08
"(36.382193, -105.2737076)",2696.58
"(36.3822586, -105.27377955)",2695.38
"(36.3823242, -105.2738515)",2694.60
"(36.382394, -105.2738112)",2692.33
"(36.3825082, -105.27374555)",2688.00
"(36.3826224, -105.2736799)",2684.36
"(36.3827366, -105.27361425)",2680.64
"(36.3828508, -105.2735486)",2677.70
"(36.3828944, -105.2734668)",2674.92
"(36.382938, -105.273385)",2672.66
"(36.38298162, -105.27330353)",2669.53
"(36.38302525, -105.27322205)",2667.48
"(36.38306888, -105.27314057)",2666.41
"(36.3831125, -105.2730591)",2665.76
"(36.38316335, -105.2729641)",2665.13
"(36.3832142, -105.2728691)",2664.26
"(36.3722723, -105.2448797)",3152.30
"(36.3722158, -105.24498622)",3151.35
"(36.3721593, -105.24509275)",3150.74
"(36.3721028, -105.24519928)",3149.61
"(36.3720463, -105.2453058)",3148.57
"(36.3719746, -105.24544102)",3147.21
"(36.3719029, -105.24557625)",3145.83
"(36.3718312, -105.24571148)",3144.41
"(36.3717595, -105.2458467)",3143.04
"(36.37169471, -105.24591913)",3142.28
"(36.37162993, -105.24599155)",3141.35
"(36.37156514, -105.24606397)",3140.36
"(36.37150035, -105.2461364)",3139.36
"(36.37143556, -105.24620882)",3138.19
"(36.37137078, -105.24628125)",3137.17
"(36.37130599, -105.24635367)",3136.15
"(36.3712412, -105.2464261)",3135.24
"(36.3712367, -105.2464524)",3134.95
"(36.37122214, -105.24653763)",3133.92
"(36.37120757, -105.24662285)",3132.70
"(36.37119301, -105.24670808)",3131.61
"(36.37117845, -105.2467933)",3130.59
"(36.37116389, -105.24687852)",3129.37
"(36.37114933, -105.24696375)",3128.28
"(36.37113476, -105.24704898)",3127.22
"(36.3711202, -105.2471342)",3126.22
"(36.37111588, -105.2472321)",3125.02
"(36.37111156, -105.24733)",3123.63
"(36.37110724, -105.2474279)",3122.27
"(36.37110293, -105.2475258)",3120.93
"(36.37109861, -105.2476237)",3119.60
"(36.37109429, -105.2477216)",3118.26
"(36.37108997, -105.2478195)",3116.76
"(36.37108565, -105.2479174)",3115.55
"(36.37108133, -105.2480153)",3114.23
"(36.37107701, -105.2481132)",3112.60
"(36.37107269, -105.2482111)",3111.23
"(36.37106838, -105.248309)",3109.63
"(36.37106406, -105.2484069)",3108.17
"(36.37105974, -105.2485048)",3106.85
"(36.37105542, -105.2486027)",3105.44
"(36.3710511, -105.2487006)",3104.01
"(36.37104449, -105.24878994)",3102.76
"(36.37103787, -105.24887928)",3101.51
"(36.37103126, -105.24896861)",3100.32
"(36.37102465, -105.24905795)",3099.09
"(36.37101804, -105.24914729)",3097.90
"(36.37101143, -105.24923663)",3096.84
"(36.37100481, -105.24932596)",3095.94
"(36.3709982, -105.2494153)",3094.81
"(36.37099058, -105.24951807)",3093.53
"(36.37098295, -105.24962085)",3092.30
"(36.37097533, -105.24972363)",3091.32
"(36.3709677, -105.2498264)",3090.29
"(36.37096085, -105.24991902)",3089.28
"(36.370954, -105.25001165)",3088.25
"(36.37094715, -105.25010427)",3087.31
"(36.3709403, -105.2501969)",3086.38
"(36.37093345, -105.25028952)",3085.44
"(36.3709266, -105.25038215)",3084.56
"(36.37091975, -105.25047477)",3083.68
"(36.3709129, -105.2505674)",3082.71
"(36.37092377, -105.25065426)",3081.79
"(36.37093465, -105.25074112)",3080.94
"(36.37094552, -105.25082799)",3080.15
"(36.3709564, -105.25091485)",3079.33
"(36.37096727, -105.25100171)",3078.48
"(36.37097815, -105.25108857)",3077.68
"(36.37098903, -105.25117544)",3076.98
"(36.3709999, -105.2512623)",3076.26
"(36.37101313, -105.25136807)",3075.34
"(36.37102635, -105.25147385)",3074.46
"(36.37103957, -105.25157963)",3073.59
"(36.3710528, -105.2516854)",3072.83
"(36.37106603, -105.25179117)",3071.93
"(36.37107925, -105.25189695)",3071.38
"(36.37109247, -105.25200273)",3070.63
"(36.3711057, -105.2521085)",3069.91
"(36.37111615, -105.25219214)",3069.47
"(36.3711266, -105.25227578)",3069.03
"(36.37113705, -105.25235941)",3068.56
"(36.3711475, -105.25244305)",3068.20
"(36.37115795, -105.25252669)",3067.65
"(36.3711684, -105.25261033)",3067.24
"(36.37117885, -105.25269396)",3066.80
"(36.3711893, -105.2527776)",3066.44
"(36.3712109, -105.25288757)",3066.08
"(36.3712325, -105.25299754)",3065.75
"(36.3712541, -105.25310751)",3065.23
"(36.3712757, -105.25321747)",3064.78
"(36.3712973, -105.25332744)",3064.38
"(36.3713189, -105.25343741)",3064.04
"(36.3713405, -105.25354738)",3063.71
"(36.3713621, -105.25365735)",3063.44
"(36.3713837, -105.25376732)",3063.00
"(36.3714053, -105.25387729)",3062.52
"(36.3714269, -105.25398726)",3061.98
"(36.3714485, -105.25409722)",3061.34
"(36.3714701, -105.25420719)",3060.76
"(36.3714917, -105.25431716)",3060.32
"(36.3715133, -105.25442713)",3059.77
"(36.3715349, -105.2545371)",3059.02
"(36.37156513, -105.25466182)",3058.32
"(36.37159536, -105.25478655)",3057.74
"(36.37162559, -105.25491127)",3056.60
"(36.37165582, -105.255036)",3055.54
"(36.37168606, -105.25516072)",3054.45
"(36.37171629, -105.25528545)",3053.00
"(36.37174652, -105.25541017)",3051.64
"(36.37177675, -105.2555349)",3049.93
"(36.37180698, -105.25565962)",3048.28
"(36.37183721, -105.25578435)",3046.83
"(36.37186744, -105.25590907)",3044.91
"(36.37189767, -105.2560338)",3042.94
"(36.37192791, -105.25615852)",3040.81
"(36.37195814, -105.25628325)",3038.86
"(36.37198837, -105.25640798)",3037.12
"(36.3720186, -105.2565327)",3035.75
"(36.37206287, -105.25662792)",3034.02
"(36.37210715, -105.25672314)",3032.14
"(36.37215142, -105.25681836)",3029.76
"(36.3721957, -105.25691357)",3027.03
"(36.37223997, -105.25700879)",3024.25
"(36.37228425, -105.25710401)",3021.93
"(36.37232852, -105.25719923)",3019.44
"(36.3723728, -105.25729445)",3017.02
"(36.37241707, -105.25738967)",3014.33
"(36.37246135, -105.25748489)",3011.86
"(36.37250562, -105.25758011)",3009.68
"(36.3725499, -105.25767532)",3007.53
"(36.37259417, -105.25777054)",3005.31
"(36.37263845, -105.25786576)",3002.89
"(36.37268272, -105.25796098)",3000.17
"(36.372727, -105.2580562)",2998.32
"(36.37280042, -105.25814737)",2996.93
"(36.37287385, -105.25823855)",2996.12
"(36.37294728, -105.25832973)",2995.34
"(36.3730207, -105.2584209)",2994.36
"(36.37304014, -105.25852283)",2993.45
"(36.37305957, -105.25862475)",2992.39
"(36.37307901, -105.25872667)",2991.33
"(36.37309845, -105.2588286)",2990.55
"(36.37311789, -105.25893053)",2989.69
"(36.37313733, -105.25903245)",2988.53
"(36.37315676, -105.25913438)",2987.18
"(36.3731762, -105.2592363)",2986.10
"(36.37318484, -105.25935433)",2984.45
"(36.37319348, -105.25947235)",2982.74
"(36.37320211, -105.25959037)",2981.04
"(36.37321075, -105.2597084)",2979.37
"(36.37321939, -105.25982642)",2977.52
"(36.37322803, -105.25994445)",2975.67
"(36.37323666, -105.26006248)",2973.99
"(36.3732453, -105.2601805)",2972.18
"(36.37326257, -105.26029046)",2970.74
"(36.37327985, -105.26040043)",2969.62
"(36.37329713, -105.26051039)",2968.35
"(36.3733144, -105.26062035)",2966.88
"(36.37333168, -105.26073031)",2965.49
"(36.37334895, -105.26084028)",2963.90
"(36.37336622, -105.26095024)",2962.67
"(36.3733835, -105.2610602)",2961.64
"(36.3734483, -105.26116212)",2960.34
"(36.3735131, -105.26126405)",2958.90
"(36.3735779, -105.26136597)",2957.55
"(36.3736427, -105.2614679)",2956.53
"(36.37376015, -105.26153525)",2955.08
"(36.3738776, -105.2616026)",2953.05
"(36.37399505, -105.26166995)",2950.60
"(36.3741125, -105.2617373)",2947.57
"(36.37421965, -105.2617987)",2945.28
"(36.3743268, -105.2618601)",2942.95
"(36.37443395, -105.2619215)",2940.45
"(36.3745411, -105.2619829)",2938.18
"(36.37461669, -105.26196949)",2936.94
"(36.37469228, -105.26195608)",2935.66
"(36.37476786, -105.26194266)",2934.52
"(36.37484345, -105.26192925)",2933.04
"(36.37491904, -105.26191584)",2931.66
"(36.37499462, -105.26190243)",2930.43
"(36.37507021, -105.26188901)",2929.36
"(36.3751458, -105.2618756)",2928.38
"(36.37521057, -105.26176832)",2927.10
"(36.37527535, -105.26166105)",2925.51
"(36.37534012, -105.26155378)",2923.60
"(36.3754049, -105.2614465)",2921.31
"(36.3754481, -105.2613392)",2918.48
"(36.3754913, -105.2612319)",2916.13
"(36.3755345, -105.2611246)",2915.68
"(36.3755777, -105.2610173)",2914.58
"(36.37562953, -105.2609261)",2913.31
"(36.37568135, -105.2608349)",2911.60
"(36.37573318, -105.2607437)",2909.16
"(36.375785, -105.2606525)",2907.70
"(36.3759146, -105.26062035)",2905.39
"(36.3760442, -105.2605882)",2904.47
"(36.37612625, -105.2606472)",2903.34
"(36.3762083, -105.2607062)",2902.31
"(36.37629035, -105.2607652)",2901.50
"(36.3763724, -105.2608242)",2900.74
"(36.37649335, -105.2608832)",2899.57
"(36.3766143, -105.2609422)",2898.54
"(36.37673525, -105.2610012)",2897.75
"(36.3768562, -105.2610602)",2896.85
"(36.37696847, -105.26102803)",2896.01
"(36.37708075, -105.26099585)",2894.79
"(36.37719303, -105.26096367)",2892.53
"(36.3773053, -105.2609315)",2890.00
"(36.37738521, -105.26090736)",2888.24
"(36.37746513, -105.26088323)",2886.61
"(36.37754504, -105.26085909)",2885.27
"(36.37762495, -105.26083495)",2884.21
"(36.37770486, -105.26081081)",2883.29
"(36.37778477, -105.26078667)",2882.46
"(36.37786469, -105.26076254)",2882.03
"(36.3779446, -105.2607384)",2881.52
"(36.37802234, -105.26073303)",2880.74
"(36.37810007, -105.26072765)",2879.89
"(36.37817781, -105.26072228)",2879.12
"(36.37825555, -105.2607169)",2878.13
"(36.37833329, -105.26071153)",2876.69
"(36.37841102, -105.26070615)",2874.97
"(36.37848876, -105.26070078)",2873.29
"(36.3785665, -105.2606954)",2871.76
