coordinates,elevation
"(43.6558886, -72.8413945)",721.36
"(43.65601142, -72.84144145)",720.04
"(43.65613425, -72.8414884)",718.50
"(43.65625707, -72.84153535)",716.60
"(43.6563799, -72.8415823)",714.49
"(43.65649885, -72.84162523)",712.09
"(43.6566178, -72.84166815)",709.35
"(43.65673675, -72.84171108)",706.45
"(43.6568557, -72.841754)",703.34
"(43.6569827, -72.8417476)",700.83
"(43.65704996, -72.8417663)",699.53
"(43.65711723, -72.841785)",698.25
"(43.65718449, -72.8418037)",696.95
"(43.65725175, -72.8418224)",695.68
"(43.65731901, -72.8418411)",694.49
"(43.65738628, -72.8418598)",693.38
"(43.65745354, -72.8418785)",692.34
"(43.6575208, -72.8418972)",691.32
"(43.65761615, -72.84192427)",689.90
"(43.6577115, -72.84195135)",688.59
"(43.65780685, -72.84197843)",687.33
"(43.6579022, -72.8420055)",685.93
"(43.6579976, -72.8420326)",684.24
"(43.658093, -72.8420597)",682.26
"(43.65819002, -72.84209457)",679.84
"(43.65828705, -72.84212945)",677.16
"(43.65838408, -72.84216432)",673.95
"(43.6584811, -72.8421992)",670.80
"(43.65857813, -72.84223407)",668.71
"(43.65867515, -72.84226895)",666.69
"(43.65877217, -72.84230383)",664.55
"(43.6588692, -72.8423387)",662.20
"(43.65894294, -72.84236284)",660.35
"(43.65901667, -72.84238697)",658.51
"(43.65909041, -72.84241111)",656.44
"(43.65916415, -72.84243525)",654.28
"(43.65923789, -72.84245939)",652.02
"(43.65931163, -72.84248353)",649.52
"(43.65938536, -72.84250766)",646.92
"(43.6594591, -72.8425318)",643.83
"(43.65956709, -72.84257136)",639.74
"(43.65967507, -72.84261093)",637.16
"(43.65978306, -72.84265049)",634.47
"(43.65989105, -72.84269005)",631.91
"(43.65999904, -72.84272961)",629.14
"(43.66010703, -72.84276918)",626.31
"(43.66021501, -72.84280874)",623.05
"(43.660323, -72.8428483)",620.34
"(43.66040314, -72.84287579)",618.74
"(43.66048328, -72.84290327)",617.12
"(43.66056341, -72.84293076)",615.97
"(43.66064355, -72.84295825)",615.37
"(43.66072369, -72.84298574)",615.04
"(43.66080383, -72.84301323)",614.70
"(43.66088396, -72.84304071)",614.29
"(43.6609641, -72.8430682)",613.87
"(43.6540819, -72.8408691)",739.62
"(43.65410675, -72.84101155)",738.43
"(43.6541316, -72.841154)",737.29
"(43.65414965, -72.841247)",736.53
"(43.6541677, -72.84134)",735.76
"(43.65418575, -72.841433)",734.99
"(43.6542038, -72.841526)",734.20
"(43.65423245, -72.8416584)",733.28
"(43.6542611, -72.8417908)",732.53
"(43.65426767, -72.84192562)",732.12
"(43.65427425, -72.84206045)",731.66
"(43.65428083, -72.84219527)",731.07
"(43.6542874, -72.8423301)",730.65
"(43.6543013, -72.8424813)",730.45
"(43.65430695, -72.84265575)",730.41
"(43.6543126, -72.8428302)",730.25
"(43.65434735, -72.8429732)",729.73
"(43.6543821, -72.8431162)",729.26
"(43.6544909, -72.84313102)",728.00
"(43.6545997, -72.84314585)",726.79
"(43.6547085, -72.84316068)",725.57
"(43.6548173, -72.8431755)",724.35
"(43.6548991, -72.84322985)",723.34
"(43.6549809, -72.8432842)",722.26
"(43.6550627, -72.84333855)",721.09
"(43.6551445, -72.8433929)",719.96
"(43.65523323, -72.84345322)",718.71
"(43.65532195, -72.84351355)",717.37
"(43.65541067, -72.84357388)",715.93
"(43.6554994, -72.8436342)",714.47
"(43.65557355, -72.84370022)",713.07
"(43.6556477, -72.84376625)",711.59
"(43.65572185, -72.84383228)",710.10
"(43.655796, -72.8438983)",708.62
"(43.65585592, -72.84397648)",707.19
"(43.65591585, -72.84405465)",705.83
"(43.65597578, -72.84413283)",704.54
