coordinates,elevation
"(43.5997265, -110.8386527)",2332.52
"(43.59967905, -110.83855525)",2329.79
"(43.5996316, -110.8384578)",2327.05
"(43.599585, -110.83836393)",2324.44
"(43.5995384, -110.83827005)",2321.85
"(43.5994918, -110.83817618)",2319.42
"(43.5994452, -110.8380823)",2316.98
"(43.59939857, -110.83798305)",2314.55
"(43.59935195, -110.8378838)",2312.04
"(43.59930533, -110.83778455)",2309.83
"(43.5992587, -110.8376853)",2307.80
"(43.59922375, -110.83758605)",2305.78
"(43.5991888, -110.8374868)",2303.19
"(43.59915385, -110.83738755)",2300.31
"(43.5991189, -110.8372883)",2297.49
"(43.59906062, -110.83717565)",2293.91
"(43.59900235, -110.837063)",2290.20
"(43.59894407, -110.83695035)",2286.42
"(43.5988858, -110.8368377)",2283.23
"(43.5988547, -110.8367197)",2280.58
"(43.5988236, -110.8366017)",2277.41
"(43.59876535, -110.8364354)",2273.06
"(43.5987071, -110.8362691)",2269.20
"(43.5987148, -110.8361189)",2264.81
"(43.59869565, -110.83602045)",2261.23
"(43.5986765, -110.835922)",2257.84
"(43.6082462, -110.8326111)",2520.62
"(43.6081717, -110.83263331)",2518.43
"(43.6080972, -110.83265553)",2516.25
"(43.6080227, -110.83267774)",2513.92
"(43.6079482, -110.83269995)",2511.15
"(43.6078737, -110.83272216)",2508.19
"(43.6077992, -110.83274438)",2505.12
"(43.6077247, -110.83276659)",2502.11
"(43.6076502, -110.8327888)",2499.78
"(43.60757219, -110.8327762)",2498.13
"(43.60749417, -110.8327636)",2495.71
"(43.60741616, -110.832751)",2492.76
"(43.60733815, -110.8327384)",2489.95
"(43.60726014, -110.8327258)",2488.16
"(43.60718213, -110.8327132)",2487.49
"(43.60710411, -110.8327006)",2486.34
"(43.6070261, -110.832688)",2484.96
"(43.60693259, -110.8326724)",2483.52
"(43.60683909, -110.8326568)",2481.93
"(43.60674558, -110.8326412)",2480.46
"(43.60665207, -110.8326256)",2478.98
"(43.60655857, -110.83261)",2477.23
"(43.60646506, -110.8325944)",2475.30
"(43.60637156, -110.8325788)",2473.13
"(43.60627805, -110.8325632)",2470.67
"(43.60618454, -110.8325476)",2468.24
"(43.60609104, -110.832532)",2465.90
