coordinates,elevation
"(44.247283, -71.4680717)",792.01
"(44.24732735, -71.46795395)",788.76
"(44.2473717, -71.4678362)",786.07
"(44.2473833, -71.46774275)",785.25
"(44.2473949, -71.4676493)",783.88
"(44.2474129, -71.4675125)",781.56
"(44.247422, -71.4673838)",779.40
"(44.2474311, -71.4672551)",776.51
"(44.2474258, -71.4671104)",774.12
"(44.2474205, -71.4669657)",771.04
"(44.2474116, -71.4668061)",768.67
"(44.2474027, -71.4666465)",767.20
"(44.2474035, -71.4664749)",764.43
"(44.2474043, -71.4663033)",760.17
"(44.2474051, -71.4661317)",756.52
"(44.2474059, -71.4659601)",753.61
"(44.24741675, -71.46584)",751.79
"(44.2474276, -71.4657199)",749.80
"(44.247455, -71.4655844)",746.73
"(44.2474824, -71.4654489)",743.69
"(44.24751905, -71.46534275)",741.51
"(44.2475557, -71.4652366)",739.46
"(44.24763585, -71.4651194)",737.37
"(44.247716, -71.4650022)",735.01
"(44.2477791, -71.46489945)",732.82
"(44.2478422, -71.4647967)",730.25
"(44.2479199, -71.4646432)",727.76
"(44.2515487, -71.4652414)",676.81
"(44.25163275, -71.46511175)",673.45
"(44.2517168, -71.4649821)",670.44
"(44.25178508, -71.4648874)",668.00
"(44.25185335, -71.4647927)",665.64
"(44.25192162, -71.464698)",663.53
"(44.2519899, -71.4646033)",661.16
"(44.25206332, -71.46452755)",659.09
"(44.25213675, -71.4644518)",656.91
"(44.25221018, -71.46437605)",654.54
"(44.2522836, -71.4643003)",652.23
"(44.25236127, -71.46424545)",649.75
"(44.25243895, -71.4641906)",647.24
"(44.25251662, -71.46413575)",644.51
"(44.2525943, -71.4640809)",642.28
"(44.25269894, -71.46401958)",639.46
"(44.25280358, -71.46395825)",636.32
"(44.25290821, -71.46389693)",633.38
"(44.25301285, -71.4638356)",631.62
"(44.25311749, -71.46377428)",629.78
"(44.25322212, -71.46371295)",627.51
"(44.25332676, -71.46365163)",625.06
"(44.2534314, -71.4635903)",622.92
"(44.25355117, -71.463538)",620.48
"(44.25367095, -71.4634857)",617.74
"(44.25379073, -71.4634334)",615.16
"(44.2539105, -71.4633811)",612.52
"(44.254022, -71.46336865)",610.20
"(44.2541335, -71.4633562)",607.99
"(44.254245, -71.46334375)",606.35
"(44.2543565, -71.4633313)",605.18
"(44.2544485, -71.4633191)",603.32
"(44.2545405, -71.4633069)",600.83
"(44.2546325, -71.4632707)",598.44
"(44.2547245, -71.4632345)",596.51
"(44.25479205, -71.4631809)",594.81
"(44.2548596, -71.4631273)",593.01
"(44.25493795, -71.463036)",590.62
"(44.2550163, -71.4629447)",588.36
"(44.2551038, -71.4628817)",586.18
"(44.2551913, -71.4628187)",583.88
"(44.2552788, -71.4627557)",582.00
"(44.2553663, -71.4626927)",579.78
"(44.25544287, -71.46262803)",577.92
"(44.25551945, -71.46256335)",575.85
"(44.25559602, -71.46249868)",574.42
"(44.2556726, -71.462434)",573.30
"(44.25574917, -71.46236932)",572.41
"(44.25582575, -71.46230465)",571.30
"(44.25590233, -71.46223997)",569.52
"(44.2559789, -71.4621753)",567.71
"(44.2560519, -71.4621236)",565.63
"(44.2561249, -71.4620719)",563.49
"(44.2561979, -71.4620202)",561.38
"(44.2562709, -71.4619685)",559.26
"(44.2563439, -71.4619168)",557.27
"(44.2564169, -71.4618651)",555.30
"(44.2564899, -71.4618134)",553.53
"(44.2565629, -71.4617617)",551.71
"(44.25662709, -71.46172199)",549.75
"(44.25669127, -71.46168227)",547.87
"(44.25675546, -71.46164256)",546.08
"(44.25681965, -71.46160285)",544.22
"(44.25688384, -71.46156314)",541.99
"(44.25694802, -71.46152342)",539.97
"(44.25701221, -71.46148371)",538.00
"(44.2570764, -71.461444)",535.84
"(44.2571389, -71.4614059)",533.97
"(44.2572014, -71.4613678)",532.02
"(44.2572639, -71.4613297)",530.05
"(44.2573264, -71.4612916)",527.83
"(44.25738736, -71.46124789)",525.72
"(44.25744832, -71.46120418)",523.54
"(44.25750929, -71.46116046)",521.17
"(44.25757025, -71.46111675)",518.67
"(44.25763121, -71.46107304)",516.32
"(44.25769218, -71.46102932)",514.13
"(44.25775314, -71.46098561)",512.06
"(44.2578141, -71.4609419)",509.82
"(44.25788865, -71.46087687)",506.92
"(44.2579632, -71.46081185)",504.44
"(44.25803775, -71.46074683)",502.14
"(44.2581123, -71.4606818)",499.92
"(44.25816725, -71.46061915)",498.35
"(44.2582222, -71.4605565)",496.85
"(44.25827715, -71.46049385)",495.57
"(44.2583321, -71.4604312)",494.68
"(44.2584011, -71.4603752)",493.55
"(44.2584701, -71.4603192)",492.69
"(44.2585391, -71.4602632)",492.44
"(44.2586081, -71.4602072)",492.21
"(44.25868205, -71.46017555)",491.80
"(44.258756, -71.4601439)",491.40
"(44.2491385, -71.4739454)",802.28
"(44.2491693, -71.474125)",801.09
"(44.2492001, -71.4743046)",799.29
"(44.2492529, -71.4744519)",798.00
"(44.2493057, -71.4745992)",796.80
"(44.2493722, -71.47468455)",796.71
"(44.2494387, -71.4747699)",796.01
"(44.24953817, -71.4748935)",795.29
"(44.24963765, -71.4750171)",794.53
"(44.24973712, -71.4751407)",793.64
"(44.2498366, -71.4752643)",792.91
"(44.249901, -71.47538735)",792.02
"(44.2499654, -71.4755104)",790.69
"(44.2499982, -71.47561845)",789.54
"(44.250031, -71.4757265)",788.13
"(44.2500455, -71.4758207)",786.92
"(44.25006, -71.4759149)",785.53
"(44.2500745, -71.4760091)",784.37
"(44.250089, -71.4761033)",783.50
"(44.25012295, -71.4762076)",782.65
"(44.2501569, -71.4763119)",781.63
"(44.2502106, -71.47638645)",780.58
