coordinates,elevation
"(38.9445471, -119.8998915)",2755.85
"(38.94461955, -119.8997517)",2753.72
"(38.944692, -119.8996119)",2749.22
"(38.94477945, -119.8995072)",2744.36
"(38.9448669, -119.8994025)",2742.37
"(38.94493777, -119.8993521)",2739.59
"(38.94500865, -119.8993017)",2737.28
"(38.94507953, -119.8992513)",2735.01
"(38.9451504, -119.8992009)",2732.86
"(38.94526503, -119.89913885)",2728.94
"(38.94537965, -119.8990768)",2724.63
"(38.94549428, -119.89901475)",2720.47
"(38.9456089, -119.8989527)",2716.50
"(38.94568204, -119.89891489)",2714.18
"(38.94575518, -119.89887708)",2711.75
"(38.94582831, -119.89883926)",2708.14
"(38.94590145, -119.89880145)",2704.29
"(38.94597459, -119.89876364)",2700.77
"(38.94604772, -119.89872583)",2698.62
"(38.94612086, -119.89868801)",2697.06
"(38.946194, -119.8986502)",2695.12
"(38.94631012, -119.89861335)",2691.29
"(38.94642625, -119.8985765)",2686.93
"(38.94654237, -119.89853965)",2683.92
"(38.9466585, -119.8985028)",2680.50
"(38.94674295, -119.89848922)",2678.35
"(38.9468274, -119.89847565)",2676.59
"(38.94691185, -119.89846207)",2674.47
"(38.9469963, -119.8984485)",2673.21
"(38.94707045, -119.89843415)",2671.98
"(38.9471446, -119.8984198)",2670.41
"(38.94721875, -119.89840545)",2668.71
"(38.9472929, -119.8983911)",2666.90
"(38.9284304, -119.9047944)",2962.89
"(38.9283906, -119.9047161)",2963.14
"(38.9283801, -119.9046346)",2961.77
"(38.9283876, -119.9045668)",2960.34
"(38.9284283, -119.9044407)",2958.66
"(38.9284932, -119.9042934)",2956.82
"(38.9285645, -119.9042282)",2955.04
"(38.9286358, -119.904163)",2953.44
"(38.92871835, -119.9040653)",2951.26
"(38.9288009, -119.9039676)",2948.56
"(38.92888385, -119.9039133)",2946.07
"(38.9289668, -119.903859)",2942.62
"(38.92904975, -119.9038047)",2940.07
"(38.9291327, -119.9037504)",2937.93
"(38.92919155, -119.90370193)",2935.97
"(38.9292504, -119.90365345)",2933.42
"(38.92930925, -119.90360498)",2931.04
"(38.9293681, -119.9035565)",2929.47
"(38.92945415, -119.90348)",2925.35
"(38.9295402, -119.9034035)",2922.08
"(38.9360647, -119.9379028)",2047.01
"(38.9361077, -119.93802147)",2043.79
"(38.9361507, -119.93814015)",2040.41
"(38.9361937, -119.93825883)",2037.32
"(38.9362367, -119.9383775)",2034.90
"(38.936261, -119.9385368)",2032.79
"(38.9362853, -119.9386961)",2031.90
"(38.9362683, -119.9388023)",2031.67
"(38.9362513, -119.9389085)",2031.16
"(38.9362027, -119.93898035)",2030.44
"(38.9361541, -119.9390522)",2029.79
"(38.93607635, -119.93911465)",2029.21
"(38.9359986, -119.9391771)",2028.85
"(38.93592085, -119.93923955)",2028.50
"(38.9358431, -119.939302)",2028.03
"(38.93572162, -119.93935667)",2027.50
"(38.93560015, -119.93941135)",2026.91
"(38.93547867, -119.93946603)",2026.39
"(38.9353572, -119.9395207)",2026.16
"(38.9352989, -119.93958005)",2026.22
"(38.9352406, -119.9396394)",2026.32
"(38.9351774, -119.9396956)",2025.97
"(38.9351142, -119.9397518)",2025.37
"(38.9350219, -119.9398018)",2025.28
"(38.9349903, -119.9397992)",2025.51
"(38.9349556, -119.9397016)",2025.89
"(38.9577546, -119.8943905)",2347.44
"(38.95779335, -119.89429465)",2346.53
"(38.9578321, -119.8941988)",2345.93
"(38.95786075, -119.8940786)",2345.53
"(38.9578894, -119.8939584)",2345.04
"(38.9579045, -119.8938052)",2344.68
"(38.9579196, -119.893652)",2343.52
"(38.9579256, -119.89353955)",2343.38
"(38.9579316, -119.8934271)",2343.19
"(38.9580056, -119.8933197)",2342.63
"(38.9580772, -119.89322605)",2340.77
"(38.9581488, -119.8931324)",2339.44
"(38.95821065, -119.89308085)",2338.68
"(38.9582725, -119.8930293)",2337.83
"(38.95833435, -119.89297775)",2336.90
"(38.9583962, -119.8929262)",2336.22
"(38.9584745, -119.8928858)",2335.20
"(38.9585528, -119.8928454)",2333.91
"(38.9586101, -119.892764)",2333.82
"(38.9586071, -119.8927252)",2334.48
"(38.9585535, -119.8927224)",2335.26
"(38.9287951, -119.9046635)",2949.16
"(38.92892223, -119.90467452)",2945.05
"(38.92904935, -119.90468555)",2942.07
"(38.92917647, -119.90469658)",2939.31
"(38.9293036, -119.9047076)",2936.20
"(38.92942727, -119.90469985)",2931.92
"(38.92955095, -119.9046921)",2929.31
"(38.92967463, -119.90468435)",2926.72
"(38.9297983, -119.9046766)",2923.62
"(38.9299069, -119.90466885)",2920.67
"(38.9300155, -119.9046611)",2918.58
"(38.9301241, -119.90465335)",2916.28
"(38.9302327, -119.9046456)",2914.55
"(38.93032472, -119.9046417)",2913.61
"(38.93041675, -119.9046378)",2912.37
"(38.93050877, -119.9046339)",2910.95
"(38.9306008, -119.90463)",2908.86
"(38.93068073, -119.9046145)",2907.95
"(38.93076065, -119.904599)",2907.96
"(38.93084057, -119.9045835)",2907.27
"(38.9309205, -119.904568)",2906.63
"(38.93102005, -119.90450985)",2905.16
"(38.9311196, -119.9044517)",2904.27
"(38.93119352, -119.90441485)",2903.11
"(38.93126745, -119.904378)",2902.20
"(38.93134138, -119.90434115)",2902.01
"(38.9314153, -119.9043043)",2902.05
"(38.9315088, -119.90427715)",2901.86
"(38.9316023, -119.90425)",2901.77
"(38.9316958, -119.90422285)",2901.78
"(38.9317893, -119.9041957)",2902.04
"(38.93188585, -119.90417242)",2902.41
"(38.9319824, -119.90414915)",2903.40
"(38.93207895, -119.90412588)",2903.45
"(38.9321755, -119.9041026)",2902.68
"(38.93227805, -119.90408902)",2902.69
"(38.9323806, -119.90407545)",2902.20
"(38.93248315, -119.90406187)",2901.80
"(38.9325857, -119.9040483)",2902.01
"(38.9326632, -119.90406225)",2902.94
"(38.9327407, -119.9040762)",2903.55
"(38.93282595, -119.904113)",2902.95
"(38.9329112, -119.9041498)",2901.22
"(38.932992, -119.9041565)",2900.66
"(38.927532, -119.9026804)",2978.68
"(38.9274388, -119.9026088)",2978.81
"(38.92738603, -119.90255192)",2978.66
"(38.92733325, -119.90249505)",2978.61
"(38.92728048, -119.90243818)",2978.22
"(38.9272277, -119.9023813)",2978.41
"(38.9271338, -119.9023004)",2978.15
"(38.9270399, -119.9022195)",2977.83
"(38.9269407, -119.9021619)",2977.64
"(38.9268415, -119.9021043)",2977.38
"(38.92673805, -119.90204535)",2976.79
"(38.9266346, -119.9019864)",2975.98
"(38.926577, -119.90192605)",2975.35
"(38.9265194, -119.9018657)",2974.24
"(38.9264618, -119.90176975)",2973.08
"(38.9264042, -119.9016738)",2971.81
"(38.9263466, -119.9015778)",2971.00
"(38.9262826, -119.9014297)",2967.97
"(38.9262197, -119.9013831)",2966.58
"(38.9261568, -119.9013365)",2964.69
"(38.9260768, -119.90131387)",2964.81
"(38.9259968, -119.90129125)",2964.32
"(38.9259168, -119.90126863)",2963.84
"(38.9258368, -119.901246)",2963.84
"(38.9257376, -119.90121445)",2964.42
"(38.9256384, -119.9011829)",2963.66
"(38.92556532, -119.90117947)",2962.99
"(38.92549225, -119.90117605)",2962.24
"(38.92541918, -119.90117263)",2962.10
"(38.9253461, -119.9011692)",2962.57
"(38.92523625, -119.90113355)",2962.87
"(38.9251264, -119.9010979)",2961.49
"(38.9250993, -119.9010039)",2960.58
"(38.9250842, -119.9008955)",2959.66
"(38.9194168, -119.9125206)",2761.16
"(38.9194512, -119.91262642)",2758.99
"(38.9194856, -119.91273225)",2756.42
"(38.91952, -119.91283807)",2754.22
"(38.9195544, -119.9129439)",2752.28
"(38.9195906, -119.91307768)",2749.99
"(38.9196268, -119.91321145)",2748.26
"(38.919663, -119.91334523)",2746.64
"(38.9196992, -119.913479)",2745.06
"(38.9197339, -119.9135837)",2743.80
"(38.9197686, -119.9136884)",2742.18
"(38.9198033, -119.9137931)",2740.44
"(38.919838, -119.9138978)",2738.57
"(38.91988627, -119.91397538)",2736.52
"(38.91993455, -119.91405295)",2734.56
"(38.91998283, -119.91413052)",2732.63
"(38.9200311, -119.9142081)",2730.66
"(38.92008995, -119.91428177)",2728.46
"(38.9201488, -119.91435545)",2726.20
"(38.92020765, -119.91442912)",2723.52
"(38.9202665, -119.9145028)",2720.79
"(38.92036455, -119.91459392)",2716.85
"(38.9204626, -119.91468505)",2713.04
"(38.92056065, -119.91477618)",2709.42
"(38.9206587, -119.9148673)",2705.33
"(38.9207115, -119.91492935)",2703.24
"(38.9207643, -119.9149914)",2701.69
"(38.9208171, -119.91505345)",2699.54
"(38.9208699, -119.9151155)",2697.46
"(38.9209227, -119.91521245)",2694.84
"(38.9209755, -119.9153094)",2692.00
"(38.9210283, -119.91540635)",2688.43
"(38.9210811, -119.9155033)",2684.14
"(38.92114747, -119.91565067)",2677.92
"(38.92121385, -119.91579805)",2670.77
"(38.92128023, -119.91594543)",2664.23
"(38.9213466, -119.9160928)",2658.24
"(38.92138583, -119.91620525)",2654.20
"(38.92142505, -119.9163177)",2650.78
"(38.92146427, -119.91643015)",2647.82
"(38.9215035, -119.9165426)",2645.28
"(38.92152762, -119.91662597)",2643.69
"(38.92155175, -119.91670935)",2641.64
"(38.92157588, -119.91679272)",2639.44
