coordinates,elevation
"(44.4125744, -72.85021)",761.84
"(44.41266785, -72.85012466)",761.69
"(44.4127613, -72.85003933)",760.28
"(44.41285475, -72.84995399)",756.57
"(44.4129482, -72.84986865)",754.52
"(44.41304165, -72.84978331)",753.37
"(44.4131351, -72.84969797)",751.66
"(44.41322855, -72.84961264)",749.17
"(44.413322, -72.8495273)",745.70
"(44.4133862, -72.84946669)",743.96
"(44.4134504, -72.84940608)",742.72
"(44.4135146, -72.84934546)",741.69
"(44.4135788, -72.84928485)",740.91
"(44.413643, -72.84922424)",739.98
"(44.4137072, -72.84916363)",738.94
"(44.4137714, -72.84910301)",738.57
"(44.4138356, -72.8490424)",737.99
"(44.41390835, -72.84897375)",737.28
"(44.4139811, -72.8489051)",736.16
"(44.41409223, -72.84883535)",733.02
"(44.41420335, -72.8487656)",730.29
"(44.41431447, -72.84869585)",728.31
"(44.4144256, -72.8486261)",726.47
"(44.41449678, -72.84853679)",724.55
"(44.41456795, -72.84844748)",723.21
"(44.41463912, -72.84835816)",721.90
"(44.4147103, -72.84826885)",720.53
"(44.41478147, -72.84817954)",719.57
"(44.41485265, -72.84809023)",718.44
"(44.41492383, -72.84800091)",717.56
"(44.414995, -72.8479116)",717.57
"(44.41508663, -72.84785064)",717.04
"(44.41517825, -72.84778968)",716.49
"(44.41526987, -72.84772871)",715.55
"(44.4153615, -72.84766775)",714.53
"(44.41545312, -72.84760679)",713.17
"(44.41554475, -72.84754582)",711.50
"(44.41563638, -72.84748486)",711.34
"(44.415728, -72.8474239)",711.61
"(44.4116279, -72.8546015)",680.76
"(44.41160108, -72.85469806)",677.28
"(44.41157425, -72.85479462)",674.48
"(44.41154743, -72.85489119)",671.55
"(44.4115206, -72.85498775)",669.23
"(44.41149378, -72.85508431)",666.45
"(44.41146695, -72.85518088)",663.05
"(44.41144012, -72.85527744)",659.77
"(44.4114133, -72.855374)",657.58
"(44.41139319, -72.85547056)",655.39
"(44.41137308, -72.85556712)",652.89
"(44.41135296, -72.85566369)",650.12
"(44.41133285, -72.85576025)",647.42
"(44.41131274, -72.85585681)",645.08
"(44.41129263, -72.85595337)",642.29
"(44.41127251, -72.85604994)",639.29
"(44.4112524, -72.8561465)",636.75
"(44.41123899, -72.85628464)",633.34
"(44.41122558, -72.85642277)",630.13
"(44.41121216, -72.85656091)",626.54
"(44.41119875, -72.85669905)",622.83
"(44.41118534, -72.85683719)",619.26
"(44.41117192, -72.85697533)",616.20
"(44.41115851, -72.85711346)",612.61
"(44.4111451, -72.8572516)",609.44
"(44.41112115, -72.8574085)",605.71
"(44.4110972, -72.8575654)",602.02
"(44.41107325, -72.8577223)",598.63
"(44.4110493, -72.8578792)",594.89
"(44.41102535, -72.8580361)",591.76
"(44.4110014, -72.858193)",588.33
"(44.41097745, -72.8583499)",585.24
"(44.4109535, -72.8585068)",582.96
"(44.41093242, -72.85867579)",579.51
"(44.41091135, -72.85884477)",576.57
"(44.41089027, -72.85901376)",573.62
"(44.4108692, -72.85918275)",570.57
"(44.41084813, -72.85935174)",568.02
"(44.41082705, -72.85952073)",564.65
"(44.41080598, -72.85968971)",560.20
"(44.4107849, -72.8598587)",555.72
"(44.41077149, -72.86002097)",552.52
"(44.41075808, -72.86018325)",550.84
"(44.41074466, -72.86034552)",548.24
"(44.41073125, -72.8605078)",545.72
"(44.41071784, -72.86067008)",542.30
"(44.41070442, -72.86083235)",538.46
"(44.41069101, -72.86099462)",534.91
"(44.4106776, -72.8611569)",531.72
"(44.4106776, -72.86134195)",527.93
"(44.4106776, -72.861527)",524.50
"(44.4106776, -72.86171205)",519.81
"(44.4106776, -72.8618971)",515.57
"(44.4125706, -72.8511898)",748.84
"(44.41265873, -72.85129707)",746.91
"(44.41274685, -72.85140435)",743.90
"(44.41283498, -72.85151163)",738.29
"(44.4129231, -72.8516189)",731.70
"(44.41301505, -72.85174498)",725.63
"(44.413107, -72.85187105)",716.91
"(44.41319895, -72.85199712)",711.21
"(44.4132909, -72.8521232)",706.37
"(44.41335796, -72.85221037)",702.15
"(44.41342502, -72.85229755)",697.25
"(44.41349209, -72.85238473)",692.64
"(44.41355915, -72.8524719)",687.68
"(44.41362621, -72.85255907)",683.02
"(44.41369327, -72.85264625)",679.42
"(44.41376034, -72.85273342)",677.51
"(44.4138274, -72.8528206)",675.75
"(44.4138356, -72.8490424)",737.99
"(44.4138928, -72.8491451)",735.73
"(44.41395, -72.8492478)",732.24
"(44.4140094, -72.84937387)",728.87
"(44.4140688, -72.84949995)",726.23
