coordinates,elevation
"(39.6217602, -106.3895275)",3064.72
"(39.621804, -106.38960985)",3063.81
"(39.6218478, -106.3896922)",3063.39
"(39.6218916, -106.38977455)",3062.71
"(39.6219354, -106.3898569)",3061.82
"(39.6219792, -106.38993925)",3061.41
"(39.622023, -106.3900216)",3060.56
"(39.6220668, -106.39010395)",3059.50
"(39.6221106, -106.3901863)",3058.58
"(39.62218611, -106.39029626)",3057.47
"(39.62226163, -106.39040622)",3056.27
"(39.62233714, -106.39051619)",3054.53
"(39.62241265, -106.39062615)",3052.69
"(39.62248816, -106.39073611)",3051.40
"(39.62256368, -106.39084607)",3049.99
"(39.62263919, -106.39095604)",3048.69
"(39.6227147, -106.391066)",3047.48
"(39.6227992, -106.39120012)",3046.25
"(39.6228837, -106.39133425)",3044.70
"(39.6229682, -106.39146838)",3043.51
"(39.6230527, -106.3916025)",3042.38
"(39.62314775, -106.3916937)",3041.11
"(39.6232428, -106.3917849)",3038.91
"(39.62333785, -106.3918761)",3035.74
"(39.6234329, -106.3919673)",3032.74
"(39.62351047, -106.39198339)",3030.69
"(39.62358805, -106.39199948)",3028.73
"(39.62366563, -106.39201556)",3027.11
"(39.6237432, -106.39203165)",3025.11
"(39.62382077, -106.39204774)",3023.20
"(39.62389835, -106.39206383)",3021.22
"(39.62397593, -106.39207991)",3019.39
"(39.6240535, -106.392096)",3017.72
"(39.62412111, -106.39208929)",3016.26
"(39.62418871, -106.39208259)",3014.96
"(39.62425632, -106.39207588)",3013.58
"(39.62432392, -106.39206917)",3012.12
"(39.62439153, -106.39206247)",3010.57
"(39.62445914, -106.39205576)",3009.27
"(39.62452674, -106.39204906)",3008.07
"(39.62459435, -106.39204235)",3006.94
"(39.62466196, -106.39203564)",3005.87
"(39.62472956, -106.39202894)",3004.66
"(39.62479717, -106.39202223)",3003.41
"(39.62486478, -106.39201553)",3002.11
"(39.62493238, -106.39200882)",3000.72
"(39.62499999, -106.39200211)",2999.04
"(39.62506759, -106.39199541)",2997.30
"(39.6251352, -106.3919887)",2995.76
"(39.6252509, -106.39201553)",2992.68
"(39.6253666, -106.39204235)",2989.78
"(39.6254823, -106.39206917)",2986.82
"(39.625598, -106.392096)",2983.95
"(39.62569489, -106.39212121)",2981.67
"(39.62579177, -106.39214642)",2979.66
"(39.62588866, -106.39217164)",2977.50
"(39.62598555, -106.39219685)",2975.62
"(39.62608244, -106.39222206)",2973.66
"(39.62617932, -106.39224728)",2971.75
"(39.62627621, -106.39227249)",2969.39
"(39.6263731, -106.3922977)",2967.21
"(39.62646999, -106.39232291)",2965.19
"(39.62656687, -106.39234812)",2963.36
"(39.62666376, -106.39237334)",2961.53
"(39.62676065, -106.39239855)",2959.81
"(39.62685754, -106.39242376)",2957.75
"(39.62695442, -106.39244898)",2955.81
"(39.62705131, -106.39247419)",2953.89
"(39.6271482, -106.3924994)",2952.01
"(39.62723161, -106.39252938)",2950.43
"(39.62731503, -106.39255935)",2948.78
"(39.62739844, -106.39258933)",2947.10
"(39.62748185, -106.3926193)",2945.27
"(39.62756526, -106.39264927)",2943.16
"(39.62764867, -106.39267925)",2941.55
"(39.62773209, -106.39270923)",2939.66
"(39.6278155, -106.3927392)",2937.23
"(39.62789891, -106.39276917)",2934.38
"(39.62798232, -106.39279915)",2931.80
"(39.62806574, -106.39282912)",2929.46
"(39.62814915, -106.3928591)",2926.57
"(39.62823256, -106.39288907)",2923.32
"(39.62831597, -106.39291905)",2920.16
"(39.62839939, -106.39294902)",2917.01
"(39.6284828, -106.392979)",2914.07
"(39.62857679, -106.39300026)",2910.67
"(39.62867079, -106.39302151)",2907.87
"(39.62876478, -106.39304277)",2905.01
"(39.62885877, -106.39306403)",2902.19
"(39.62895277, -106.39308528)",2899.28
"(39.62904676, -106.39310654)",2896.12
"(39.62914076, -106.39312779)",2892.97
