name,id
Snow Meadow,266245969
002,266245971
Bliss,266245973
Chimera,266245975
McDonald's Meadow,266245976
Charlie Brown,266249428
Red Pine Chute,266249429
Grande,266249430
Dutch Hallow,266249431
Fantasy Ridge,266249432
Magic Line,266249433
East Face,266249434
End Zone,266249435
After Shock,266249812
Western Boundary,266249813
Funnel Cloud,266249814
Gallery,266249815
A Chute,266249816
The Pines,266249817
Wapiti,266249818
Silver Horse,266249819
Lone Pine,266249820
Tree Time,266249821
Shadows,266249822
Ectasy,266249824
Elk Ridge,266249826
The Aspens,266249829
Sticks and Stones,266250078
Yard Sale,266250079
100 turns,266250080
Bogeyman,301858996
Bogeyman,301858997
,366237305
,366237306
,366237307
Chicane,366237308
Doc's Run,366237309
Super Fury,366237310
,366248860
,366248861
Quicksilver Gondola,398430290
1/4 Load,445665674
3/4 Load,445665676
Renny's Ridge,445687311
High Peak,445687313
Five Trees,445687316
Saddle Chutes,445687319
Whippets Chutes,445687321
Junipers,445687324
Black Hole,445690523
6 Bells,445692993
Indicator,445692994
Silver Queen,445693896
Town,612605989
Town,612605990
Sun Dog,693627317
Buckkeye,693627318
Mid-Mountain Meadows,693627319
Flat Iron,693627320
Shortline,693627322
,693627969
Lower Crowning Glory,723497474
Lower Crowning Glory,723497475
Pine Cone Ridge,770890704
Ligity Split,770890705
Vista,770890706
3 Kings,770890707
Pick'n Shovel,770890708
King's Crown,770890709
RDR,770890710
Over and Out,771111351
Raptor Way,771111352
Silver Hollow,777199426
Silverado Bowl,777199427
TNT,777199430
Zeke's Road,777199431
,777199432
New Moon,777199433
Quarter Moon,777199434
Half Moon,777199435
Constellation,777199436
Sam's Know,777199437
Homesite,777199438
Linelite,777199439
Pioneer Ridge,777199440
,844809427
Hurricane Alley,844809428
Tunnel of Fun,844809429
,844809430
Sunrise,844809431
Chicane Bypass,844809432
The Highway,844809433
Blaise's Way,844809434
Trance,879085697
Sandman,879085698
Reaper,879085699
Shadow Lands,879085700
Shortliner,880789818
Mid-Mtn Cutoff,880789819
10th Mountain,880789820
Pioneer,880789821
1/2 Load,880789822
Flying Salmon,888504461
Canis Lupis,906390971
Ripcord,906390972
Deshutes,906390973
Pinball Alley,906390974
Off Ramp,906390975
MCconkeys Double Track,987605843
,990515729
,990515730
,990515731
,990515734
Off Ramp,990515735
Off Ramp,990515736
,990515740
Blaise's Way,990515741
Blaise's Way,990515742
Trance,990515783
Trance,990515784
Bugle Ridge Bypass,990515785
Bugle Ridge Bypass,990515786
Pipe Dream,990515796
Pipe Dream,990515797
Pipe Dream,990515800
Pipe Dream,990515801
Upper White Pine,990526019
Upper White Pine,990526020
,990526021
,990526022
Georgeanna,994053176
Mimi's Way,1020440522
