name,id
Bunny Tow,202623102
Village Quad,202623135
Blackhawk Triple,202623161
Rookie's Ridge I,202623172
Apache Quad,202623236
Rookie's Ridge II,202623237
Far Side Triple,202623335
Rookie's Ridge,554389088
Geronimo,554389089
Bunny,554389090
Acorn,554389091
Old Main,554389092
Black Hawk,554389093
Acorn,554389094
Fever,554389095
Eagle,554389096
Mine Shaft,554389097
Moser,554389098
Fox,554389099
Buck,554389100
Catwalk,554389101
Apache,554389102
Warpath,554389103
Crazy horse,554389104
Park Place Tow,554664957
Rookie's Ridge,554664958
