name,id
Chinook Express,49962023
Rainier Express,49962024
Forest Queen Express,49962025
Green Valley,49962026
Quicksilver,49962027
Discovery,50612542
Gold Hills,50612543
Northway,86470525
Mt. Rainier Gondola,101016003
Wally's Way,127126791
Broadway,127126792
Mr Magoo,127126794
Little Magoo,127126796
Lower Arwine's,127126797
Queens,127126798
Rolling Knolls,127126799
Chair 6,127126800
CMAC,127126801
Side Burn,127126802
Downhill,127126804
Stump Farm,127126805
Lucky Shot,127128246
Upper Ferk's Run,127128247
Bear Pits,127128248
Exterminator,127128249
Green Valley,127128250
Bull Run,127128251
Middle Ferk's Run,127128253
Sunnyside,127128254
Gandy's Run,127128255
Little Portillo,127128256
Grubstake,127128257
Pro Course,127128259
Gold Hills,127128464
Meadow,127128466
Quicksliver,127128767
Tinkerbell,127128768
Snow Garden,127128769
Quicksilver,129727066
Otto Bahn,129727067
Snorting Elk,129727068
West Face,129729318
Glory Days,129729319
Brand X,129729320
Upper Northway,129729321
Right Angle,129729322
Kelley's Gap Road,129729323
Upper Arwine's,147068110
Cornus Creep,147068116
Grizzly Ridge,147068117
Silver Ridge,147068122
K2 Face (Chair 5 lift line),147068126
Snow Zone,147068127
Last Scream,147068130
Big Shot,147068132
Little Shot,147068138
Marmot,147068141
Powder Bowl,147068143
Exhibition,147068149
Lumpy Lane,147773436
Greg's Gulch,147773441
Memorial Forest,147773443
Deer Fly,270509646
Lower Ferk's Run,270509647
Miner's Basin,270509648
Frisco,270510637
Lizard Back Ridge,386366985
Silver basin,386367219
Paradise,386367813
Spook Hill,386368121
Bruce's Bowl,386368373
Paradise Bowl,386368442
Northway Bowl,386368931
Damn Fine Forest,388924129
Watch out for livestock,388924130
Appliance Store,388924131
Avalanche Basin,388924132
Receiver Chute,388924133
Hourglass,388924134
Brain Damage,388924135
Toaster,388924136
Pinball,388924137
Snake Chute,388924138
Sasquatch,388924139
Sasquatch Rock,388924140
A-Basin saddle run,388924141
S.E. side of Throne,388924142
,388924143
,388924144
,388924145
,388924146
,388924147
,388924148
,388924149
Silver Basin exit,388924150
Traverse,388924151
Hike to Silver KIng,388924152
,388924153
,388924154
,388924155
Employee Housing,388926554
Left Angle Trees,388926555
I-5,388926556
Lower Right angle,388926557
Lower Employee housing,388926558
,388926559
,388926560
Niagaras,388926561
,388926562
13-F,388926563
To Lot E,388926564
,388926565
Northway Backcountry,388926566
,391399418
Hike to Throne,391399419
,391399420
,391399421
,391399422
,391399423
,391399424
,391399425
Huckleberry,391399426
Snorting Elk Bowl,391399428
,992447080
,992447081
,992447083
,992447084
,992447086
,992447087
,992447088
,992447089
,992447090
,992447096
,992447097
,992447098
,992447099
,992447100
,992447101
,992447102
,992447103
,992447104
,992447105
,992447106
,992447107
,992447108
,992447109
,992447110
,992447111
,992447112
,992447113
,992447114
,992447115
,992447116
,992447117
,992447118
,992447123
,992447124
,992447125
,992447126
,992447127
,992447128
,992447130
,992447131
,992447132
,992447133
,992447134
,992447136
,992447137
,992447138
,992447139
,992447140
,992447141
,992447142
,992447143
,992447144
,992447145
,992447146
,992540112
,992688426
,992688427
Snorting Elk,992688428
,992688429
,992688430
Little Shot,992688431
,992690736
Meadow,992690737
Lower Arwine's,992690738
Lucky Shot,992690739
