name,id
Chair #2,242111773
Chair #1,242111774
Logging Trail,393238634
Lynx,393238635
Pine Grove,393238636
Rabbit Run,393238637
Big Buck,393238638
Bull Moose,393238639
Bobcat,393238640
Chipmunk,393238641
Foxhole,393238642
Fisher,393238643
Beaver,393238644
Squirrel Run,393238645
Bear,393238646
Otter Slide,393238647
Coyote,822070833
Deer Run,822070834
Skunk,822070836
,822070837
Lower Foxhole,822070838
Porcupine,822070839
Cub Carpet,822070841
