name,id
Molly's,5275472
Pucci Express,5275481
Stormin' Norman,5280949
Magic Mile,5282193
Palmer,44164310
Summit,45230418
Glade,48946322
,48946323
Christine's,48946324
Mustang Sally,48946325
Jojami,48946326
Brother Beau,48946327
,48946328
Alpine,48946329
Lift Line,48946356
Main Run Pucci,48948145
Jeff Flood Express,48948146
Main Run Pucci,48948147
EZ Way,49396712
Otto Lang,49396713
Gordo's Mile,49396714
Coffel's run,49475237
Conway's,50427209
Timberline West Leg Road,50427210
,50427212
Main Run Pucci,50427213
Wingel's Wiggle,50427214
Vicky's Run,50427217
Molly's Run,50427219
Bruno's,50427222
,50427223
Paintbrush,50612343
Pete's Plunder,52549430
Joszi,52549431
Wy'East,52549432
Huck Bowl,52549433
,52559091
,52559092
,52559093
West Run,52559094
Bob Elmer,52559297
The Bonezone,53542866
Norm's,53542867
,53542868
,54583689
Thunder,54583691
Phlox,54583692
Uncle Jon's Band,54583693
Kruser,55555923
,55555924
Willis,55555926
Bean's Run,55555928
West Pitch,94678982
Back Way,94678983
Cut Off,94678985
Buzz Cut,105202505
Kipp's Run,114640772
,139809940
Yellow Jacket,149478636
Bumblebee,149478666
Spraypaint,151455223
,257542070
Timberline West Leg Road,909155604
,1000962989
Yellow Jacket,1000962991
