name,id
E Lift,140402464
B Lift,140402466
A Lift,140402467
Carpet,140402468
F Lift,140402469
Snowtubing Lift,140402470
Snowtubing,393248903
Cascade Park,393248904
Black Bear Park,393248905
Kodiak,393248906
Broadway,393248907
Bear Pass,393248910
Timberline,393248913
Bear Claw,393248914
Polar Bear,393248915
Sun Bear,393248916
Homerun,393248917
Family Park,393248918
Bear Trap,393248919
Sasquatch,393248920
Growler,393248921
Extreme,393248925
Grizzly,393248926
Easy Street,393248927
Coaster,393248928
Drifter,393248929
Teddy Bear,393248930
Cub Run,393248931
Discovery,393248932
