name,id
Big T Glade,158017194
Connector,158017195
Esopus,158017196
Tomahawk Quad (Lift#8),158017197
Pepaction,158017198
Deer Run,158017200
Wanatuska,158022228
Mohawk,158022230
Wanatuska,158022232
Algonquin,158022237
Dot Nebel,158022238
Onteora,158022240
Area 51,158022242
Triple Chair (Lift # 7),158022243
Tomohawk Crossing,158022244
Seneca,158022246
Wanatuska,158022248
Seneca,158022249
Yahoo,158022250
Dot Nebel,158022252
Yahoo,158022254
Utsayantha,158022255
Algonquin,158022258
Onteora,158022260
Roaring Brook,158089761
Cathedral Brook,158089765
Howes Highway,158089769
Ashokan,158089773
Belleayre Run,158089775
Cathedral Brook,158089779
Super Chief High Speed Quad (Lift #6),158089780
Lower Cathedral Brook,158089785
Onondaga,158089787
Winisook,158090369
Winisook Glade,158090370
The Canyon,158099551
Iroquois,158099552
Huron,158099553
Little Creek,158099554
Eagle Falls,158099555
Handle Tow,158099558
Tongora,158099559
,158099560
Belleayre Run,158099561
Horseshoe Pass,158099562
KIDSCAMP,158099563
Running Bear,158099564
Magic Carpet,158099565
Lift Line Glade,158244445
Tongora,158244446
Chippewa Glade,158244449
Transfer Line,158244451
Cyuga,158244454
Easy In,158244455
Peekamoose,158244457
Dakota,158244459
Expressway,158244462
Tuscarora,158244473
Mohican,158244482
Discovery Way,158244491
Mohawk,158244495
Ridge Trail,158244508
Mohican,158244521
The Goat Path,158244522
Catawaba Pass,158244525
The Glen Glade,158244527
Belleayre Glade,158244529
Winisook,158244531
Peekamoose,158244532
Dakota,158244543
Lightning Quad,256330905
Dreamcatcher,381136378
Mohican,385488243
Mohican,385488246
Peekamoose,385490647
X Course,385490649
Connector,385856424
Connector,385856426
Connector,385856427
Connector,385856428
Connector,385856429
Area 51,385856430
,385864859
Chinook,385864860
Connector,385864861
Connector,385864863
Connector,385864864
Connector,385864866
Connector,385864868
Connector,385864870
Connector,385864872
Connector,385864873
Easy Out,385864874
The Canyon,385864877
The Canyon,385864880
Wanatuska,385864885
Catskill Thunder,751412810
