name,id
Burgess Creek,17136815
Thunderhead Express,17136817
Christie III,17136828
Storm Peak Express,17137132
Spur Run,17137705
Steamboat Gondola,17138113
Bashor,17138114
Sundown Express,17139208
Christie Peak Express,51722270
Preview,51722271
Wrangler,51722272
Morningside Lift,51722274
South Peak,51722275
Elkhead,51722277
Bar UE,51722278
Four Points,51722279
Pony Express,51722357
Buckaroo,144863541
Sunshine Express,144863542
Sundance,144863543
Easy Rider,144863544
Desperado,144863547
Rough Rider,144863885
Lil' Rodeo Terrain Park,144866024
Voo Doo,144866025
Vogue,144866026
Short Cut,144866027
Jess' Cutoff,144866028
All Out,144866030
See Me,144866031
Sitz,144866032
Headwall North,144866033
Lower Valley View,144866035
Stampede,144866036
Bear Claw,144866037
Bashor,144866397
Valley View,202360638
Heavenly Daze,202360995
Concentration,202360996
Eagle's Nest,202360997
Vagabond,202360998
Mother Nature,202360999
Between,202361000
Betwixt,202361001
Vertigo,202361002
Surprise,202361003
Oops,202361004
Lower Concentration,202361005
Big Foot,202361006
Ted's Ridge,202361007
Wildhorse Gondola,237694598
Why Not,238398868
Sunnyside,244647195
Giggle Gulch,252080849
BC Ski Way,252080850
Lower Rainbow,252080854
White Out,252080855
,252080856
Blizzard,252080857
Norther,252080858
,376743396
Pup,376743397
,376743398
,376743399
,376743401
Chaps,376743402
,376743403
Sundial,376743404
Cub,376743405
Buckshot,376743407
1 O'Clock,376743408
2 O'Clock,376743409
3 O'Clock,376743410
BC Liftline,376743411
Tomahawk,376743412
Broadway,376743413
Buddy's Run,376743414
Storm Peak Challenge Road,376743416
Cyclone,376743417
Daybreak,376743418
Drop Out,376743419
Dusk,376743420
Fawn,376743421
Flatout,376743422
Flintlock,376743423
High Noon,376743424
Huffman's,376743425
Hurricane,376743426
Kuus' Cruise,376743427
Longhorn,376743428
Lower High Noon,376743429
Meadow Lane,376743430
Middle Rib,376743431
Moonlight,376743432
Nelson's Run,376743433
Outlaw,376743434
Quickdraw,376743435
Rainbow,376743436
Rolex,376743437
Rowel,376743438
Royal Flush,376743439
Rudi's Run,376743440
So What,376743441
Spike,376743442
Storm Peak North,376743443
Storm Peak South,376743444
Sunset,376743445
Sunshine Liftline,376743446
Tomahawk,376743447
Tornado Lane,376743448
Tornado,376743449
Triangle 3,376743450
Twilight,376743451
Twister,376743452
Vortex,376743453
West Side,376743455
Rendezvous Way,387781978
Quickdraw,387781979
South Peak Flats,387781980
Baby Powder,387781981
Ramrod,387781982
Traverse,387939505
High Line,387939506
Sundown Liftline,387939507
Shadows,387939508
Storm Peak Catwalk,387939509
Frying Pan,387939510
Cowboy Coffee,387939511
Rooster,387939512
Snooze bar,387939513
Ski-in/ski-out access trail,397898190
Ski-in/ski-out access trail,397898191
Ski-in/ski-out access trail,397898196
Maverick Halfpipe and terrain park,697652160
Rabbit Ears Terrain Park,697652161
Giggle Gulch,771497804
Sitzback,771497805
Boulevard,771497806
Jess' Cut Off,771497807
Bear Claw,771497808
Yoo-Hoo,771497809
Rough Rider Basin,771497810
Main Drag,771497811
Beeline,771497812
Sunshine Lift Line,771497814
Closets,771497815
Sideburn,862397838
Corridor,862397839
Over Easy,862397840
Alarm CLock,862397841
Rooster,862397842
Huevos,862397843
Cheesy Grits,862397844
Wake Up Call,862397845
1/2 Hitch,902039586
Flying Z Gulch,902039587
Big Meadow,902039588
Skeeter's Run,902039589
Flying Z,902039590
Bug's Run,902039591
First Chance,902039592
Last Chance,902039593
Pony Express Liftline,902039594
Fool's Gold,902039595
Cabin Fever,902039596
Diamond Hitch,902039597
Ambush,902039598
Chuckwagon,902039599
WJW,902039600
Wapiti,902039601
Christmas Tree Bowl,902039602
The Gully,902039604
No Names,902039605
North St Pats,902039606
East Face,902039607
Lariat,961765403
Morningside Liftline,961812244
Chute 1,961812245
Chute 2,961812246
Chute 3,961812247
The Ridge,961812248
,961812249
Blackpowder,961828708
Hot Cakes,961828709
Jump Start,961828710
Biscuits,961828711
Gravy,961828712
Bail Out,961828713
Right-o-Way,975247599
Preview,975247600
Swinger,975247601
