name,id
,256591294
,256591295
Ragged Edge,847823284
Cascade,847823285
Route 66,1026519028
Friar Tuck,1026519029
,1026519030
Iaco's Way,1026519031
Glade,1026519032
Meadows,1026519033
Upper Main Street,1026519034
Lower Main Street,1026519035
Route 66A,1026519036
The Gauntlet,1026519037
Lovejoy,1026519038
Fox Run,1026519039
Big Dipper,1026519040
Sky Coaster,1026519041
Chute,1026519042
Wayne's Way,1026519043
Bumps,1026519044
Joyride,1026519045
Lower Dipper,1026519046
Terrain Park,1026519047
Whoop-De-Doo Alley,1026519048
