name,id
Evvy's Double Nickel,255803751
Roger's Carpet,255803752
Stinger Rope,255804101
Drone Rope,255804102
Pete's Carpet,255804104
Hornet Chair,255804718
Hornet T-Bar,255804720
Ken's Carpet,255804722
Wasp Chair,255804724
Wasp,915561775
Hugh's Run,915561776
Upper Hornet,915561777
Lower Hornet,915561778
Lower Yellow Jacket,915561779
Honey Comb,915561780
Upper Yellow Jacket,915561781
Roger's Chute,915561782
Stinger,915561783
Queen,915561784
Drone,915561785
Duke's Yard,915561786
Evvy's Glades,915561787
The Pipe,915561788
Bumble Bee,915561789
