name,id
Kaatskill Flyer,47793897
The Cliff,47793898
White Cloud,47793899
Belt Parkway,47793900
The Colonel's Alternate,47793901
East Side Drive,47793902
7th Avenue,47793903
Upper 42nd Street,47793904
Minya Konka,47793905
White Cloud,47793906
,47793907
Upper Crossover,47793908
Hellgate,47793909
Kennedy Drive,47793910
Madison Avenue,47793911
Park Avenue,47793912
Off Broadway,47793913
Eisenhower Drive,47793914
Gun-Hill Road,47793915
Racer's Edge,47793916
Lower 42nd Street,47793917
,47793918
B Flat,47793919
Lower K27,48386078
Lower Crossover,48386079
Bleecker Street,48386080
F Lift,48386081
Annapurna,48386082
Clair's Way,48386084
Way Out,48386085
Westway,48386086
,48386087
,48386088
Upper K27,48386089
,48386090
,48386091
,48386092
,48386093
Drop Off,48386094
Mossy Brook,48386095
Lower Broadway,48386096
Gateway,48386102
Broadway,48386103
Broadway Quad,217629681
E Lift,217629682
H Lift,256592132
HP Poma Lift,256592133
20th Century Quad,256592815
PL Pony Lift,256592816
C1 Carpet One,256592821
D Lift,256592823
Rip Van Winkle,386023552
,386023553
,386023554
Boston Road,386023555
Briar Patch,386023556
Central Park North,386023557
Central Park,386023558
Empire Glades,386023559
Fifth Avenue,386023560
Fordham Road,386023561
Grand Concourse,386023562
Lower Highlands,386023563
The Battery,386023564
Upper Hemlocks,386023565
Upper Highlands,386023566
West Side Glide,386023567
Taylor's Run,547363341
Which Way Glades,547363342
Northern Express,664534982
Twilight,664534983
Sleepy Hallow,774855218
Overlook,774855219
Rusk Road,774855220
Rip's Road,774855221
Woodstock,774855222
Way Out,909115027
Way Out,909115028
,909115029
WhiteCloud,909115031
Heuga Express,909115032
,909115033
,909115034
Way In,909115035
Zephyr Express Quad,909115036
Way Out,909115037
