name,id
Panorama Gondola,10897351
Chair 22,10897937
Canyon Express (16),10898034
Roller Coaster Express (4),10898129
Gold Rush Express (10),10898337
High Five Express (5),10898353
Face Lift Express (3),10898390
Chair 23,10898418
Stump Alley Express (2),10898450
Broadway Express (1),10898499
Eagle Express (15),32780922
Village Gondola,32781149
Schoolyard Express (17),32781181
Chair 7,32781232
Chair 8,32781342
Thunder Bound Express (6),32921313
Chair 14,32921352
Discovery Chair (11),32921397
Chair 12,32921465
Chair 13,32921469
Cloud Nine Express (9),32921513
Chair 20,32921824
Chair 21,32921839
Chair 25,32921879
Saint Moritz,87096639
Andys Double Gold,87096641
Ralphies,87096642
Patrolmens,87096643
Saint Anton,87096644
Powder Bowl,87096645
Gus Pasture,87096646
Blue Ox,87096647
Gravy Chute,87096649
Main Park,87096650
,87096651
Broadway,87096652
Stump Alley,87096654
Glades,87096656
Mambo,87096658
Terry's Run,87096664
Phantoms Escape,87096665
Jills Run,87096671
Forest Trail Park,87096672
Wall,87096679
Fascination,87096681
Sesame Street West,87096684
Easy Over,87096688
Knee Deep,87174835
Critters,87174836
Commin Through,87174837
Stump Alley,87174838
Lower Dry Creek,87174839
Drop,87174840
Lost In The Woods,87174841
Lodgepole,87174843
New Critters,87174844
Comeback Trail,87174845
White Bark Ridge,87174847
Sant Moritz,87174851
Rogers Ridge,87174852
Lower Road Runner,87174853
Ponderosa,87174854
Easy Rider,87174856
Wall Street,87174857
Secret Spot,87174858
,87174859
Bristlecone,87174862
South Park,87208034
Gibs Galore,87208035
Side Show,87208036
Hansel,87208037
Clover Leaf,87208039
Sleepy Hollow,87208040
Redwing,87208041
,87208042
Lupin,87208043
Bridges,87208044
Chickadee,87208045
,87208046
Little Bird,87208047
Downhill,87208050
Encore,87208052
Roller Coaster,87208054
Big Bird,87208056
Hully Gully,87208057
Round About,87208059
Swell,87208060
Follow Me,87208061
,87208062
The Acts,87208063
Water Tank,87208064
Christmas Tree,87208065
Spring Canyon,87208066
Ginger Bread,87208067
Holiday,87208068
Round Robin,87208069
Juniper,87208071
,87208074
Crosswalk,87208076
Gretel,87208078
,87208082
Blue Jay,87208084
Avalanche,87208085
Red Tail,87208086
Lower Grizzly,87208087
Manzanita,87208089
X-Course,87208090
Pumpkin,87208092
Gremlins Gulch,87217722
Waterfall,87217723
Grizzly,87217724
Goldhill,87217725
Back For More,87217726
Havent The Foggiest,87217727
West Bowl,87217728
Spook,87217729
Dragon Alley,87217730
World Cup,87217731
Sunshine,87217732
Sanctuary,87217733
Solitude,87217734
Rooster Tail,87217735
China Bowl,87217736
Shaft,87217737
Saddle Bowl,87217738
Slot,87217739
Dry Creek,87217740
Ricochet,87217741
Quicksilver,87217742
Repeat,87217743
Coyote,87217744
Ricochet,87217745
Center Bowl,87217746
Face of Five,87217747
Wazoo,87219956
Dragons Back,87219957
Dragons Tail,87219958
Head Chutes,87219959
Daves Run,87276338
Skyline,87276342
MJBs,87276344
Cornice Bowl,87276346
Hangmans Hollow,87276348
Climax,87276350
White Bark Bowl,87276352
Kiwi Flat,87276353
Scottys,87276356
Philippes,87276358
Wipeout Chutes,87276361
Huevos Grande,87276362
Dropout Chutes,87276365
Paranoid Flats,87276366
Starr Chute,87276370
Santiago,98535559
Training Wheels,98535560
Upper Road Runner,98535561
Oops,98535562
Surprise,98535563
Arriba,98535564
Hemlock Bowl,103098411
Santiago Bowl,103098412
Lower Road Runner,103098413
Heimo's Express,258125860
Festival Poma,258127173
,769175916
,769175917
,769175918
,769175919
,769175920
,769175921
,769175922
,769175923
,769175924
,769175925
,769175926
,769175927
,769175928
,799071149
,799071150
,799071151
,799071152
Juniper,799071153
,799071154
,799071155
,799235063
,799235064
,799235065
,799235066
Ski Back Trail,858680590
,1018878021
,1018878022
,1018878023
,1018878024
,1018878025
