name,id
North Pole Lift,191518857
North Face Lift,248393995
Avalanche Lift,248396949
Cortina Lift,248396950
,248396951
Giant Steps Lift,248396952
Santa's Beard Rope Tow,248396953
,248396954
Gunnar Lift,248396955
Tyrol Lift,248396956
Polar Bear Express,248396957
Blitzen Lift,248396958
,248396959
Soutwind Lift,248396960
Goosebumps Slope,256469170
Avalanche Slope,256470581
Tyrol Slope,256470747
Stowe Trail,256471149
Stowe Slope,256471187
Cortina Trail,256472144
Wagner Slope,256481024
Phillip's Run,256487279
Alpine Pass Trail,256488149
Blitzen Slope,256488320
Deer Pass Trail,256488580
Alpine Meadows Slope,256489518
Sunbowl Trail,256489606
North Face Bypass Trail,256490016
Sunset Slope,256490458
Little North Face Slope,256490521
North Face Slope,256491314
Giant Boulder Slope,256491891
Northwest Passage Trail,256492027
Little Boulder Trail,256492638
Giant Steps Slope,256494117
Gunnar Chair Line Slope,256495556
Gunnar Slope,256497373
Yodeler Trail,256498053
Great Western Trail,256500568
Yodeler By Pass,256501143
Boomerang Trail,256503125
,391426979
,391426980
,391426981
,391426982
,391426983
Arctic Blast Children's Park,391426984
Lost Boy Trail,391426985
Lost Girl Trail,391426986
Santa's Beard Terrain Park,391426990
The Alley,391426994
Yodeler Trail,391426995
,391686900
Alpine Meadows Glades,391686901
Avalanche Slope,391686902
Boomerang Trail,391686903
E Southwind Village Trail,391686904
Fawn Lane Trail,391686905
Goosebumps Slope,391686906
Southwind Village Trail,391686913
Soutwind Village Trail,391686914
Stowe Beginner Bowl,391686915
Stowe Beginner Bowl,391686916
Stowe Slope,391686918
Stowe Slope,391686919
Tyrol Slope,391686920
Village Trail,391686921
Wagner Slope,391686922
,784106978
