name,id
B-Lift,250807784
A-Lift,250807785
C-Lift,250807786
B Slope,392493969
Bunny Buster,392493970
Lower Timber Trail,392493973
Sissy Schuss,392493975
Timber Spur,392493978
Timber Trail,392493979
Gravity,471539975
Upper Valley Vista,471539976
Allegheny Alley,651081820
Meadows 1,651084686
Meadows 2,651084687
Meadows 3,651084689
Dark Side of the Moon,651084691
Old Canaan Curve,651084695
Lower Timber Trail,828543821
Valley View,828543822
,828543823
,828543824
Prosperity,828543825
Upper &quot;C&quot; Lift Line,1031681116
Chute,1031681118
,1031681119
,1031681120
Upper Canaan Curve,1031681121
Upper Spruce,1031681122
Face,1031681123
Ski Daddler,1031681124
Lower Canaan Curve,1031681125
Snow Fields,1031681126
Weiss Way Out,1031681127
