name,id
1 Alpen,181442863
7 Big Bird,181442864
6 Ricochet,181443823
2 Flintlock,181443824
5 Smoke,181443825
3 Buckshot,181443826
4 Bovidae,181443827
9 Shotgun,181444281
8 Tamarou,181444282
Alpen,181445027
Flintlock,181446805
,181446806
Trigger,181450367
Buckshot,181450465
Sly Fox,181450488
Buckshot Park,181450713
,181450940
Powderkeg,181549081
Reindeer,181549082
Bullet,181549260
Little Horn,181549261
Thunder,181549262
Cannonball,181549263
Big Bird,996488901
Vertical Drop,996488902
Glen's Trail,996488903
Louie's Chute,996488904
Bovidae,996488905
Katie's Catwalk,996488906
Passenthru,996488907
Ricochet,996488908
Dynamite,996488909
Firecracker,996488910
Caribou,996488911
Upper Double Barrel,996488912
Double Barrel,996488913
Double Barrel West,996488914
Upper Smoke,996488915
Lower Smoke,996488916
Bovidae West,996488917
Back Bowl East,996488918
Blunder,996488919
Musket,996488920
Full Choke Chute,996488921
Half Choke Chute,996488922
Crosshair Chute,996488923
Don't Chute,996488924
Recoil Park,996488925
Ramrod,996488926
Tamarou West,996488927
Tamarou East,996488928
Lower Tamarou,996488929
Oxbow,996488930
Shotgun,996488931
Crazy Trail,996488932
Back Bowl East,996488933
,996490010
Learning Area,996490011
