name,id
Lower Streak,48452711
Broadway,48452713
Ridge Runner,48452714
Wolf Ridge Quad,48452715
Quad Lift,48452716
Viewfinder (Upper),48452717
Midway,48452719
Upper Streak,48452720
Magic Carpet,48525698
Timber Wolf,48525699
,48525701
The Howling,48525702
The Bowl,48525704
Double Lift,48525705
Southern Express,48525706
Way Out,48554925
Viewfinder (Upper),50013437
Powder Hill,50013442
Whistling Dixie,50013445
Broadway,50013450
Wolf Ridge Double,93135069
Eagle,93135076
Ski Tunnel,93135080
Ridge Runner,93135082
Upper Nature View,93135085
Side Step,93135087
Lower Nature View,93135088
Viewfinder (Lower),93135093
Nature Cub,93135098
Turning Point,93135101
Ridge Runner,256773248
